# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.0203015, 0, 0.0234545, -0.091744, 0.0828075, 0.28, 0.188125, -0.1225
0.0406029, 0, 0.0232715, -0.091744, 0.083143, 0.251563, 0.164062, -0.115938
0.0609044, 0, 0.023119, -0.091866, 0.0834175, 0.199062, 0.133437, -0.120312
0.0812059, 0, 0.0234545, -0.0919575, 0.0833565, 0.159688, 0.11375, -0.115938
0.101507, 0, 0.0235765, -0.091866, 0.083326, 0.133437, 0.102812, -0.0853125
0.121809, 0, 0.0237595, -0.0918965, 0.083692, 0.150937, 0.0634375, -0.07
0.14211, 0, 0.024095, -0.0915, 0.083936, 0.135625, 0.004375, -0.0546875
0.162412, 0, 0.0240035, -0.091866, 0.0836005, 0.065625, -0.0175, -0.004375
0.182713, 0, 0.0233935, -0.0923235, 0.0831125, 0.030625, -0.02625, 0.0284375
0.203015, 0, 0.0225395, -0.0922625, 0.083021, 0.035, -0.0765625, 0.035
0.223316, 0, 0.022326, -0.092171, 0.0832345, 0.0065625, -0.16625, 0.0328125
0.243618, 0, 0.022387, -0.092171, 0.083326, -0.030625, -0.23625, 0.0678125
0.263919, 0, 0.0227835, -0.0918965, 0.083387, -0.0415625, -0.238438, 0.107188
0.284221, 0, 0.0233935, -0.0921405, 0.0834175, -0.0240625, -0.190313, 0.13125
0.304522, 0, 0.0233935, -0.0918965, 0.083692, 0.0503125, -0.150937, 0.118125
0.324824, 0, 0.0233325, -0.091866, 0.083875, 0.0940625, -0.18375, 0.105
0.345125, 0, 0.0236375, -0.0921405, 0.0834175, 0.09625, -0.223125, 0.09625
0.365426, 0, 0.0239425, -0.091561, 0.0828685, 0.0240625, -0.284375, 0.09625
0.385728, 0, 0.023912, -0.0916525, 0.082899, -0.105, -0.28875, 0.120312
0.406029, 0, 0.0235765, -0.091683, 0.0827465, -0.23625, -0.269062, 0.161875
0.426331, 0, 0.0235155, -0.0917745, 0.0826855, -0.2975, -0.21875, 0.18375
0.446632, 0, 0.0233325, -0.091744, 0.082838, -0.352188, -0.150937, 0.20125
0.466934, 0, 0.023302, -0.0923845, 0.082838, -0.413438, -0.0459375, 0.240625
0.487235, 0, 0.023363, -0.0925065, 0.0821365, -0.4025, 0.048125, 0.229687
0.507537, 0, 0.023729, -0.092476, 0.081801, -0.339063, 0.0875, 0.175
0.527838, 0, 0.0239425, -0.0920795, 0.082289, -0.304063, 0.100625, 0.153125
0.54814, 0, 0.0238815, -0.0918355, 0.0824415, -0.343437, 0.105, 0.124688
0.568441, 0, 0.0229665, -0.0920795, 0.082716, -0.360938, 0.0875, 0.0853125
0.588743, 0, 0.022631, -0.0926285, 0.08296, -0.330312, 0.04375, 0.0721875
0.609044, 0, 0.0230885, -0.09333, 0.082533, -0.28875, -0.02625, 0.0896875
0.629346, 0, 0.023302, -0.09394, 0.081984, -0.188125, -0.0940625, 0.09625
0.649647, 0, 0.020984, -0.084119, 0.080276, -0.0021875, -0.16625, 0.14
0.669949, 0, 0.02562, -0.104585, 0.0839055, 0.610313, -0.207813, 1.32344
0.69025, 0, 0.0233935, -0.0942145, 0.0818315, -0.0153125, -0.389375, 0.25375
0.710551, 0, 0.023058, -0.0930555, 0.0814045, 0.004375, -0.424375, 0.28
0.730853, 0, 0.022753, -0.0924455, 0.0818315, -0.111562, -0.44625, 0.4025
0.751154, 0, 0.022814, -0.0928115, 0.0823195, -0.25375, -0.496563, 0.503125
0.771456, 0, 0.0230275, -0.0935435, 0.083143, -0.404687, -0.525, 0.56875
0.791757, 0, 0.023302, -0.0943975, 0.0828685, -0.518438, -0.483438, 0.592812
0.812059, 0, 0.0230275, -0.09455, 0.081923, -0.441875, -0.441875, 0.540313
0.83236, 0, 0.022692, -0.0939705, 0.0816485, -0.321562, -0.49875, 0.415625
0.852662, 0, 0.0230885, -0.093574, 0.0819535, -0.321562, -0.529375, 0.339063
0.872963, 0, 0.02318, -0.0934215, 0.082289, -0.37625, -0.514063, 0.3325
0.893265, 0, 0.0227835, -0.0925675, 0.0822585, -0.369687, -0.5075, 0.345625
0.913566, 0, 0.022936, -0.092537, 0.0822585, -0.374063, -0.503125, 0.32375
0.933868, 0, 0.0235765, -0.092964, 0.0822585, -0.391562, -0.48125, 0.242812
0.954169, 0, 0.0240035, -0.092903, 0.081618, -0.400313, -0.487812, 0.144375
0.974471, 0, 0.0232715, -0.0930555, 0.0803675, -0.570938, -0.581875, 0.0109375
0.994772, 0, 0.023607, -0.092964, 0.0802455, -0.693438, -0.614688, -0.0109375
1.01507, 0, 0.023607, -0.0936655, 0.0798185, -0.74375, -0.634375, 0.0021875
1.03537, 0, 0.023546, -0.094184, 0.079361, -0.721875, -0.610313, -0.021875
1.05568, 0, 0.024278, -0.094428, 0.079056, -0.724063, -0.590625, -0.0853125
1.07598, 0, 0.0250405, -0.094367, 0.078812, -0.756875, -0.531563, -0.155312
1.09628, 0, 0.0252235, -0.094245, 0.078568, -0.800625, -0.483438, -0.175
1.11658, 0, 0.0247965, -0.094062, 0.0789035, -0.850937, -0.406875, -0.16625
1.13688, 0, 0.024705, -0.095831, 0.0776225, -0.914375, -0.328125, -0.159688
1.15718, 0, 0.0252845, -0.0960445, 0.0775005, -0.750313, -0.28875, -0.2625
1.17749, 0, 0.0255285, -0.09577, 0.0763415, -0.702187, -0.196875, -0.304063
1.19779, 0, 0.025437, -0.096258, 0.0759145, -0.728437, -0.1575, -0.28875
1.21809, 0, 0.0254675, -0.0965935, 0.0765245, -0.693438, -0.135625, -0.25375
1.23839, 0, 0.0251625, -0.097112, 0.077348, -0.581875, -0.105, -0.205625
1.25869, 0, 0.0255285, -0.0972035, 0.078019, -0.58625, -0.0525, -0.179375
1.27899, 0, 0.025193, -0.0981795, 0.078019, -0.6125, 0.0459375, -0.212187
1.29929, 0, 0.0254065, -0.0983015, 0.077836, -0.49875, 0.126875, -0.266875
1.3196, 0, 0.024949, -0.0976, 0.0770735, -0.385, 0.129063, -0.2625
1.3399, 0, 0.024461, -0.0975085, 0.0765855, -0.398125, 0.083125, -0.199062
1.3602, 0, 0.02501, -0.0978745, 0.0760365, -0.468125, 0.021875, -0.1225
1.3805, 0, 0.0258335, -0.097478, 0.075701, -0.562187, -0.004375, -0.021875
1.4008, 0, 0.025742, -0.0973255, 0.0755485, -0.669375, -0.0240625, 0.0940625
1.4211, 0, 0.0247355, -0.097417, 0.0754265, -0.706563, -0.0590625, 0.144375
1.4414, 0, 0.025315, -0.097722, 0.075335, -0.704375, -0.135625, 0.118125
1.46171, 0, 0.0252845, -0.0975695, 0.075274, -0.616875, -0.18375, 0.07
1.48201, 0, 0.0244915, -0.0971425, 0.0755485, -0.540313, -0.273438, 0.0459375
1.50231, 0, 0.024522, -0.0973865, 0.075884, -0.53375, -0.330312, 0.0175
1.52261, 0, 0.0247965, -0.0981795, 0.075945, -0.448438, -0.315, -0.0021875
1.54291, 0, 0.025254, -0.0987285, 0.075518, -0.330312, -0.247187, 0.0546875
1.56321, 0, 0.025925, -0.098332, 0.075274, -0.321562, -0.142188, 0.120312
1.58351, 0, 0.025071, -0.098454, 0.0746335, -0.356562, -0.0678125, 0.133437
1.60382, 0, 0.024339, -0.098698, 0.07442, -0.264688, -0.0678125, 0.126875
1.62412, 0, 0.024827, -0.0990945, 0.074298, -0.155312, -0.0459375, 0.124688
1.64442, 0, 0.0251625, -0.099918, 0.0742065, -0.0503125, -0.0328125, 0.0896875
1.66472, 0, 0.0257725, -0.099308, 0.074054, 0.04375, -0.0809375, 0.0371875
1.68502, 0, 0.025559, -0.099003, 0.073871, 0.0284375, -0.146563, 0.0240625
1.70532, 0, 0.025193, -0.0992165, 0.074115, -0.030625, -0.190313, 0.0284375
1.72563, 0, 0.0252235, -0.099186, 0.0744505, -0.030625, -0.170625, 0.0371875
1.74593, 0, 0.0254675, -0.099186, 0.074359, -0.004375, -0.129063, 0.06125
1.76623, 0, 0.025864, -0.098637, 0.0741455, -0.0065625, -0.102812, 0.0809375
1.78653, 0, 0.025803, -0.0985455, 0.073444, -0.048125, -0.118125, 0.04375
1.80683, 0, 0.0257115, -0.098881, 0.072773, -0.111562, -0.142188, 0.035
1.82713, 0, 0.0258945, -0.099064, 0.072834, -0.133437, -0.135625, 0.0459375
1.84743, 0, 0.025742, -0.099064, 0.0734135, -0.13125, -0.100625, 0.07
1.86774, 0, 0.02562, -0.0989115, 0.0737795, -0.0940625, -0.0525, 0.065625
1.88804, 0, 0.02562, -0.0989725, 0.0735965, -0.0065625, -0.056875, 0.0371875
1.90834, 0, 0.0254065, -0.098942, 0.0735355, 0.0503125, -0.0590625, -0.0021875
1.92864, 0, 0.025132, -0.098759, 0.073627, 0.0721875, -0.07875, -0.035
1.94894, 0, 0.0251625, -0.098515, 0.073932, 0.030625, -0.083125, -0.0415625
1.96924, 0, 0.0254065, -0.099125, 0.07381, 0.0065625, -0.06125, -0.0415625
1.98954, 0, 0.02562, -0.099125, 0.0736575, 0.0503125, -0.0546875, -0.0415625
2.00985, 0, 0.0255895, -0.099064, 0.073688, 0.06125, -0.091875, -0.0328125
2.03015, 0, 0.0256505, -0.0992775, 0.0741455, 0.0196875, -0.102812, -0.0328125
2.05045, 0, 0.0257725, -0.0994605, 0.074054, 0.0065625, -0.083125, -0.065625
2.07075, 0, 0.0257115, -0.0996435, 0.073993, -0.013125, -0.065625, -0.07875
2.09105, 0, 0.0257725, -0.0993995, 0.073627, -0.021875, -0.021875, -0.091875
2.11135, 0, 0.0255895, -0.0990335, 0.073566, 0.0196875, -0.004375, -0.129063
2.13165, 0, 0.0257725, -0.0990945, 0.073749, 0.0328125, 0.030625, -0.135625
2.15196, 0, 0.02623, -0.099308, 0.074176, 0.0284375, 0.056875, -0.109375
2.17226, 0, 0.0264435, -0.0995215, 0.074054, 0.0546875, 0.105, -0.0875
