# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00468632, 0.0205751, 0.0208372, 0.00420864, 0.0035231, 0.0334431, 0.0221441, 0.014391, 0.00832445, 0.00509998, 0.00602027, 0.00650894, 0.00907735, 0.00797434, 0.00930119, 0.00692196, 0.00424092, 0.00598768, 0.00933957, 0.0055936, 0.00591978, 0.00971046, 0.00810536, 0.0123936, 0.0129834, 0.0152821, 0.0277482, 0.0341017, 0.025333, 0.0178199, 0.0232714, 0.0222593, 0.0222409, 0.0206449, 0.0192534, 0.0159674, 0.0164317, 0.0180958, 0.0266029, 0.0141892, 0.0101687, 0.00895945, 0.0096192, 0.00724841, 0.00599325, 0.00704306, 0.00663542, 0.00834975, 0.00835708, 0.00550149
0.01, 0.0319375, 0.00267874, 0.0237647, 0.0297648, 0.00719752, 0.00414441, 0.0348019, 0.0289661, 0.011587, 0.00468538, 0.00483226, 0.00783584, 0.00789592, 0.00845035, 0.00837044, 0.00475099, 0.00482609, 0.0138275, 0.00729836, 0.0056179, 0.00619693, 0.00773636, 0.0115419, 0.0128767, 0.0248545, 0.0293169, 0.0209269, 0.0286064, 0.0273747, 0.01817, 0.0132785, 0.0286424, 0.0337545, 0.0235476, 0.0124375, 0.00995587, 0.0190946, 0.0199466, 0.0237175, 0.0207396, 0.0154699, 0.0132383, 0.0128527, 0.0078964, 0.00626161, 0.00715539, 0.00905869, 0.0111139, 0.0113775, 0.0138993, 0.0111491
0.02, 0.0319375, 0.00876437, 0.0322529, 0.0365216, 0.0127038, 0.00872868, 0.0300327, 0.0273773, 0.0117471, 0.00842765, 0.00911669, 0.00471706, 0.0068836, 0.00845626, 0.00862008, 0.00701903, 0.00940559, 0.0146443, 0.00996555, 0.0150456, 0.0141264, 0.0150036, 0.00913937, 0.0102011, 0.0192798, 0.0322232, 0.0208105, 0.0164705, 0.0238109, 0.029327, 0.0159241, 0.0276044, 0.0348471, 0.0191462, 0.0149333, 0.0104666, 0.0126736, 0.0172126, 0.0200917, 0.0153506, 0.0138247, 0.0137181, 0.0148777, 0.00818588, 0.00648501, 0.00780414, 0.00830944, 0.00988363, 0.0126134, 0.0113111, 0.00969818
0.03, 0.0319375, 0.00916937, 0.0331498, 0.0432199, 0.0167233, 0.00867468, 0.0381232, 0.0202422, 0.00794962, 0.0115639, 0.0123783, 0.00609717, 0.010287, 0.00852801, 0.00660593, 0.00907393, 0.00785796, 0.0130383, 0.00934607, 0.0104713, 0.0118401, 0.0124553, 0.00736817, 0.00585555, 0.015263, 0.0194931, 0.0238337, 0.0167891, 0.019662, 0.0307554, 0.0154941, 0.0238041, 0.0357025, 0.0202096, 0.0226016, 0.0115407, 0.00623271, 0.0136866, 0.0241711, 0.0139311, 0.0136323, 0.0142832, 0.012324, 0.00948896, 0.0083118, 0.0089207, 0.0105107, 0.00806409, 0.0110009, 0.0101128, 0.00955189
0.04, 0.0319375, 0.00667118, 0.0300642, 0.0378191, 0.0104364, 0.00512536, 0.0401537, 0.0158499, 0.00384022, 0.0155983, 0.00795873, 0.00596244, 0.0120011, 0.0100758, 0.00492313, 0.00602288, 0.00471824, 0.00841276, 0.00916595, 0.00732226, 0.00545098, 0.00674199, 0.0064522, 0.0138886, 0.0218579, 0.0178454, 0.0263122, 0.0117147, 0.01333, 0.0355437, 0.0140331, 0.0315918, 0.0296677, 0.021467, 0.0197222, 0.0158741, 0.0110341, 0.0144084, 0.0206965, 0.0177013, 0.00949486, 0.00965225, 0.0131416, 0.0143118, 0.0103677, 0.010672, 0.0122658, 0.00836429, 0.0102687, 0.0107546, 0.00922453
0.05, 0.0319375, 0.0111773, 0.0306402, 0.0256539, 0.00404967, 0.00740699, 0.0437417, 0.0179568, 0.00363392, 0.0224389, 0.015396, 0.00658686, 0.0143161, 0.0080395, 0.00782129, 0.00715148, 0.00916429, 0.0189677, 0.00954398, 0.00385328, 0.0054728, 0.0114983, 0.00605096, 0.0193596, 0.028889, 0.0248648, 0.0371969, 0.0179014, 0.029117, 0.0368765, 0.022236, 0.0210092, 0.021734, 0.0202568, 0.0186099, 0.0124994, 0.0124254, 0.015073, 0.017541, 0.0175591, 0.0132911, 0.0070433, 0.00686288, 0.0112337, 0.0113541, 0.0119956, 0.0115817, 0.0111304, 0.0101851, 0.0111654, 0.0105291
0.06, 0.0319375, 0.00785453, 0.0236918, 0.0198668, 0.00726617, 0.0105956, 0.0455309, 0.018899, 0.0042344, 0.021253, 0.017277, 0.00544683, 0.0250576, 0.0107715, 0.0137651, 0.0137254, 0.00696398, 0.0111704, 0.0114534, 0.00709881, 0.00596256, 0.0151754, 0.00909106, 0.0153172, 0.0192989, 0.0228033, 0.0363512, 0.0225373, 0.0301389, 0.0288757, 0.029255, 0.0214151, 0.0254507, 0.0187391, 0.0149935, 0.0088153, 0.0109848, 0.0145478, 0.0218466, 0.0142987, 0.00966182, 0.00996413, 0.0125615, 0.00801644, 0.00728368, 0.00787132, 0.00643953, 0.00866782, 0.00823046, 0.00757417, 0.00612371
0.07, 0.0319375, 0.0061134, 0.0203047, 0.0157126, 0.00859951, 0.0168516, 0.0425139, 0.0128233, 0.00599953, 0.0151768, 0.00609184, 0.0019818, 0.0317701, 0.0168676, 0.0115563, 0.0134538, 0.00687495, 0.00887816, 0.00879108, 0.0063007, 0.00855637, 0.0118467, 0.00830944, 0.0182675, 0.0200002, 0.0215699, 0.0224836, 0.0185238, 0.0285742, 0.0262664, 0.0263692, 0.0165728, 0.020039, 0.0154589, 0.0130143, 0.00986782, 0.0131718, 0.0187771, 0.02484, 0.0168243, 0.0113046, 0.00917079, 0.00993415, 0.00486927, 0.00676863, 0.00675502, 0.00448139, 0.00844172, 0.00728782, 0.00654305, 0.00580802
0.08, 0.0319375, 0.0121224, 0.0285723, 0.0185284, 0.00647838, 0.0129715, 0.0496769, 0.0223465, 0.00802507, 0.0129149, 0.00641714, 0.0036939, 0.026978, 0.012847, 0.00935351, 0.0107683, 0.00772371, 0.0150513, 0.00785264, 0.00821698, 0.00659835, 0.0165919, 0.0080499, 0.00867586, 0.0285785, 0.0214208, 0.0248227, 0.0131944, 0.0203319, 0.0229682, 0.034643, 0.0241194, 0.0239758, 0.0141411, 0.0100041, 0.0134687, 0.0137167, 0.0135519, 0.0166897, 0.0141878, 0.0126437, 0.00762824, 0.00823271, 0.00593116, 0.00654826, 0.00768313, 0.00412447, 0.0066906, 0.00844255, 0.00765285, 0.00638327
0.09, 0.0319375, 0.0161721, 0.0333881, 0.0204843, 0.00604847, 0.00479619, 0.0538303, 0.0345452, 0.0104169, 0.00899158, 0.0106929, 0.00276624, 0.0153193, 0.0142806, 0.00559858, 0.011138, 0.00946428, 0.012317, 0.00657597, 0.00722664, 0.0064766, 0.0130831, 0.0081523, 0.0065376, 0.0306843, 0.0251847, 0.0219035, 0.0126478, 0.0254263, 0.020936, 0.0424802, 0.0208544, 0.020948, 0.0143806, 0.0101882, 0.0114575, 0.00714154, 0.0127025, 0.0202015, 0.0132075, 0.0100536, 0.00719042, 0.00577235, 0.007218, 0.00578266, 0.00701891, 0.00465322, 0.00561292, 0.00708177, 0.00765048, 0.00541838
