Time (seconds),accel0,accel1,accel2,gyro0,gyro1,gyro2
-0.154,0.1139259859,-0.7522537708,0.6842893362,-0.2291965931,-1.1765425205,0.1986370384
-0.134,0.1134370341,-0.7500534653,0.6825780272,-0.0763988643,-0.9015066027,0.381994307
-0.114,0.1151483654,-0.7510313987,0.6813555955,0.0763988643,-0.3361549973,0.3208752274
-0.0939999999,0.1178376078,-0.7476087212,0.6798887848,0.1833572685,-0.4278336465,0.0152797726
-0.074,0.1153928413,-0.7488310933,0.6798887848,-0.1222381815,-0.8251076936,-0.244476363
-0.054,0.1180820837,-0.7466307878,0.6813555955,-0.2139168232,-0.9779054522,-0.0611190907
-0.034,0.1185710355,-0.748586595,0.6823335289,-0.2750359177,-0.5806313753,0.2139168232
-0.014,0.1183265596,-0.7517648339,0.6825780272,-0.1833572685,-0.3055954575,0.3055954575
0.006,0.1168597042,-0.7510313987,0.6808666586,-0.1375179588,-0.4278336465,0.1833572685
0.026,0.1129480823,-0.7527427077,0.6789108514,0.2903156876,-0.8403875231,-0.1222381815
0.0459999999,0.1151483654,-0.7483421564,0.6801332235,0.6723099946,-0.9015066027,-0.2750359177
0.066,0.1161262691,-0.7466307878,0.6803777217,0.4736729562,-0.7181493043,-0.4125538468
0.0859999999,0.1166152283,-0.7468752861,0.6825780272,-0.1069584116,-0.5195122957,-0.4125538468
0.106,0.1161262691,-0.7483421564,0.6845338344,-0.5959111452,-0.7487088441,-0.2903156876
0.126,0.116370745,-0.7520092725,0.6847782731,-0.4736729562,-0.6723099946,-0.2291965931
0.1459999999,0.1151483654,-0.7534761428,0.6850227713,0.2291965931,-0.3208752274,0.0152797726
0.166,0.1134370341,-0.7498090267,0.6838003993,0.6417504549,-0.0611190907,0.0152797726
0.1859999999,0.1156373172,-0.7483421564,0.6798887848,0.3055954575,-0.1833572685,-0.2750359177
0.206,0.1185710355,-0.7458973526,0.68062222,-0.1069584116,-0.4583931863,-0.3972740769
0.226,0.1144149377,-0.7488310933,0.6816000938,-0.6417504549,-0.7028695344,-0.4583931863
0.2459999999,0.1144149377,-0.7512758374,0.68062222,-0.4583931863,-0.6723099946,-0.4125538468
0.266,0.1117256954,-0.7527427077,0.6816000938,-0.1986370384,-0.5500718355,-0.5195122957
0.2859999999,0.1119701713,-0.752498269,0.6796442866,0.0152797726,-0.1833572685,-0.6875897645
0.316,0.1122146472,-0.7432081699,0.6796442866,0.4583931863,0.3514347672,-0.6723099946
0.336,0.1087919846,-0.7461418509,0.6838003993,0.1833572685,0.3667145371,-0.855667293
0.3559999999,0.1109922677,-0.7466307878,0.6857562065,-0.3055954575,0.5347920656,-1.0543043613
0.3759999999,0.1185710355,-0.7468752861,0.681844592,0.0305595453,1.100143671,-0.8862268328
0.3959999999,0.1219937056,-0.7436971068,0.6786663532,0.3972740769,1.1918222904,-0.5347920656
0.416,0.1117256954,-0.7458973526,0.683555901,0.2750359177,0.0305595453,-0.9931852221
0.436,0.1070806458,-0.7512758374,0.6862451434,-0.3208752274,-1.100143671,-1.4821379184
