Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1187,1180,0,1204,1198,0
0.011,1185,1180,0,1195,1198,0
0.019,1183,1180,0,1195,1198,0
0.029,1185,1180,0,1197,1198,0
0.037,1185,1180,0,1199,1198,0
0.045,1185,1180,0,1202,1198,0
0.053,1183,1180,0,1199,1198,0
0.061,1186,1180,0,1198,1198,0
0.07,1182,1180,0,1196,1198,0
0.081,1183,1180,0,1199,1198,0
0.092,1183,1180,0,1197,1198,0
0.103,1183,1180,0,1198,1198,0
0.113,1187,1180,0,1199,1198,0
0.124,1188,1180,0,1193,1198,0
0.135,1190,1180,0,1206,1198,0
0.145,1196,1180,0,1197,1198,0
0.155,1209,1180,0,1196,1198,0
0.167,1213,1181,0,1202,1198,0
0.176,1221,1181,0,1199,1198,0
0.185,1227,1181,46,1199,1198,0
0.196,1236,1181,55,1196,1198,0
0.207,1232,1181,51,1206,1198,0
0.218,1230,1181,49,1205,1198,0
0.229,1235,1181,54,1201,1198,0
0.24,1237,1181,56,1203,1198,0
0.249,1230,1181,49,1203,1198,0
0.255,1226,1181,45,1211,1198,0
0.265,1224,1181,43,1207,1198,0
0.276,1218,1181,0,1195,1198,0
0.287,1213,1181,0,1203,1198,0
0.298,1210,1181,0,1199,1198,0
0.309,1201,1181,0,1200,1198,0
0.319,1185,1181,0,1202,1198,0
0.33,1184,1181,0,1197,1198,0
0.342,1179,1181,0,1194,1198,0
0.354,1178,1181,0,1191,1198,0
0.363,1182,1181,0,1196,1198,0
0.372,1179,1181,0,1197,1198,0
0.383,1181,1181,0,1196,1198,0
0.394,1179,1181,0,1192,1198,0
0.404,1182,1181,0,1194,1198,0
0.415,1181,1181,0,1200,1198,0
0.426,1178,1181,0,1197,1198,0
0.438,1180,1181,0,1195,1198,0
0.45,1184,1181,0,1202,1198,0
0.46,1181,1181,0,1197,1198,0
0.471,1186,1181,0,1197,1198,0
0.48,1190,1181,0,1198,1198,0
0.49,1196,1181,0,1199,1198,0
0.499,1209,1181,0,1201,1198,0
0.507,1202,1181,0,1203,1198,0
0.517,1211,1181,0,1207,1198,0
0.527,1213,1182,0,1200,1198,0
0.536,1216,1182,0,1202,1198,0
0.547,1215,1182,0,1204,1198,0
0.558,1224,1182,42,1201,1198,0
0.57,1216,1182,0,1208,1198,0
0.581,1216,1182,0,1196,1198,0
0.59,1215,1182,0,1200,1198,0
0.601,1218,1182,0,1208,1198,0
0.611,1214,1182,0,1206,1198,0
0.621,1215,1183,0,1205,1198,0
0.63,1217,1183,0,1209,1198,0
0.639,1211,1183,0,1206,1198,0
0.65,1214,1183,0,1202,1198,0
0.661,1208,1183,0,1205,1199,0
0.672,1198,1183,0,1198,1199,0
0.685,1193,1183,0,1203,1199,0
0.694,1182,1183,0,1195,1199,0
0.702,1184,1183,0,1199,1199,0
0.716,1184,1183,0,1195,1198,0
0.728,1181,1183,0,1199,1198,0
0.738,1183,1183,0,1191,1198,0
0.749,1186,1183,0,1198,1198,0
0.761,1184,1183,0,1197,1198,0
0.771,1188,1183,0,1190,1198,0
0.778,1179,1183,0,1199,1198,0
0.786,1186,1183,0,1194,1198,0
0.797,1187,1183,0,1205,1198,0
0.809,1191,1183,0,1199,1198,0
0.817,1180,1183,0,1194,1198,0
0.825,1181,1183,0,1199,1198,0
0.833,1180,1183,0,1196,1198,0
0.841,1183,1183,0,1195,1198,0
0.848,1189,1183,0,1198,1198,0
0.855,1181,1183,0,1192,1198,0
0.863,1182,1183,0,1207,1198,0
0.871,1182,1183,0,1200,1198,0
0.878,1185,1183,0,1205,1198,0
0.886,1188,1183,0,1206,1198,0
0.893,1198,1183,0,1217,1198,0
0.9,1202,1183,0,1206,1199,0
0.906,1193,1183,0,1208,1199,0
0.913,1202,1183,0,1211,1199,0
0.921,1195,1183,0,1209,1199,0
0.928,1197,1183,0,1210,1199,0
0.935,1195,1184,0,1215,1199,0
0.942,1197,1184,0,1219,1199,0
0.949,1196,1184,0,1211,1199,0
0.956,1196,1184,0,1220,1199,0
0.963,1200,1184,0,1210,1199,0
0.969,1201,1184,0,1211,1199,0
0.977,1202,1184,0,1216,1199,0
0.983,1198,1184,0,1214,1199,0
0.99,1197,1184,0,1220,1199,0
0.997,1200,1184,0,1213,1199,0
1.004,1204,1184,0,1221,1199,0
1.011,1200,1184,0,1214,1199,0
1.018,1200,1184,0,1212,1199,0
1.025,1202,1184,0,1212,1199,0
1.032,1202,1184,0,1215,1200,0
1.039,1198,1184,0,1212,1200,0
