Time (seconds),X,Y,Z
0,-0.4053418,-1.0947652,-0.045961555
0.02,-0.35546863,-0.99086267,-0.022980778
0.04,-0.30999604,-0.96665955,-0.012223818
0.06,-0.27772516,-0.96225893,-0.03422669
0.08,-0.2461877,-0.9639703,-0.049873177
0.1,-0.2542554,-0.9243651,-0.06356385
0.12,-0.26770163,-0.84344345,-0.08092167
0.14,-0.279192,-0.719005,-0.0765211
0.16,-0.2833481,-0.59285516,-0.08043272
0.18,-0.2821257,-0.4953091,-0.09021178
0.2,-0.28579286,-0.43565688,-0.10952541
0.22,-0.28677076,-0.4158543,-0.13103934
0.24,-0.28481495,-0.42783365,-0.13470648
0.26,-0.2811478,-0.46670538,-0.12052685
0.28,-0.28799316,-0.5358922,-0.108303025
0.3,-0.2948385,-0.63417166,-0.101946644
0.32,-0.2772362,-0.78036857,-0.12786114
0.34,-0.27136877,-0.91483057,-0.103169024
0.36,-0.2833481,-1.0818079,-0.08556673
0.38,-0.29019344,-1.2957247,-0.08214406
0.4,-0.336155,-1.4810379,-0.035204597
0.42,-0.4581487,-1.5123308,-0.06551967
0.43,-0.5151117,-1.5299331,-0.17382269
0.45,-0.491153,-1.5345781,-0.27112427
0.47,-0.5087553,-1.525288,-0.25523332
0.49,-0.5625401,-1.4658803,-0.13495095
0.51,-0.58894354,-1.4607463,-0.037893835
0.53,-0.56009537,-1.4128289,-0.053295847
0.55,-0.4882193,-1.2930355,-0.031781927
0.57,-0.39042875,-1.1605293,-0.019069156
0.59,-0.28579286,-1.1018549,-0.08165511
0.61,-0.26427895,-1.034135,-0.05427375
0.63,-0.32808727,-0.9808392,0.024447637
0.65,-0.36280292,-0.95345783,0.060141183
0.67,-0.38431683,-0.89429456,0.07456529
0.69,-0.39971885,-0.8089723,0.067475475
0.71,-0.3733154,-0.72047186,0.06992024
0.73,-0.3483788,-0.6407725,0.07285395
0.75,-0.33737737,-0.58185375,0.07163157
0.77,-0.33175442,-0.610213,0.044739176
0.79,-0.33395472,-0.6085017,0.054029275
0.81,-0.33542156,-0.60434556,0.09363445
0.83,-0.3278428,-0.60630137,0.12370504
0.85,-0.3073068,-0.6432173,0.14252973
0.87,-0.2926382,-0.7561654,0.16917764
0.88,-0.29092687,-0.8429545,0.19215842
0.9,-0.2718577,-0.94270086,0.19949271
0.92,-0.26403448,-1.0162883,0.18751337
0.94,-0.29239374,-1.1458607,0.16917764
0.96,-0.3185527,-1.2368059,0.16208783
0.98,-0.35009015,-1.3015921,0.14717478
1,-0.37820494,-1.4079393,0.10952541
1.02,-0.39067322,-1.5746722,0.07945482
1.04,-0.40558627,-1.5895853,0.072120525
1.06,-0.42538887,-1.42163,0.05720747
1.08,-0.439813,-1.1959784,-0.023714207
1.1,-0.4231886,-1.0512483,-0.12639427
1.12,-0.40411943,-0.9864621,-0.13666229
1.14,-0.3857837,-0.9651927,-0.123216085
1.16,-0.33028758,-0.9808392,-0.09779055
1.18,-0.26819056,-0.9915961,-0.09094521
1.2,-0.21587263,-0.9473459,-0.15646487
1.22,-0.20413776,-0.853467,-0.21391682
1.24,-0.21538368,-0.7263393,-0.22100663
1.26,-0.2452098,-0.60214525,-0.20438224
1.28,-0.2821257,-0.5026434,-0.1975369
1.3,-0.30950707,-0.4530147,-0.21269444
1.32,-0.31415212,-0.46597195,-0.23518626
1.33,-0.30266175,-0.48895273,-0.2129389
1.34,-0.2987501,-0.5136448,-0.1840907
1.36,-0.2906824,-0.5732971,-0.15768725
1.38,-0.25816703,-0.68820095,-0.14644134
1.4,-0.23420836,-0.9079852,-0.10928094
1.42,-0.25278854,-1.0651835,-0.031048497
1.44,-0.2811478,-1.1627296,0.010023531
1.46,-0.31415212,-1.2522079,0.013935152
1.48,-0.39042875,-1.3103933,0.00024447637
1.5,-0.40191913,-1.3187054,0.0036671455
1.52,-0.4200104,-1.3064817,0.01075696
1.54,-0.45545948,-1.3125936,0.0070898146
1.56,-0.4997097,-1.338997,0.0022002873
1.58,-0.5344253,-1.3866699,0.011734866
1.6,-0.532714,-1.39596,0.022002872
1.62,-0.48259634,-1.2859457,0.037893835
1.64,-0.39580724,-1.1739755,0.037404884
1.66,-0.32857624,-1.1263026,0.017846774
1.68,-0.33493263,-1.0747181,0.017602298
1.7,-0.36793694,-1.0524707,0.058429852
1.72,-0.4014302,-1.0409803,0.061608043
1.74,-0.40876448,-1.0055313,0.044739176
1.76,-0.38285,-0.9307215,0.05256242
1.78,-0.34422272,-0.83195305,0.07847691
1.8,-0.32466462,-0.74834216,0.06600862
1.82,-0.3041286,-0.68648964,0.012468294
1.84,-0.29850563,-0.6199921,-0.0075787674
1.86,-0.3227088,-0.57036334,-0.00268924
1.88,-0.34373376,-0.5376035,0.022736302
1.9,-0.356691,-0.55593926,0.03813831
1.92,-0.35180148,-0.6427283,0.04620603
1.94,-0.33664396,-0.74223024,0.072120525
1.96,-0.3102405,-0.8537115,0.11710418
1.98,-0.27894753,-0.9695932,0.14766373
2,-0.26574582,-1.1150566,0.16453259
2.02,-0.26916847,-1.2683433,0.1571983
2.04,-0.26941296,-1.3531767,0.15035297
2.06,-0.2801699,-1.2937689,0.1427742
2.08,-0.30999604,-1.2451181,0.09265654
2.1,-0.3454451,-1.2597867,0.055251658
2.12,-0.39971885,-1.2394952,0.05916328
2.14,-0.43907955,-1.1407267,0.02420316
2.16,-0.43834612,-1.0607829,-0.033737738
2.18,-0.4082755,-1.0192219,-0.05647404
2.2,-0.37111512,-1.0517373,-0.027625829
2.22,-0.33664396,-1.1077224,-0.007823244
2.23,-0.2948385,-1.1245912,-0.0070898146
2.25,-0.23274149,-1.1426826,-0.04302784
2.27,-0.20413776,-1.0913424,-0.0931455
2.29,-0.21049415,-0.956636,-0.10390245
2.31,-0.25303304,-0.79894876,-0.10512484
2.33,-0.28505945,-0.66057515,-0.118571036
2.35,-0.30901814,-0.5586285,-0.13935153
2.37,-0.32564253,-0.48577452,-0.1520643
2.39,-0.33371022,-0.4456804,-0.15768725
2.41,-0.32637593,-0.4293005,-0.16795526
2.43,-0.2875042,-0.4632827,-0.18066803
2.45,-0.24814351,-0.5488494,-0.17700088
2.47,-0.22296244,-0.661553,-0.15181983
2.49,-0.20438224,-0.7527427,-0.12761666
2.51,-0.217095,-0.85688967,-0.09461235
2.53,-0.2596339,-1.0439141,-0.06454176
2.55,-0.31586346,-1.2566085,-0.0044005746
2.57,-0.39262903,-1.3896036,0.025670018
2.59,-0.44445804,-1.4565902,0.0044005746
2.61,-0.45448157,-1.5255325,-0.025425542
2.63,-0.47941816,-1.5930079,-0.041805457
2.65,-0.5769642,-1.6159887,-0.0070898146
2.67,-0.67157656,-1.597653,0.12052685
2.68,-0.60018945,-1.4729701,0.18800232
2.7,-0.44299117,-1.2942579,0.13177276
2.72,-0.3153745,-1.1612628,0.0403386
2.74,-0.26672372,-1.054182,0.080188245
2.76,-0.2730801,-0.9803502,0.14301868
2.78,-0.30021697,-0.9302326,0.13812914
2.8,-0.3341992,-0.8979617,0.09583473
2.82,-0.36989275,-0.80579406,0.05647404
2.84,-0.38211656,-0.6992024,0.050117653
2.86,-0.356691,-0.6199921,0.031292975
2.88,-0.33004308,-0.58894354,-0.01075696
2.9,-0.34788987,-0.57060784,-0.00537848
2.92,-0.39678514,-0.55813956,0.009534578
2.94,-0.4354124,-0.56327355,0.0083121965
2.96,-0.43076736,-0.59652233,0.011734866
2.98,-0.40558627,-0.64712894,0.04376127
3,-0.38725057,-0.72193867,0.07945482
3.02,-0.36842588,-0.8458882,0.101946644
3.04,-0.34520063,-1.0057758,0.13323961
3.06,-0.35229045,-1.2201815,0.15939859
3.08,-0.35717997,-1.4147847,0.17431165
3.1,-0.34275585,-1.4832381,0.2100052
3.11,-0.33248785,-1.4979067,0.22125112
3.13,-0.325887,-1.4810379,0.2078049
3.15,-0.31977507,-1.4235859,0.17969012
3.17,-0.33028758,-1.3883812,0.17333373
3.19,-0.35913578,-1.2529414,0.14155181
3.21,-0.3579134,-1.1148123,0.099012926
3.23,-0.32466462,-1.0155548,0.058674328
3.25,-0.27014637,-0.94490117,0.07456529
3.27,-0.23860893,-0.9175198,0.10610274
3.29,-0.20731595,-0.9483238,0.088255964
3.31,-0.18066803,-0.977172,0.06503071
3.33,-0.18946917,-0.9793723,0.056718517
