Time (seconds),X,Y,Z
0,-0.33468813,0.035204597,-0.94612354
0.02,-0.33273232,0.034471165,-0.946857
0.04,-0.33297682,0.037404884,-0.9473459
0.06,-0.33371022,0.036426976,-0.95003515
0.08,-0.3307765,0.03496012,-0.946368
0.1,-0.3319989,0.033737738,-0.946857
0.12,-0.33346575,0.035938025,-0.946368
0.14,-0.33028758,0.036426976,-0.94807935
0.16,-0.32906517,0.035204597,-0.9483238
0.18,-0.3319989,0.03764936,-0.94783485
0.2,-0.33371022,0.036426976,-0.9471014
0.22,-0.33273232,0.036671456,-0.94587904
0.24,-0.3351771,0.03569355,-0.946857
0.26,-0.33444366,0.03813831,-0.94563454
0.28,-0.33297682,0.03569355,-0.946857
0.3,-0.33102098,0.03569355,-0.9473459
0.32,-0.33175442,0.035449073,-0.9471014
0.34,-0.3332213,0.035938025,-0.9473459
0.36,-0.3341992,0.037160408,-0.9471014
0.38,-0.33395472,0.036671456,-0.9483238
0.4,-0.33371022,0.0361825,-0.9466125
0.42,-0.33175442,0.036671456,-0.946368
0.44,-0.33346575,0.036426976,-0.94490117
0.46,-0.33297682,0.03569355,-0.9471014
0.48,-0.33248785,0.03691593,-0.946857
0.49,-0.33444366,0.035449073,-0.94979066
0.5,-0.33371022,0.036426976,-0.94563454
0.52,-0.33542156,0.036426976,-0.946368
0.54,-0.3341992,0.0361825,-0.94807935
0.56,-0.33102098,0.037160408,-0.946857
0.58,-0.32906517,0.03496012,-0.9495462
0.6,-0.33175442,0.034715645,-0.94783485
0.62,-0.3381108,0.037404884,-0.94612354
0.64,-0.33737737,0.037893835,-0.9453901
0.66,-0.33346575,0.03569355,-0.946368
0.68,-0.3332213,0.035938025,-0.9473459
0.7,-0.3351771,0.038627267,-0.94563454
0.72,-0.33297682,0.037893835,-0.94587904
0.74,-0.33150995,0.035204597,-0.94807935
0.76,-0.33395472,0.03764936,-0.9488128
0.78,-0.33688843,0.037404884,-0.94759035
0.8,-0.3341992,0.036426976,-0.94612354
0.82,-0.33346575,0.03569355,-0.94783485
0.84,-0.3332213,0.037893835,-0.9488128
0.86,-0.33371022,0.037160408,-0.94612354
0.88,-0.33468813,0.037404884,-0.94759035
0.9,-0.33566603,0.03691593,-0.94759035
0.92,-0.33639947,0.036671456,-0.94783485
0.94,-0.33175442,0.037893835,-0.9473459
0.96,-0.33248785,0.035938025,-0.9466125
0.98,-0.33444366,0.037404884,-0.946857
0.99,-0.33542156,0.037160408,-0.9483238
1.01,-0.33591053,0.038871743,-0.94612354
1.03,-0.33542156,0.037893835,-0.946368
1.05,-0.33468813,0.036426976,-0.94807935
1.07,-0.33468813,0.037404884,-0.94783485
1.09,-0.33444366,0.03764936,-0.94783485
1.11,-0.3341992,0.03691593,-0.9471014
1.13,-0.33273232,0.037404884,-0.9483238
1.15,-0.33493263,0.03764936,-0.9473459
1.17,-0.33542156,0.037404884,-0.9490572
1.19,-0.33542156,0.03764936,-0.946368
1.21,-0.3332213,0.037160408,-0.94783485
1.23,-0.33028758,0.03569355,-0.94783485
1.25,-0.32930967,0.035938025,-0.94807935
1.27,-0.3341992,0.03813831,-0.94807935
1.29,-0.3400666,0.03960517,-0.9451456
1.31,-0.336155,0.035449073,-0.946857
1.33,-0.3319989,0.03569355,-0.946368
1.35,-0.33591053,0.03691593,-0.9466125
1.37,-0.3351771,0.037893835,-0.94783485
1.39,-0.33273232,0.036671456,-0.9483238
1.41,-0.33053204,0.034715645,-0.9485683
1.43,-0.33542156,0.037893835,-0.9466125
1.45,-0.33468813,0.0361825,-0.946368
1.47,-0.33248785,0.034715645,-0.94759035
1.49,-0.33126548,0.0361825,-0.946857
1.51,-0.33395472,0.036426976,-0.9471014
1.53,-0.33542156,0.0361825,-0.9483238
1.55,-0.33688843,0.03764936,-0.94759035
1.57,-0.33395472,0.037404884,-0.94490117
1.59,-0.33224338,0.036671456,-0.9485683
1.61,-0.33175442,0.0361825,-0.94612354
1.63,-0.33150995,0.0361825,-0.9471014
1.65,-0.33468813,0.03569355,-0.94783485
1.67,-0.33346575,0.035938025,-0.94759035
1.69,-0.33444366,0.034715645,-0.9488128
1.71,-0.3341992,0.035449073,-0.9490572
1.73,-0.33175442,0.033982214,-0.946857
1.75,-0.3332213,0.03569355,-0.9471014
1.77,-0.3319989,0.03496012,-0.946857
1.79,-0.3307765,0.036671456,-0.9471014
1.81,-0.33248785,0.035204597,-0.9483238
1.83,-0.3332213,0.03764936,-0.94563454
1.85,-0.33371022,0.03496012,-0.9495462
1.87,-0.33493263,0.0361825,-0.946857
1.89,-0.33150995,0.034715645,-0.94759035
1.91,-0.32808727,0.033982214,-0.94979066
1.93,-0.32613146,0.03300431,-0.9490572
1.95,-0.33566603,0.035204597,-0.9471014
1.96,-0.33688843,0.03764936,-0.9473459
1.98,-0.33224338,0.034471165,-0.946368
2,-0.33297682,0.03422669,-0.94490117
2.02,-0.3332213,0.035449073,-0.9483238
2.04,-0.33102098,0.035938025,-0.9483238
2.06,-0.32930967,0.033982214,-0.94783485
2.08,-0.33273232,0.034715645,-0.94807935
2.1,-0.33371022,0.035938025,-0.94783485
2.12,-0.33053204,0.03422669,-0.94759035
2.14,-0.3307765,0.033737738,-0.9471014
2.16,-0.33102098,0.035938025,-0.9466125
2.18,-0.33273232,0.036671456,-0.9483238
2.2,-0.33273232,0.034471165,-0.94759035
2.22,-0.336155,0.0361825,-0.94979066
2.24,-0.33444366,0.0361825,-0.946368
2.26,-0.33224338,0.0361825,-0.946857
2.28,-0.33175442,0.03422669,-0.9483238
2.3,-0.3319989,0.036671456,-0.9471014
2.32,-0.3341992,0.03569355,-0.9493017
2.34,-0.33493263,0.037160408,-0.94783485
2.36,-0.33371022,0.034715645,-0.9451456
2.38,-0.33004308,0.036671456,-0.94807935
2.4,-0.33150995,0.03496012,-0.9473459
2.42,-0.3319989,0.03569355,-0.9466125
2.44,-0.3332213,0.03569355,-0.94759035
2.45,-0.33126548,0.036671456,-0.946368
2.47,-0.33150995,0.034715645,-0.9483238
2.49,-0.33542156,0.0361825,-0.9471014
2.51,-0.33297682,0.034715645,-0.9483238
2.53,-0.33248785,0.037160408,-0.9466125
2.55,-0.33053204,0.03569355,-0.94783485
2.57,-0.3278428,0.033982214,-0.9488128
2.59,-0.33297682,0.035449073,-0.9485683
2.61,-0.341289,0.038627267,-0.94759035
2.63,-0.33737737,0.03764936,-0.94490117
2.65,-0.33175442,0.035204597,-0.9471014
2.67,-0.33297682,0.03496012,-0.9483238
2.69,-0.33664396,0.037404884,-0.94587904
2.71,-0.33297682,0.0361825,-0.9453901
2.73,-0.3319989,0.035449073,-0.9495462
2.75,-0.33395472,0.03691593,-0.946368
2.77,-0.3341992,0.037404884,-0.94759035
2.79,-0.3332213,0.03569355,-0.9466125
2.81,-0.33004308,0.0361825,-0.9488128
2.83,-0.3351771,0.038382787,-0.946857
2.85,-0.3351771,0.037404884,-0.9471014
2.87,-0.33664396,0.0361825,-0.9466125
2.89,-0.3351771,0.037404884,-0.94783485
2.91,-0.3341992,0.037893835,-0.94759035
2.93,-0.3332213,0.037893835,-0.94587904
2.95,-0.3319989,0.035204597,-0.9471014
2.97,-0.33444366,0.037160408,-0.946857
2.99,-0.3332213,0.035204597,-0.946857
3.01,-0.33444366,0.036426976,-0.946857
3.03,-0.33444366,0.03764936,-0.9466125
3.05,-0.33273232,0.037160408,-0.9485683
3.07,-0.3332213,0.03569355,-0.946368
3.09,-0.33566603,0.0361825,-0.94783485
3.11,-0.33493263,0.03691593,-0.94612354
3.13,-0.3332213,0.03691593,-0.946857
3.15,-0.33371022,0.03813831,-0.946368
3.17,-0.33591053,0.037404884,-0.946857
3.19,-0.33737737,0.037893835,-0.946857
3.21,-0.3381108,0.037893835,-0.946368
3.23,-0.33150995,0.03569355,-0.9473459
3.25,-0.3288207,0.03569355,-0.94759035
3.27,-0.33150995,0.035204597,-0.94759035
3.29,-0.33664396,0.039360695,-0.94612354
3.31,-0.33884424,0.03764936,-0.94563454
3.33,-0.33566603,0.037404884,-0.94587904
3.35,-0.3351771,0.037160408,-0.94612354
3.37,-0.33566603,0.03813831,-0.94465667
3.39,-0.33664396,0.036671456,-0.9453901
3.41,-0.3332213,0.03764936,-0.9451456
3.42,-0.33053204,0.034715645,-0.946368
3.44,-0.3341992,0.037404884,-0.946368
3.46,-0.33542156,0.037404884,-0.94759035
3.48,-0.3332213,0.034471165,-0.9473459
3.5,-0.33297682,0.037404884,-0.946857
