# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00613816, 0.000454442, 0.00289486, 0.00596801, 0.00620901, 0.00280428, 0.00264569, 0.00155209, 0.00319328, 0.00128592, 0.00191077, 0.00275696, 0.00272712, 0.00332137, 0.00458309, 0.00621648, 0.00893298, 0.0100452, 0.00606304, 0.00787203, 0.00325151, 0.00281058, 0.00478468, 0.00393379, 0.00499299, 0.00475929, 0.00494436, 0.00550576, 0.00616482, 0.00553279, 0.0065871, 0.00515726, 0.00359152, 0.00411806, 0.00368131, 0.00420971, 0.00421576, 0.004683, 0.00462984, 0.00445789, 0.00394602, 0.00355184, 0.00395041, 0.00386337, 0.00413005, 0.00518572, 0.0044713, 0.00600261, 0.00481126, 0.00637367
0.01, 0.0319375, 0.00300908, 0.00169301, 0.00338137, 0.00513342, 0.00482538, 0.00260217, 0.00308395, 0.00149044, 0.0019091, 0.00209065, 0.00155673, 0.00279631, 0.00266197, 0.00251406, 0.00525913, 0.00307908, 0.004329, 0.0060269, 0.00224731, 0.00413135, 0.00285789, 0.00259682, 0.00347285, 0.00493748, 0.00303843, 0.00285444, 0.00377846, 0.00330272, 0.00431689, 0.00455188, 0.00492324, 0.00506013, 0.00409609, 0.00474541, 0.0032281, 0.00350053, 0.0029846, 0.00379058, 0.00552567, 0.00310035, 0.00279881, 0.00443095, 0.0030754, 0.0041608, 0.00484341, 0.00496844, 0.00471528, 0.00405074, 0.00431108, 0.00665247
0.02, 0.0319375, 0.00151091, 0.000312399, 0.00212955, 0.0059961, 0.00216785, 0.00195538, 0.00333432, 0.00180998, 0.00148889, 0.00272166, 0.00290841, 0.0041088, 0.0039928, 0.00361349, 0.00418834, 0.00226515, 0.00433861, 0.00502217, 0.00507151, 0.00229929, 0.00214977, 0.00193218, 0.00269859, 0.00329214, 0.00240632, 0.00308918, 0.00366017, 0.00438004, 0.00568891, 0.00467529, 0.00381789, 0.00758127, 0.00501375, 0.00495931, 0.00324046, 0.00361824, 0.00257209, 0.00346893, 0.00478136, 0.00406119, 0.00350029, 0.00352001, 0.00337008, 0.00350682, 0.00519569, 0.00393498, 0.00327218, 0.0039649, 0.00411355, 0.00545525
0.03, 0.0319375, 0.00286835, 0.000450152, 0.000939762, 0.00594917, 0.00216916, 0.0034637, 0.00497686, 0.00407722, 0.00418549, 0.00374735, 0.0064573, 0.00533573, 0.0034656, 0.0027685, 0.00543913, 0.00411948, 0.00541529, 0.0047568, 0.00389508, 0.00436663, 0.00378333, 0.00503154, 0.00325008, 0.00302952, 0.00335155, 0.00292077, 0.00296891, 0.00423677, 0.00465476, 0.00444508, 0.00321336, 0.00395053, 0.00476867, 0.0038876, 0.00350148, 0.00281842, 0.00471385, 0.00378761, 0.00379533, 0.00502348, 0.00308776, 0.0053304, 0.00411604, 0.00309833, 0.00504744, 0.00398734, 0.00452613, 0.00489383, 0.00379545, 0.00576026
0.04, 0.0319375, 0.00553776, 0.00292612, 0.00228275, 0.00944231, 0.0108355, 0.0110345, 0.0122338, 0.0125554, 0.017941, 0.0165065, 0.0161409, 0.0108544, 0.00751253, 0.0165441, 0.0127056, 0.00911988, 0.00619515, 0.00863012, 0.00779622, 0.00678912, 0.00883669, 0.00513686, 0.00822206, 0.00782803, 0.00525759, 0.00587001, 0.00491257, 0.0060512, 0.00400622, 0.00350171, 0.00296427, 0.00360696, 0.00347736, 0.00407033, 0.00333789, 0.00271464, 0.00557997, 0.00477697, 0.00538032, 0.0042357, 0.00497971, 0.00538376, 0.00346144, 0.00509096, 0.00612513, 0.00524336, 0.00476463, 0.00575587, 0.00501672, 0.00536063
0.05, 0.0319375, 0.00391942, 0.00125234, 0.00473995, 0.00859313, 0.010378, 0.00725386, 0.00503735, 0.00623981, 0.0111897, 0.0121932, 0.0101001, 0.00635958, 0.007062, 0.0193206, 0.0123947, 0.0128043, 0.0126796, 0.00894645, 0.0200126, 0.00965107, 0.0141415, 0.00826049, 0.00725693, 0.0104817, 0.00699156, 0.0077599, 0.00395718, 0.00444876, 0.00453954, 0.0039497, 0.00392488, 0.00428674, 0.00589774, 0.00391431, 0.00418038, 0.00287536, 0.00467956, 0.005662, 0.00668409, 0.00621695, 0.00602619, 0.00667533, 0.00476523, 0.00557131, 0.00678083, 0.00662571, 0.00561956, 0.00595841, 0.0044878, 0.00649899
0.06, 0.0319375, 0.00459282, 0.000738348, 0.00462415, 0.00593945, 0.00772584, 0.00805179, 0.00385458, 0.00491648, 0.0051658, 0.00848498, 0.0118782, 0.0082748, 0.00405573, 0.00738214, 0.00778711, 0.0144973, 0.0163882, 0.00928099, 0.0221033, 0.0164834, 0.0139659, 0.0086449, 0.00861098, 0.0163053, 0.0121365, 0.00955969, 0.00425766, 0.00324057, 0.00464764, 0.00469012, 0.0047517, 0.00449718, 0.00475443, 0.0031587, 0.00348556, 0.00367704, 0.00514422, 0.00439167, 0.00610096, 0.00626801, 0.00520909, 0.00851583, 0.00600048, 0.00384033, 0.00688123, 0.00778048, 0.00460184, 0.00474102, 0.006082, 0.00787972
0.07, 0.0319375, 0.00606565, 0.00216916, 0.00202546, 0.00608082, 0.00452127, 0.00383048, 0.00307136, 0.00398936, 0.00542739, 0.00445279, 0.00688182, 0.00432105, 0.00530799, 0.00936803, 0.00827184, 0.00800804, 0.00967705, 0.00815609, 0.0104688, 0.00813646, 0.00294145, 0.00404433, 0.00467885, 0.0058386, 0.00437446, 0.00416163, 0.00471789, 0.00397368, 0.00506428, 0.00590224, 0.00448922, 0.00522462, 0.00281985, 0.0039117, 0.00439879, 0.00405977, 0.00675336, 0.00389128, 0.00539288, 0.00696517, 0.00529091, 0.00565939, 0.00563473, 0.00420638, 0.00755146, 0.00795648, 0.0050657, 0.00436306, 0.00567148, 0.00683873
0.08, 0.0319375, 0.00485729, 0.00399304, 0.00419867, 0.00620451, 0.00529293, 0.00541956, 0.00957468, 0.00650373, 0.00913205, 0.00722545, 0.00802767, 0.00439642, 0.00384841, 0.00676449, 0.00957492, 0.00270287, 0.00368903, 0.00641039, 0.0111755, 0.00447522, 0.00282009, 0.00332208, 0.00415949, 0.00335131, 0.00357893, 0.00616684, 0.00759653, 0.0102108, 0.00546141, 0.00348259, 0.00277741, 0.00322643, 0.00272558, 0.00380946, 0.00319815, 0.00392025, 0.00787061, 0.00426585, 0.00409455, 0.005893, 0.00633399, 0.00573324, 0.00562833, 0.00513829, 0.00597903, 0.00680084, 0.00605238, 0.00697369, 0.00498339, 0.00641857
0.09, 0.0319375, 0.00311663, 0.00357192, 0.00316155, 0.00292374, 0.00325448, 0.00374438, 0.00656164, 0.00476997, 0.00559562, 0.0040549, 0.00319625, 0.00423131, 0.00377728, 0.00552958, 0.0070504, 0.00144639, 0.00266934, 0.00419593, 0.00818175, 0.00343614, 0.00341606, 0.00372181, 0.0026414, 0.00430526, 0.00388546, 0.00417385, 0.0044338, 0.00602027, 0.00577318, 0.00330284, 0.00313149, 0.00312685, 0.00350278, 0.00242202, 0.00267874, 0.00359793, 0.00352191, 0.00418869, 0.00332292, 0.00653286, 0.00754412, 0.0071168, 0.00418846, 0.00519948, 0.00471385, 0.00671298, 0.00601186, 0.00675549, 0.00558163, 0.00523482
