# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.0202322, 0, 0.006649, -0.103395, 0.071248, 0.0765625, 0.074375, -0.07875
0.0404645, 0, 0.006405, -0.103578, 0.0715835, 0.07875, 0.0853125, -0.0590625
0.0606967, 0, 0.0060695, -0.103914, 0.071675, 0.0940625, 0.07875, -0.065625
0.080929, 0, 0.0060085, -0.103791, 0.0715835, 0.111562, 0.0721875, -0.0853125
0.101161, 0, 0.0060085, -0.103273, 0.071553, 0.13125, 0.0678125, -0.0984375
0.121393, 0, 0.006161, -0.102816, 0.0721325, 0.1225, 0.07, -0.105
0.141626, 0, 0.006588, -0.102785, 0.0724985, 0.0875, 0.0875, -0.0940625
0.161858, 0, 0.0068625, -0.103151, 0.072407, 0.0678125, 0.102812, -0.0765625
0.18209, 0, 0.0065575, -0.103608, 0.0714615, 0.06125, 0.0503125, -0.039375
0.202322, 0, 0.006649, -0.103761, 0.071065, 0.0525, -0.030625, -0.0153125
0.222555, 0, 0.0066795, -0.103669, 0.0707295, 0.035, -0.146563, 0.04375
0.242787, 0, 0.0064355, -0.103761, 0.0704245, -0.0153125, -0.255937, 0.11375
0.263019, 0, 0.0059475, -0.103547, 0.0704855, -0.056875, -0.339063, 0.161875
0.283251, 0, 0.0056425, -0.102998, 0.070882, -0.074375, -0.382812, 0.172813
0.303484, 0, 0.005551, -0.102602, 0.0712175, -0.0678125, -0.374063, 0.1575
0.323716, 0, 0.005673, -0.102816, 0.0714005, -0.0415625, -0.282187, 0.118125
0.343948, 0, 0.0058255, -0.103151, 0.0719495, -0.0153125, -0.172813, 0.0678125
0.36418, 0, 0.006405, -0.103425, 0.0721935, 0.02625, -0.065625, 0.0153125
0.384413, 0, 0.00671, -0.103974, 0.071858, 0.0525, 0.04375, -0.0153125
0.404645, 0, 0.0064965, -0.104371, 0.071431, 0.074375, 0.07, -0.035
0.424877, 0, 0.0061, -0.104493, 0.0713395, 0.11375, 0.048125, -0.0721875
0.445109, 0, 0.0057645, -0.104462, 0.071797, 0.16625, 0.0634375, -0.146563
0.465342, 0, 0.0059475, -0.104218, 0.0720715, 0.18375, 0.091875, -0.214375
0.485574, 0, 0.0067405, -0.103395, 0.0721325, 0.203438, 0.105, -0.258125
0.505806, 0, 0.0076555, -0.102846, 0.0721935, 0.181562, 0.100625, -0.30625
0.526038, 0, 0.007747, -0.103395, 0.0724985, 0.0853125, 0.11375, -0.315
0.546271, 0, 0.007564, -0.103608, 0.0722545, 0.021875, 0.175, -0.293125
0.566503, 0, 0.00732, -0.103029, 0.0718885, 0.0284375, 0.199062, -0.264688
0.586735, 0, 0.007076, -0.102541, 0.0715225, 0.0065625, 0.164062, -0.234063
0.606967, 0, 0.0068015, -0.102297, 0.07137, 0.0065625, 0.105, -0.2275
0.6272, 0, 0.006771, -0.102236, 0.0715225, 0.02625, 0.021875, -0.234063
0.647432, 0, 0.007015, -0.10251, 0.071797, -0.0109375, -0.0240625, -0.220938
0.667664, 0, 0.0069845, -0.103181, 0.07137, -0.0590625, -0.07, -0.168437
0.687896, 0, 0.0067405, -0.10306, 0.0712175, -0.0153125, -0.133437, -0.109375
0.708129, 0, 0.0067405, -0.102998, 0.0716445, 0.030625, -0.1575, -0.056875
0.728361, 0, 0.0069845, -0.103395, 0.0720105, 0.0721875, -0.124688, -0.0021875
0.748593, 0, 0.0070455, -0.103669, 0.0717665, 0.172813, -0.0940625, 0.035
0.768825, 0, 0.006832, -0.103243, 0.071675, 0.225313, -0.0984375, 0.0525
0.789058, 0, 0.005917, -0.103608, 0.071187, 0.115938, -0.170625, 0.074375
0.80929, 0, 0.0063135, -0.1037, 0.0710955, 0.11375, -0.223125, 0.09625
0.829522, 0, 0.006527, -0.103761, 0.071675, 0.105, -0.238438, 0.109375
0.849754, 0, 0.006405, -0.104218, 0.072468, 0.056875, -0.203438, 0.105
0.869987, 0, 0.0068015, -0.104645, 0.071797, 0.091875, -0.170625, 0.07875
0.890219, 0, 0.0070455, -0.104096, 0.0710955, 0.168437, -0.1575, 0.074375
0.910451, 0, 0.007076, -0.103334, 0.0718275, 0.161875, -0.1225, 0.0721875
0.930683, 0, 0.0073505, -0.103334, 0.0726205, 0.11375, -0.083125, 0.06125
