# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -2.75917, -0.943069, -0.326836, -0.149397, -0.257732, -1.01701, -1.42686, -1.62613, -1.52483, -1.65762, -1.42423, -1.27478, -1.10949, -1.76929, -1.64439, -1.33456, -2.06252, -2.75276, -1.62877, -1.35457
0.01, 0.0319375, -1.6335, -0.573391, -0.217609, 0.748275, 1.02098, -0.62825, -0.812122, -0.875771, -0.697174, -1.00194, -0.704856, -0.294422, -0.274079, -0.772244, -0.673832, -0.381806, -1.08313, -1.91194, -0.606789, -0.310057
0.02, 0.0319375, -0.0269252, -0.684922, 0.0507211, 1.48641, 1.42923, -0.231889, -0.481555, -0.694602, -0.56641, -0.39583, -0.149529, 0.115433, 0.000869373, -0.552849, -0.475908, 0.0289639, -0.62682, -1.33528, -0.258842, 0.144503
0.03, 0.0319375, 0.500339, -0.696047, 0.192998, 1.73172, 1.48939, 0.251057, 0.0709671, -0.162063, -0.46533, 0.055859, 0.00451866, 0.187659, 0.0154298, -0.673327, -0.59381, -0.291977, -0.797942, -1.61766, -0.401403, 0.13355
0.04, 0.0319375, 0.86609, -0.452471, 0.0736994, 2.10873, 1.63694, 0.531932, 0.0337225, 0.235655, -0.18014, 0.162484, 0.137225, 0.21159, 0.051788, -0.620102, -0.436668, -0.392372, -0.682859, -1.45431, -0.428142, 0.375959
0.05, 0.0319375, 1.08275, -0.751384, -0.58489, 2.09021, 0.990032, 0.0314873, -0.352178, 0.153482, -0.199389, 0.302263, 0.653164, 0.551441, 0.305862, -0.424819, -0.458146, -0.160089, -0.314967, -1.22598, -0.0603338, 0.813528
0.06, 0.0319375, 1.21327, -0.590002, -0.672911, 2.13983, 0.884736, -0.0413756, -0.400007, 0.231977, -0.14123, 0.2088, 0.764017, 0.463852, 0.443804, 0.0490384, 0.127662, 0.451782, 0.170963, -0.822412, 0.276037, 1.26952
0.07, 0.0319375, 1.2679, -0.735102, -1.27428, 2.2109, 0.866063, -0.117116, -0.648589, 0.250464, -0.277313, -0.0835497, 0.546628, 0.0493498, 0.100994, -0.0675363, -0.017287, 0.442221, 0.0432959, -0.858297, 0.161979, 1.28705
0.08, 0.0319375, 1.26663, -0.945536, -1.984, 2.27709, 0.772281, -0.131708, -0.829746, 0.281463, -0.302993, -0.0826145, 0.678936, 0.174033, -0.0473262, -0.301776, -0.227594, 0.430021, -0.00956813, -1.02205, -0.143048, 1.07766
0.09, 0.0319375, 1.24888, -0.970682, -1.17954, 2.27761, 0.726372, 0.0493395, -0.841126, 0.387254, -0.199676, 0.0659819, 0.904045, 0.352448, 0.0233361, -0.350248, -0.122361, 0.449444, 0.178628, -0.844004, -0.186434, 1.04649
0.1, 0.0319375, 1.23671, -1.17963, -0.582951, 2.26277, 0.434418, 0.21107, -1.04241, 0.499107, -0.28556, 0.110166, 0.912801, 0.674973, 0.0264787, -0.259039, -0.0246567, 0.47955, 0.308477, -0.867188, -0.282435, 0.864654
0.11, 0.0319375, 1.18327, -1.53024, -0.149753, 2.225, -0.200565, 0.412519, -1.12238, 0.589475, -0.136327, 0.232856, 0.745915, 1.08157, -0.0372444, -0.23459, -0.0804102, 0.554603, 0.284611, -0.852157, -0.346264, 0.653008
0.12, 0.0319375, 1.01237, -1.70568, 0.469915, 2.11086, -0.256336, 0.541514, -0.783125, 0.553415, 0.211528, 0.284922, 0.69131, 1.27754, 0.0358806, -0.275011, -0.155435, 0.553485, 0.282572, -0.706492, -0.20526, 0.703129
0.13, 0.0319375, 0.748778, -1.93497, 0.761461, 1.85796, -0.459297, 0.549713, -0.692711, 0.259845, 0.340713, 0.133253, 0.622992, 1.13254, 0.0216068, -0.416484, -0.249227, 0.381779, 0.179107, -0.918584, -0.416684, 0.503662
0.14, 0.0319375, 0.747589, -1.61364, 0.835361, 1.76243, -0.163864, 0.51932, -0.632975, 0.170771, 0.365749, 0.105637, 0.554289, 0.966861, -0.00468036, -0.522145, -0.279809, 0.262798, 0.0507784, -1.18179, -0.717074, 0.362046
0.15, 0.0319375, 0.821544, -1.97486, 0.761862, 1.87496, -0.18214, 0.493125, -0.683222, 0.204977, 0.191351, 0.108172, 0.615977, 1.06815, -0.0117638, -0.445885, -0.251508, 0.275358, -0.00659208, -1.11685, -0.545288, 0.353028
0.16, 0.0319375, 0.863434, -2.42257, 0.657595, 1.92812, -0.571164, 0.444662, -0.840531, 0.205883, -0.0110155, -0.0269168, 0.363783, 0.978893, -0.141204, -0.523854, -0.358068, 0.194297, -0.174145, -1.20051, -0.723784, 0.165526
0.17, 0.0319375, 0.792884, -2.40601, 0.768227, 1.89944, -0.620135, 0.556844, -0.800894, 0.175495, 0.0572987, -0.0290681, 0.438156, 0.936964, -0.177159, -0.555165, -0.457306, 0.179058, -0.189264, -1.18814, -0.690561, 0.159101
0.18, 0.0319375, 0.812935, -2.56623, 0.822299, 1.91673, -0.62155, 0.550089, -0.79307, 0.124785, 0.0609153, -0.0567638, 0.418375, 0.83665, -0.170117, -0.567918, -0.494885, 0.111419, -0.167866, -1.21298, -0.617697, 0.155511
0.19, 0.0319375, 0.917868, -2.39643, 0.725485, 2.04645, -0.798772, 0.581279, -0.909124, 0.283314, 0.0239232, 0.0593005, 0.462474, 0.971467, -0.0438027, -0.436498, -0.363256, 0.2055, -0.142688, -1.12412, -0.540926, 0.206052
0.2, 0.0319375, 0.974031, -2.11619, 0.558183, 2.12075, -0.622332, 0.654475, -1.05147, 0.353001, -0.0518209, 0.0535556, 0.364367, 0.914996, -0.0801788, -0.559484, -0.477487, 0.0549268, -0.301796, -1.26881, -0.668654, 0.0541544
0.21, 0.0319375, 1.0741, -1.7948, 0.386153, 2.18718, -0.523365, 0.630164, -1.0908, 0.447953, -0.0062039, 0.169997, 0.42949, 0.946834, 0.0108889, -0.426193, -0.375795, 0.170738, -0.175249, -1.2582, -0.683714, 0.0841692
0.22, 0.0319375, 1.18376, -1.89895, 0.0726779, 2.2328, -0.675532, 0.557957, -1.25899, 0.463876, -0.0920056, 0.206509, 0.526842, 0.929296, 0.0430685, -0.364416, -0.31917, 0.203366, -0.166688, -1.38729, -0.796505, -0.0666047
0.23, 0.0319375, 1.2181, -1.71618, 0.0904062, 2.27622, -0.529988, 0.539407, -1.23233, 0.497257, -0.12415, 0.197002, 0.53233, 0.8305, 0.0247814, -0.37068, -0.343906, 0.175922, -0.208377, -1.46388, -0.839152, -0.126262
0.24, 0.0319375, 1.16843, -1.61051, 0.357767, 2.27813, -0.22524, 0.609725, -1.00919, 0.529242, -0.0649811, 0.299539, 0.57978, 0.955557, 0.126711, -0.293902, -0.159837, 0.310401, -0.0252018, -1.2338, -0.668777, 0.0478767
0.25, 0.0319375, 1.07682, -2.14958, 0.59499, 2.22812, -0.488611, 0.64437, -0.914792, 0.463547, 0.112051, 0.254698, 0.547313, 1.07659, 0.0997312, -0.307846, -0.189074, 0.325362, -0.0456813, -1.13281, -0.568967, 0.210265
0.26, 0.0319375, 0.992106, -1.10617, 0.928179, 2.11721, -0.0150099, 0.740387, -0.657755, 0.436911, 0.406237, 0.428937, 0.690059, 1.10982, 0.208142, -0.197667, -0.109553, 0.429215, 0.0196308, -1.02625, -0.439123, 0.397923
0.27, 0.0319375, 0.873892, -1.49636, 1.09906, 1.98984, 0.0472466, 0.811208, -0.525383, 0.250355, 0.415597, 0.416611, 0.752735, 0.937761, 0.219216, -0.206283, -0.0917129, 0.497533, 0.0383954, -1.05558, -0.399562, 0.441996
0.28, 0.0319375, 0.700618, -2.36623, 1.3747, 1.88155, 0.249068, 0.914774, -0.282659, 0.0832342, 0.312027, 0.479878, 1.04651, 1.03531, 0.183989, -0.0846383, 0.135327, 0.587707, 0.245303, -1.0156, -0.271675, 0.531176
0.29, 0.0319375, 0.451435, -2.74705, 1.53259, 1.65297, 0.654543, 0.929191, 0.0950599, -0.0434129, 0.139783, 0.263361, 1.10446, 0.987802, 0.266246, -0.160764, 0.187633, 0.517921, 0.0927917, -0.957777, -0.240758, 0.579135
0.3, 0.0319375, 0.289454, -2.21686, 1.54164, 1.26868, 0.984607, 1.04695, 0.471008, -0.0351454, 0.118802, 0.0376703, 0.887752, 1.05251, 0.691614, -0.0286989, 0.0330857, 0.528356, -0.162925, -0.895591, -0.274248, 0.647124
0.31, 0.0319375, 0.23842, -1.95475, 1.33019, 1.06866, 1.53121, 1.50121, 0.850514, 0.195766, 0.0641615, -0.220924, 0.619339, 1.89601, 1.60061, 0.514654, 0.0930046, 0.588211, -0.308918, -0.667594, -0.00691697, 0.546608
0.32, 0.0319375, 0.354214, -3.10115, 1.19185, 1.04762, 1.63138, 1.8002, 0.604177, 0.29161, 0.1569, -0.0680846, 0.884069, 2.07135, 1.81559, 0.66125, 0.390632, 0.624864, -0.360889, -0.494211, 0.127389, 0.66809
0.33, 0.0319375, 0.556167, -1.54109, 1.0466, 1.30526, 1.94199, 2.06487, 0.797457, 0.656656, 0.650522, 0.749799, 1.31632, 2.34037, 2.02407, 1.15976, 0.796836, 0.776991, -0.071983, -0.375913, 0.228696, 0.54636
0.34, 0.0319375, 0.767633, -1.37203, 0.668986, 1.46632, 1.34968, 1.90689, 0.455268, 0.757011, 0.679874, 0.56334, 1.14276, 2.01259, 1.7648, 0.882731, 0.580036, 0.697959, -0.219643, -0.380943, 0.241657, 0.496528
0.35, 0.0319375, 0.910719, -1.68705, 0.471655, 1.58361, 0.793437, 1.87583, 0.21747, 0.893268, 0.629297, 0.539413, 1.17938, 2.04269, 1.72912, 0.790042, 0.564818, 0.619245, -0.376161, -0.331511, 0.290968, 0.497934
0.36, 0.0319375, 1.02362, -2.28517, 0.201198, 1.64164, 0.123295, 1.88067, -0.196709, 0.9483, 0.455443, 0.441495, 1.03315, 2.0885, 1.59929, 0.724311, 0.414813, 0.483928, -0.475286, -0.440784, 0.105102, 0.324127
0.37, 0.0319375, 1.07957, -2.3595, -0.0573826, 1.61353, -0.254817, 1.9283, -0.262786, 0.992487, 0.358621, 0.427814, 0.894497, 2.05488, 1.46184, 0.605502, 0.295464, 0.31934, -0.573426, -0.58991, -0.0577301, 0.0581297
0.38, 0.0319375, 1.06244, -2.23639, -0.011215, 1.57877, -0.103141, 1.98097, -0.174773, 1.0286, 0.410746, 0.454717, 1.00462, 2.18608, 1.56113, 0.699663, 0.352654, 0.402494, -0.47779, -0.482699, 0.0421886, 0.195333
0.39, 0.0319375, 0.953899, -1.9177, 0.203041, 1.54394, 0.24977, 2.05808, -0.0490727, 1.00139, 0.629224, 0.570645, 1.26741, 2.38927, 1.90449, 0.870001, 0.554121, 0.513168, -0.287771, -0.275548, 0.193903, 0.351196
0.4, 0.0319375, 0.910168, -2.07829, 0.340253, 1.492, 0.471542, 2.07502, 0.0454998, 0.947459, 0.686583, 0.537489, 1.38469, 2.38802, 1.98329, 0.913871, 0.640354, 0.431859, -0.35209, -0.248165, 0.243788, 0.401818
