# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.194, 0, 0.0530819, -0.113804, -0.0248755, 0.0286496, -0.127968, 0.00954986
-0.174, 0, 0.0530208, -0.113804, -0.0250283, 0.068759, -0.122238, 0.0114598
-0.154, 0, 0.0530208, -0.113895, -0.0249366, 0.0496593, -0.110778, 0.00190997
-0.134, 0, 0.0532653, -0.113559, -0.0245393, 0.0420194, -0.108868, -0.00572991
-0.114, 0, 0.0531125, -0.113682, -0.0243254, 0.0229197, -0.103138, -0.00190997
-0.094, 0, 0.0532347, -0.113865, -0.0245088, -0.00381994, -0.114598, -0.00381994
-0.074, 0, 0.0530208, -0.113773, -0.0247227, -0.0190997, -0.116508, -0.00763989
-0.054, 0, 0.052593, -0.113773, -0.0244476, -0.0152798, -0.129878, -0.0133698
-0.034, 0, 0.0525624, -0.113651, -0.0243865, 0, -0.137518, -0.00190997
-0.014, 0, 0.0529291, -0.113957, -0.0245088, -0.00381994, -0.122238, -0.00190997
0.006, 0, 0.0532042, -0.113773, -0.0240504, -0.0171897, -0.0935886, -0.00954986
0.026, 0, 0.0530514, -0.113284, -0.0242337, 0.0152798, -0.0783088, 0.0190997
0.046, 0, 0.0529597, -0.113651, -0.0243254, -0.0572991, -0.110778, 0.00572991
0.066, 0, 0.0530208, -0.114293, -0.0244476, -0.0534792, -0.0954986, 0.0114598
0.086, 0, 0.0530208, -0.114079, -0.0248449, -0.00763989, -0.0592091, 0.00572991
0.106, 0, 0.0529597, -0.114476, -0.0253339, 0.0305595, -0.0477493, 0.00190997
0.126, 0, 0.0532042, -0.114048, -0.0248144, 0.131788, 0.0114598, 0.0229197
0.146, 0, 0.0527763, -0.112948, -0.0246004, 0.133698, 0.0114598, 0.0171897
0.166, 0, 0.0529903, -0.112887, -0.0245393, 0.0324695, -0.0190997, -0.00954986
0.186, 0, 0.0530819, -0.113529, -0.0247532, -0.0630291, -0.0553892, -0.0267396
0.206, 0, 0.0527152, -0.113895, -0.023867, -0.0783088, -0.0477493, -0.0324695
0.226, 0, 0.0533264, -0.113712, -0.0242643, -0.0821288, -0.0381994, -0.0152798
0.246, 0, 0.0533264, -0.113284, -0.0253033, -0.0572991, -0.0114598, -0.00190997
0.266, 0, 0.0532958, -0.114018, -0.0242032, -0.0572991, 0.00763989, -0.0152798
0.276, 0, 0.0528375, -0.113987, -0.0243254, -0.0572991, 0.0267396, -0.0114598
0.296, 0, 0.052593, -0.11414, -0.0241115, -0.0458393, 0.00190997, -0.00190997
0.316, 0, 0.052593, -0.114354, -0.0242337, -0.0343795, -0.0210097, 0.00381994
0.336, 0, 0.052868, -0.114323, -0.0246616, 0, -0.070669, 0.0133698
0.356, 0, 0.0528069, -0.114446, -0.024356, 0.0362895, -0.0821288, 0.00954986
0.376, 0, 0.0528986, -0.113804, -0.0244476, 0.0611191, -0.0916786, 0.0171897
0.396, 0, 0.0525624, -0.113987, -0.024906, 0.0439293, -0.137518, 0.0133698
0.416, 0, 0.0525013, -0.113895, -0.0241115, 0.0458393, -0.169987, 0.0286496
0.436, 0, 0.0526847, -0.113559, -0.0240504, 0.0611191, -0.171897, 0.0171897
0.456, 0, 0.0532958, -0.113865, -0.0245088, 0.0439293, -0.160438, -0.00190997
0.476, 0, 0.0531736, -0.113498, -0.024356, 0.0592091, -0.126058, -0.00190997
0.496, 0, 0.0531431, -0.113498, -0.0243254, 0.0286496, -0.108868, -0.0152798
0.516, 0, 0.0532653, -0.113559, -0.0247838, 0.0133698, -0.106958, -0.00954986
0.536, 0, 0.0533264, -0.113559, -0.0248144, -0.00954986, -0.112688, -0.0229197
0.556, 0, 0.0531125, -0.113895, -0.0247838, 0.00190997, -0.118418, -0.0286496
0.576, 0, 0.0529291, -0.113834, -0.0245699, 0, -0.127968, -0.0210097
0.596, 0, 0.0529903, -0.114048, -0.0249977, 0.0210097, -0.129878, -0.00954986
0.616, 0, 0.0531125, -0.114079, -0.0249366, 0.0439293, -0.131788, -0.00572991
0.636, 0, 0.0529291, -0.113468, -0.0245393, 0.0477493, -0.126058, 0.00381994
0.656, 0, 0.0531736, -0.113468, -0.0246921, 0.0439293, -0.139428, -0.0114598
0.676, 0, 0.0529291, -0.113376, -0.0249671, 0.0114598, -0.160438, -0.0171897
0.696, 0, 0.0528986, -0.113529, -0.0248755, 0.0133698, -0.169987, -0.0133698
0.716, 0, 0.0529903, -0.11359, -0.0248144, -0.0133698, -0.194817, -0.00954986
0.736, 0, 0.0530819, -0.113682, -0.0244171, -0.0362895, -0.198637, -0.00954986
0.756, 0, 0.053357, -0.113437, -0.0243865, -0.0840387, -0.190997, 0
0.766, 0, 0.0533875, -0.113712, -0.0245393, -0.0954986, -0.175717, 0.00572991
0.786, 0, 0.0536014, -0.113712, -0.0244782, -0.126058, -0.137518, 0.0171897
0.806, 0, 0.0537237, -0.113926, -0.0246921, -0.118418, -0.0974085, 0.0362895
0.826, 0, 0.0529291, -0.113743, -0.0240504, -0.129878, -0.0496593, 0.0420194
0.846, 0, 0.0529903, -0.113376, -0.024631, -0.168077, -0.0248296, 0.0286496
0.866, 0, 0.0532042, -0.11359, -0.0246616, -0.183357, -0.0248296, 0.0286496
0.886, 0, 0.052593, -0.114415, -0.0244782, -0.179537, -0.00954986, 0.0152798
0.906, 0, 0.0534181, -0.114201, -0.0240504, -0.137518, 0.0152798, 0.00190997
0.926, 0, 0.0530208, -0.113804, -0.0246004, -0.114598, 0.0133698, 0.00763989
0.946, 0, 0.0529597, -0.113926, -0.0248449, -0.112688, -0.00381994, -0.00954986
0.966, 0, 0.0527763, -0.113987, -0.0248449, -0.0859487, -0.0152798, 0.00190997
0.986, 0, 0.0528375, -0.113682, -0.0248449, -0.0401094, -0.0420194, 0.0152798
1.006, 0, 0.052593, -0.113895, -0.0247532, -0.0343795, -0.0763989, 0.0439293
1.026, 0, 0.0531736, -0.113651, -0.0248755, -0.0458393, -0.0974085, 0.068759
1.046, 0, 0.0526235, -0.113376, -0.0250283, -0.00190997, -0.114598, 0.0840387
1.066, 0, 0.0535098, -0.113651, -0.0251505, -0.0305595, -0.120328, 0.0783088
1.086, 0, 0.0527152, -0.11414, -0.0255478, -0.0152798, -0.118418, 0.0611191
1.106, 0, 0.0524402, -0.113895, -0.0257923, 0.0133698, -0.126058, 0.0343795
1.126, 0, 0.0525319, -0.113834, -0.0251505, 0.0171897, -0.183357, 0.0190997
1.146, 0, 0.0524707, -0.113284, -0.0249977, 0.0133698, -0.215827, 0.00381994
1.166, 0, 0.0527458, -0.113284, -0.0246004, -0.0362895, -0.234927, -0.00572991
1.186, 0, 0.0532653, -0.113406, -0.0244476, -0.0935886, -0.233017, -0.0381994
1.206, 0, 0.0532958, -0.113773, -0.0250894, -0.0974085, -0.202457, -0.0534792
1.226, 0, 0.0532653, -0.114201, -0.0250283, -0.0802188, -0.152798, -0.0515692
1.246, 0, 0.0529597, -0.114354, -0.0251811, -0.0783088, -0.116508, -0.0458393
1.256, 0, 0.0531736, -0.113987, -0.0256395, -0.0362895, -0.103138, -0.0171897
1.276, 0, 0.0532958, -0.113865, -0.0245699, -0.0458393, -0.0744889, -0.00954986
1.296, 0, 0.0535709, -0.113345, -0.0250588, -0.0210097, -0.0935886, 0.0133698
1.316, 0, 0.0529291, -0.11362, -0.0249671, -0.0248296, -0.0859487, 0.0171897
1.336, 0, 0.0526541, -0.113804, -0.0246921, -0.0401094, -0.0897687, 0.0190997
1.356, 0, 0.0527152, -0.113712, -0.0247838, -0.0401094, -0.0840387, 0.0152798
1.376, 0, 0.0529597, -0.113468, -0.0252422, -0.0267396, -0.0783088, 0.00763989
1.396, 0, 0.0531125, -0.113682, -0.0254867, -0.0725789, -0.0974085, -0.0152798
1.416, 0, 0.0526541, -0.114109, -0.0249671, -0.0725789, -0.105048, -0.0114598
1.436, 0, 0.0527458, -0.113406, -0.0242032, -0.066849, -0.0916786, -0.0133698
1.456, 0, 0.0530819, -0.113131, -0.0247532, -0.127968, -0.120328, -0.0286496
1.476, 0, 0.0533264, -0.113651, -0.0245699, -0.179537, -0.0878587, -0.0381994
1.496, 0, 0.0529291, -0.113651, -0.0247838, -0.166168, -0.066849, -0.0343795
1.516, 0, 0.0529291, -0.113773, -0.0252116, -0.145158, -0.0420194, -0.0210097
1.536, 0, 0.0529291, -0.113529, -0.0256089, -0.148978, -0.0381994, -0.0133698
1.556, 0, 0.0529903, -0.113804, -0.0254867, -0.164258, -0.0324695, -0.00954986
1.576, 0, 0.0529903, -0.113804, -0.0252422, -0.173807, -0.0381994, -0.0267396
1.596, 0, 0.0527152, -0.114232, -0.0256089, -0.162348, -0.0401094, -0.0210097
1.616, 0, 0.0527458, -0.114079, -0.0255783, -0.127968, -0.0248296, -0.0190997
1.636, 0, 0.0523791, -0.113529, -0.0257311, -0.108868, -0.0248296, -0.0152798
1.656, 0, 0.0526847, -0.113743, -0.0250588, -0.0897687, -0.0343795, -0.0114598
1.676, 0, 0.0526235, -0.113712, -0.0255172, -0.0859487, -0.0420194, -0.0133698
1.696, 0, 0.0526541, -0.11359, -0.0260979, -0.0630291, -0.066849, -0.0114598
1.716, 0, 0.0527152, -0.113865, -0.0253644, -0.0974085, -0.114598, -0.0229197
1.736, 0, 0.0528986, -0.113743, -0.0257923, -0.0477493, -0.120328, -0.00763989
1.752, 0, 0.0526541, -0.113651, -0.0253644, -0.0840387, -0.101228, -0.0152798
1.772, 0, 0.0528986, -0.11362, -0.0261895, -0.068759, -0.0935886, -0.0171897
1.792, 0, 0.0526847, -0.11359, -0.0258228, -0.0362895, -0.101228, -0.0114598
1.812, 0, 0.0528986, -0.113773, -0.02567, -0.0171897, -0.0954986, 0.00190997
1.832, 0, 0.0531125, -0.113345, -0.02567, -0.0381994, -0.106958, 0
1.852, 0, 0.0530819, -0.113376, -0.0256395, -0.112688, -0.0916786, -0.00954986
1.872, 0, 0.0529291, -0.113437, -0.0257311, -0.120328, -0.0744889, 0
1.892, 0, 0.0527152, -0.113284, -0.0255478, -0.105048, -0.0630291, 0.00954986
