# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -4.29776, -4.21949, -3.98118, -4.44138, -4.08547, -4.01956, -3.73764, -3.92515, -3.7794, -3.93835, -4.03618, -3.74103, -3.54578, -3.91695, -3.76119, -4.22054, -3.49195, -3.8149, -3.62036, -3.77459
0.01, 0.0319375, -4.39208, -4.39541, -4.03732, -4.1214, -3.85347, -4.12235, -3.71772, -3.78362, -3.67361, -3.55527, -3.42748, -3.47402, -3.48545, -3.28398, -2.79932, -3.01892, -2.84988, -3.38216, -3.6311, -3.60498
0.02, 0.0319375, -4.74136, -4.71088, -4.35206, -4.29921, -4.16848, -4.09975, -4.42426, -3.88195, -3.56252, -3.46994, -3.57805, -3.7245, -3.49357, -3.50317, -3.44545, -3.51299, -3.18506, -3.31514, -3.60779, -3.56242
0.03, 0.0319375, -4.32868, -4.37377, -4.04609, -3.84461, -3.62414, -3.59379, -3.95424, -3.69464, -3.80577, -3.65378, -3.71271, -4.00804, -3.42, -3.22453, -2.95238, -3.28716, -2.84849, -1.81479, -2.37244, -2.35124
0.04, 0.0319375, -4.33012, -4.13406, -4.09036, -3.85226, -3.99264, -3.68904, -3.79036, -3.65896, -3.31165, -3.69524, -3.38703, -3.73266, -3.54158, -3.50232, -3.22645, -3.39639, -3.00752, -2.09269, -2.58924, -2.66207
0.05, 0.0319375, -4.02304, -4.08015, -4.06515, -3.94641, -4.17469, -4.15914, -4.12543, -4.05363, -3.55327, -3.59621, -3.59491, -3.48622, -3.27261, -3.69365, -3.46463, -3.49417, -3.21163, -3.243, -3.17575, -3.54798
0.06, 0.0319375, -4.03446, -3.80991, -3.70675, -4.15731, -4.01238, -4.01637, -4.07647, -3.8898, -3.63652, -3.5328, -3.50217, -3.71193, -3.26393, -3.59253, -3.32277, -3.18718, -3.11437, -3.15624, -3.27118, -3.44478
0.07, 0.0319375, -4.50003, -4.06088, -3.8817, -3.89158, -3.86397, -3.62429, -4.03021, -3.64539, -3.39172, -3.20045, -3.4687, -4.13263, -3.60347, -3.2868, -3.4566, -3.45288, -3.28122, -3.23558, -3.38041, -3.39015
0.08, 0.0319375, -4.356, -4.86297, -3.86142, -3.73703, -4.12462, -3.62123, -3.72502, -3.59403, -3.07137, -3.45419, -3.56511, -3.70335, -3.74943, -3.41806, -3.2984, -3.38502, -3.29352, -3.16192, -3.23264, -3.45301
0.09, 0.0319375, -4.5954, -4.14642, -3.90093, -4.09255, -3.81869, -3.64367, -3.57831, -3.65992, -3.39449, -3.34527, -3.31302, -3.36764, -3.48992, -3.35713, -3.20818, -3.01424, -3.10419, -3.22964, -3.30094, -3.32725
0.1, 0.0319375, -4.12175, -3.24425, -3.1377, -3.55827, -3.68481, -3.78631, -3.15791, -3.02707, -2.99876, -2.60508, -3.25341, -3.27727, -2.9779, -2.73224, -2.9636, -2.64792, -2.94938, -2.71534, -2.7298, -2.91939
0.11, 0.0319375, -4.14464, -3.66178, -3.66477, -3.46625, -3.7297, -3.85929, -3.02526, -3.14512, -3.19018, -2.78909, -2.99471, -2.58179, -2.82032, -2.92047, -2.90312, -2.46806, -2.69795, -2.5637, -2.65502, -2.59182
0.12, 0.0319375, -3.96022, -3.80703, -3.16835, -3.37838, -3.33615, -3.3266, -3.26786, -3.36844, -3.23577, -2.87795, -3.10411, -2.88471, -2.78117, -2.89506, -2.61352, -2.41665, -2.71139, -2.47371, -2.58025, -2.62547
0.13, 0.0319375, -4.08574, -3.56021, -3.83504, -3.49987, -3.26684, -3.43336, -3.31672, -3.04772, -3.04398, -3.00012, -3.19904, -3.23684, -2.96267, -2.58894, -2.82637, -2.86278, -2.7829, -2.64711, -2.63764, -2.80418
0.14, 0.0319375, -3.58469, -3.64851, -3.8843, -3.80429, -3.31446, -3.60288, -3.19623, -2.93252, -3.04948, -2.9964, -3.33345, -2.73234, -2.83211, -2.69103, -2.57104, -2.69686, -2.60897, -2.71632, -2.79377, -2.84318
0.15, 0.0319375, -3.71985, -3.43648, -3.61435, -3.61474, -2.97482, -3.20309, -3.34875, -2.93384, -2.91179, -3.0891, -3.20459, -3.17289, -2.77425, -2.75735, -2.72677, -2.63705, -2.8858, -2.9875, -3.06238, -3.06064
0.16, 0.0319375, -3.72521, -3.60009, -3.79376, -3.54697, -3.32272, -3.21323, -3.09465, -3.29503, -3.43036, -2.75653, -3.19418, -3.07698, -2.60002, -2.71971, -2.83322, -2.40626, -2.29655, -2.737, -2.96828, -3.1272
0.17, 0.0319375, -3.71489, -3.78451, -3.79847, -3.38933, -3.13987, -3.53727, -3.42201, -3.47699, -3.32283, -2.66274, -3.31823, -3.05503, -2.71707, -3.14431, -2.86671, -2.75585, -2.8363, -2.93415, -3.17563, -3.21358
0.18, 0.0319375, -3.3164, -3.30548, -3.20339, -2.46885, -1.64403, -2.6037, -3.08167, -3.74742, -3.20153, -2.83874, -3.20803, -2.61264, -2.36276, -3.02493, -3.12306, -3.15309, -3.01021, -2.96524, -3.26645, -3.22501
0.19, 0.0319375, -3.94427, -4.3701, -3.94243, -2.7349, -1.66026, -2.41713, -2.85496, -3.67522, -3.1921, -3.25711, -3.72573, -2.78391, -2.59832, -3.02789, -3.49791, -3.18628, -3.22035, -3.12669, -3.12175, -3.2823
0.2, 0.0319375, -3.94643, -3.87503, -3.72023, -3.58153, -2.79141, -2.88213, -3.45346, -3.52125, -2.96746, -3.31604, -3.42462, -2.69482, -2.26168, -2.78725, -3.49666, -3.2748, -3.3126, -3.25656, -3.22643, -3.3535
0.21, 0.0319375, -4.3833, -4.01462, -3.66558, -2.50189, -1.53257, -2.32137, -2.854, -2.99254, -2.50818, -2.4993, -2.80244, -1.49265, -0.808753, -1.63458, -2.96391, -2.8168, -3.1892, -3.09348, -3.25994, -3.48323
0.22, 0.0319375, -3.89987, -3.95557, -3.49533, -2.84681, -1.99212, -2.15711, -2.36717, -2.75836, -2.79263, -2.49896, -2.67834, -1.80316, -1.21167, -2.06453, -3.06477, -3.0501, -3.41754, -3.32072, -3.16459, -3.53468
0.23, 0.0319375, -3.14029, -3.6739, -2.98277, -1.96271, -1.1793, -1.40039, -1.93804, -2.29888, -2.00061, -1.6584, -1.82078, -0.852532, -0.292377, -1.15792, -2.586, -2.51617, -3.14964, -3.334, -3.50011, -3.6429
0.24, 0.0319375, -3.30471, -3.11976, -2.60485, -1.4681, -0.806799, -1.04417, -1.68985, -2.04146, -1.67777, -1.36933, -1.30733, -0.538439, -0.135808, -1.04029, -2.69366, -2.83768, -3.07732, -3.44832, -3.4831, -3.47162
0.25, 0.0319375, -2.60962, -2.94966, -2.42258, -1.25284, -0.371994, -0.730084, -1.47517, -1.78315, -1.29481, -0.897949, -1.00054, -0.126164, 0.0002602, -1.21735, -2.83214, -2.78602, -2.93488, -3.50683, -3.51507, -3.66507
0.26, 0.0319375, -2.82465, -2.48119, -2.03003, -0.872055, -0.0467269, -0.367531, -0.798475, -1.44995, -1.13342, -0.579352, -0.844702, 0.151057, 0.131765, -1.38625, -2.89001, -2.40171, -2.70553, -3.37815, -3.47172, -3.78027
0.27, 0.0319375, -1.72914, -2.16612, -1.53211, -0.315592, 0.294187, -0.320634, -0.725409, -1.00766, -0.817038, -0.467592, -0.474665, 0.144694, -0.180933, -1.27904, -1.92976, -1.52154, -2.36978, -3.27189, -3.5101, -3.5163
0.28, 0.0319375, -0.675173, -1.45793, -1.71802, 0.476435, 0.506949, -0.111008, -0.296438, -0.900891, -0.920434, -0.280975, -0.488251, 0.286719, 0.194562, -0.716977, -1.36068, -1.26095, -2.3343, -3.33872, -3.48464, -3.43879
0.29, 0.0319375, -0.926069, -1.03347, -2.38818, 0.314764, 0.208452, 0.118644, 0.255201, -1.13637, -1.37447, -0.682266, -0.82441, -0.19062, -0.251839, -1.06612, -1.80107, -1.8205, -2.63286, -3.4429, -3.4781, -3.57704
0.3, 0.0319375, -0.514651, -0.415041, -2.6247, -0.000567895, 0.405778, -0.387909, 0.0236648, -1.43015, -1.55753, -1.5049, -1.31256, -1.20574, -1.07036, -1.76414, -2.31436, -2.38861, -2.70442, -3.27402, -3.29302, -3.61247
0.31, 0.0319375, -0.658708, -0.154926, -2.83389, -0.505922, 0.24169, -0.851267, -0.80342, -1.33452, -1.39803, -1.923, -1.75471, -1.43144, -1.19907, -1.77927, -2.64454, -2.39918, -2.67814, -3.05573, -3.44912, -3.70484
0.32, 0.0319375, -0.485811, -0.145563, -2.63219, -0.525692, 0.19836, -1.26042, -1.11435, -1.78746, -1.50322, -1.53983, -1.38565, -0.522228, -0.729398, -1.52694, -2.43212, -2.24784, -2.84622, -3.2576, -3.58478, -3.89223
0.33, 0.0319375, -0.432782, -0.592256, -1.43487, 0.140614, 0.0290887, -0.925421, -0.579666, -1.25805, -1.55856, -1.44244, -1.02438, -0.109078, -0.260993, -1.17402, -1.99766, -1.72565, -2.51014, -3.69622, -3.55, -3.96769
0.34, 0.0319375, -0.37291, -0.964186, -0.822387, -0.151808, 0.548439, -0.28315, -0.997274, -1.28905, -1.43259, -1.15273, -0.81612, 0.0615314, -0.239338, -1.43973, -2.05831, -1.85794, -2.67075, -3.69126, -3.53326, -3.75488
0.35, 0.0319375, -1.14829, -1.49647, -0.971505, -0.0487192, 0.562702, -0.383454, -0.757119, -1.34933, -1.31243, -0.945642, -0.931786, -0.228818, -0.461676, -1.7024, -2.0509, -1.95212, -2.84865, -3.36748, -3.19756, -3.74793
0.36, 0.0319375, -1.73384, -1.5187, -0.756175, -0.00905248, 0.457694, -0.468252, -0.859013, -1.34516, -1.5436, -1.15037, -0.611326, -0.0417425, -0.447179, -1.43811, -1.9681, -1.97224, -2.88942, -3.09039, -3.34218, -3.63191
0.37, 0.0319375, -0.608435, -1.38928, -0.946116, 0.0699556, 0.109563, -0.523635, -1.00805, -1.26316, -1.76722, -1.28517, -0.920944, -0.5235, -0.731207, -1.78707, -2.11986, -1.8512, -3.05362, -3.27923, -3.31207, -3.52152
0.38, 0.0319375, -0.861695, -0.769518, -1.72632, -0.187345, 0.0341942, -0.817576, -0.816714, -1.60119, -1.868, -1.77253, -1.77742, -0.977616, -1.16705, -2.09476, -2.63948, -2.20046, -2.88499, -3.15941, -3.31693, -3.84662
0.39, 0.0319375, -0.876101, -0.284068, -1.53842, -0.795333, -0.329181, -1.11954, -1.11317, -1.80618, -1.92542, -1.95557, -1.97866, -1.39688, -1.47199, -2.19969, -2.55965, -2.58289, -2.79342, -3.24582, -3.28921, -3.35365
0.4, 0.0319375, -1.5665, -0.807083, -1.88429, -1.38, -0.675239, -0.787993, -1.18298, -1.63808, -2.40689, -2.31838, -2.17462, -1.80199, -1.54191, -2.13779, -2.59191, -2.38299, -3.01518, -3.41423, -3.43497, -3.27724
0.41, 0.0319375, -1.99424, -1.74109, -1.58188, -1.61238, -1.00681, -0.799988, -1.46725, -1.68925, -2.32322, -2.22545, -2.17618, -1.55775, -1.44772, -2.13958, -2.56512, -2.40185, -3.071, -3.45536, -3.34937, -3.46356
0.42, 0.0319375, -2.88095, -2.5502, -2.04309, -1.66783, -1.41744, -1.62673, -1.6239, -1.84158, -2.2059, -2.28137, -2.30739, -1.49472, -1.85906, -2.55599, -3.12452, -2.9862, -2.9758, -3.34361, -3.55488, -3.51721
0.43, 0.0319375, -3.05919, -2.13564, -2.53717, -1.72647, -1.5314, -1.25441, -1.58912, -2.01947, -2.54633, -2.44132, -2.40572, -1.61657, -2.15025, -2.96915, -3.43554, -3.218, -3.20183, -3.29457, -3.71756, -3.69752
0.44, 0.0319375, -2.81644, -2.33974, -2.95916, -1.71953, -1.52001, -1.286, -1.92426, -2.20343, -2.46532, -2.68461, -2.45524, -2.41079, -2.55328, -2.66999, -3.09497, -3.04913, -3.57038, -3.53989, -3.38164, -3.53344
0.45, 0.0319375, -2.86455, -2.4655, -2.73064, -1.5599, -1.25923, -1.15938, -1.95988, -2.01098, -2.61426, -2.81588, -2.70221, -2.29053, -2.4885, -2.89005, -3.13838, -2.99562, -3.3705, -3.67615, -3.5736, -3.4746
0.46, 0.0319375, -3.19946, -2.74788, -3.25504, -2.04311, -1.56081, -1.27625, -2.13559, -2.37169, -2.72805, -2.98084, -2.64931, -2.17535, -2.24041, -2.59119, -2.89532, -2.90649, -3.30305, -3.51691, -3.6223, -3.39862
0.47, 0.0319375, -2.71394, -2.19942, -3.03549, -2.20785, -1.28814, -1.7697, -2.40293, -2.67637, -2.67391, -2.79352, -2.65305, -2.36344, -2.17354, -2.58575, -2.97053, -2.9657, -3.22377, -3.26522, -3.4026, -3.31764
0.48, 0.0319375, -2.37812, -2.01974, -3.16137, -1.69955, -1.56039, -1.83428, -2.16231, -2.73853, -2.89228, -2.59782, -2.72518, -2.14223, -2.21733, -2.34093, -2.38619, -2.32175, -2.77363, -2.81652, -3.08108, -3.25684
0.49, 0.0319375, -2.05698, -2.18959, -2.89653, -1.78414, -1.46787, -2.173, -2.59462, -2.70325, -2.55836, -2.6754, -2.51906, -2.16644, -2.18732, -2.29083, -1.99513, -1.66298, -2.17968, -2.28954, -2.49469, -2.61257
0.5, 0.0319375, -2.62877, -2.35983, -2.73803, -2.14151, -1.85545, -2.20147, -2.76822, -2.91143, -2.51636, -2.72522, -2.90989, -2.28975, -2.30144, -2.74786, -2.54524, -1.90467, -2.17124, -2.38497, -2.44893, -2.74301
0.51, 0.0319375, -2.65162, -2.17569, -2.87682, -2.11767, -1.84589, -2.31105, -2.7355, -3.0438, -3.12213, -3.09491, -2.99517, -2.40029, -2.43712, -2.87177, -2.52106, -2.20321, -2.75232, -2.41657, -2.45559, -2.93865
0.52, 0.0319375, -3.1454, -3.0459, -2.65546, -2.11718, -2.06735, -2.41635, -2.92169, -2.60522, -2.96051, -3.42927, -3.16432, -2.76011, -2.5112, -3.08696, -2.59415, -2.5087, -2.60329, -2.58901, -2.99792, -3.12461
0.53, 0.0319375, -3.03149, -3.07744, -2.92021, -2.17003, -2.19451, -2.25931, -2.51407, -2.77211, -2.68201, -3.46776, -3.00614, -2.70263, -2.64682, -3.04281, -3.09457, -2.61487, -2.48491, -2.68863, -3.07404, -3.41408
0.54, 0.0319375, -3.58338, -3.52121, -3.57699, -2.3299, -2.38325, -2.49676, -2.51868, -2.55649, -2.63189, -3.1844, -3.09586, -2.64891, -2.89116, -3.23083, -3.04625, -2.58032, -2.37783, -2.70642, -3.1068, -3.27424
0.55, 0.0319375, -3.52991, -3.25764, -3.26573, -3.24507, -2.49763, -2.80807, -2.9093, -2.81314, -2.69522, -2.61231, -2.81522, -2.77623, -2.86885, -2.82113, -2.9125, -2.4015, -1.84896, -2.25791, -2.58077, -2.60656
0.56, 0.0319375, -3.51586, -3.08903, -3.03486, -3.02627, -2.69295, -2.79676, -2.93434, -2.69313, -2.47796, -2.55555, -2.84, -2.74119, -2.64041, -2.43657, -2.51568, -2.31902, -2.06193, -2.24422, -2.60627, -2.7406
0.57, 0.0319375, -3.1402, -3.31652, -2.48872, -2.47248, -2.45952, -2.89138, -2.75248, -2.5893, -2.7792, -2.39699, -2.60983, -2.70618, -2.79865, -2.61565, -2.36228, -2.70779, -2.11499, -2.45865, -3.10454, -3.20529
0.58, 0.0319375, -3.35663, -3.27924, -2.41546, -2.35288, -2.52778, -3.088, -2.90473, -2.84643, -2.8091, -2.8935, -3.04137, -2.81179, -2.87295, -2.60605, -2.65366, -2.79742, -2.48692, -2.85984, -3.14772, -3.14857
0.59, 0.0319375, -3.24947, -2.96859, -2.45508, -2.7197, -2.69001, -2.59191, -2.22975, -2.9765, -3.08437, -2.98062, -3.18658, -3.12632, -2.86501, -2.94123, -2.73153, -2.8865, -2.72952, -2.99133, -3.0976, -3.24241
0.6, 0.0319375, -4.12477, -3.42932, -2.68876, -3.13548, -2.90948, -2.76278, -2.71172, -2.84713, -2.90926, -2.86503, -3.11466, -3.16672, -3.08483, -3.05091, -2.68553, -2.83841, -2.65085, -2.83596, -3.12285, -3.47807
0.61, 0.0319375, -3.59582, -3.02965, -2.72893, -3.27227, -2.81286, -3.03695, -3.03189, -3.01989, -3.12086, -3.33638, -3.5029, -3.1924, -2.85515, -2.83824, -2.75703, -3.0166, -2.80136, -3.12669, -3.08413, -3.48592
0.62, 0.0319375, -3.5388, -3.18125, -2.47867, -2.2238, -2.02931, -2.71485, -3.05763, -3.2466, -3.14204, -3.27625, -3.42375, -2.99401, -2.81237, -3.08493, -3.54029, -3.3245, -3.03307, -2.947, -3.27559, -3.44146
0.63, 0.0319375, -3.79147, -3.36346, -2.41015, -1.94955, -1.45246, -2.42007, -2.8725, -3.15901, -3.14168, -3.2038, -3.22477, -3.12574, -2.91943, -3.24301, -3.17089, -3.23824, -3.06702, -3.22333, -3.55055, -3.58264
0.64, 0.0319375, -4.09958, -3.44605, -2.84732, -2.92947, -2.44138, -3.00648, -3.16352, -2.96547, -2.85387, -3.22407, -3.01902, -2.61567, -2.63661, -2.94331, -3.27441, -3.30052, -3.2306, -3.30048, -3.71092, -3.50002
0.65, 0.0319375, -3.85954, -3.23595, -2.95079, -2.91637, -1.70796, -2.25131, -2.6544, -2.5859, -2.57052, -2.89373, -2.91935, -1.90731, -1.27148, -2.06283, -3.00313, -2.89296, -3.18282, -3.36151, -3.57915, -3.50467
0.66, 0.0319375, -3.68483, -3.18316, -3.45384, -2.47692, -1.69049, -2.0945, -2.53052, -2.89977, -2.6098, -2.65595, -2.39174, -1.74121, -1.15813, -1.88055, -2.46032, -2.49668, -2.87435, -3.47377, -3.51269, -3.42157
0.67, 0.0319375, -3.35999, -3.59209, -2.58423, -1.8064, -1.00897, -2.04722, -2.3359, -2.37586, -2.03588, -1.917, -1.8633, -0.958776, -0.287848, -1.14221, -1.71915, -1.5868, -2.0521, -2.97509, -3.20675, -3.33087
0.68, 0.0319375, -3.30052, -3.09744, -2.47201, -1.36982, -0.794483, -1.07934, -1.53814, -1.66881, -1.53025, -1.30584, -1.44977, -0.615457, 0.143025, -0.542904, -1.28557, -1.15541, -1.50339, -2.76823, -3.08953, -3.33774
0.69, 0.0319375, -2.95573, -3.37694, -1.93968, -1.68867, -0.22793, -0.900535, -0.999728, -1.45155, -1.29049, -1.00124, -1.04168, -0.202894, 0.498712, -0.141654, -0.883406, -0.792344, -1.228, -2.82738, -3.21138, -3.40176
0.7, 0.0319375, -2.69476, -4.00983, -1.94284, -2.19568, -0.298264, -0.848075, -0.864396, -1.67011, -1.38025, -0.85714, -1.20422, -0.323805, 0.493009, -0.232937, -0.988828, -0.709714, -1.09524, -2.84816, -3.18004, -3.43895
0.71, 0.0319375, -2.4426, -3.78999, -1.61368, -2.19216, -0.35274, -0.927669, -1.28783, -1.40231, -1.16743, -0.89481, -1.0603, -0.200388, 0.621612, -0.204536, -1.05408, -0.807636, -1.29583, -2.91599, -3.49044, -3.33714
0.72, 0.0319375, -2.1614, -3.5145, -1.45084, -1.37174, -0.3104, -0.755473, -1.04653, -1.48826, -0.927935, -0.439108, -0.462154, 0.356616, 0.920888, -0.0522751, -0.973091, -0.780361, -1.44535, -2.94877, -3.31943, -3.44027
0.73, 0.0319375, -1.34479, -2.10132, -1.86299, -0.150572, 0.0430391, -0.882462, -0.603791, -1.20205, -0.655037, -0.32603, -0.244265, 0.636795, 0.959378, -0.169149, -1.36884, -1.11984, -1.6252, -2.69272, -2.9139, -3.34281
0.74, 0.0319375, -1.23701, -1.19245, -2.20324, 0.0142096, 0.75023, -0.470439, -0.135273, -1.21195, -0.244399, -0.278091, -0.192295, 0.611432, 0.887791, -0.53906, -1.49575, -0.770988, -1.43323, -2.53665, -2.79761, -3.24545
0.75, 0.0319375, -0.828174, -0.694281, -2.83617, 0.0668563, 0.934535, -1.05027, -0.329732, -1.3257, -0.426352, -0.550113, -0.466113, 0.669577, 0.635586, -0.474452, -1.29092, -0.64647, -1.62672, -2.79735, -2.7783, -3.14048
0.76, 0.0319375, -0.692254, -0.843178, -3.01506, 0.285729, 0.760367, -0.977057, 0.290785, -0.93196, -0.363659, -0.372435, -0.18006, 0.652528, 0.657336, -0.347396, -0.921545, -0.65031, -1.84781, -2.49203, -2.52467, -2.67056
0.77, 0.0319375, -1.03743, -1.4734, -3.10318, 0.396279, 0.271963, -0.520654, 0.329062, -0.628586, -0.354329, -0.2024, -0.0632407, 0.378889, 0.399678, -0.380557, -0.769624, -0.661077, -1.53562, -2.09359, -2.44271, -2.22805
0.78, 0.0319375, -1.51926, -2.15722, -2.57567, 0.475098, 0.246241, -0.278463, 0.486784, -0.376533, -0.30391, 0.0184718, 0.104829, 0.443924, 0.256955, -0.78125, -1.10725, -0.891671, -1.75105, -2.27621, -2.69798, -2.79784
0.79, 0.0319375, -1.80846, -2.12419, -2.36335, 0.568651, 0.17104, -0.407272, 0.457163, -0.264766, -0.0674641, 0.331764, 0.442849, 0.615851, 0.195207, -0.682777, -1.15589, -0.956456, -1.69785, -2.5456, -2.55749, -2.59019
0.8, 0.0319375, -1.16277, -1.51533, -2.18225, 0.67976, 0.80821, -0.444738, 0.439919, -0.529774, 0.34115, 0.520373, 0.742795, 0.995482, 0.131627, -0.948337, -1.02206, -0.710537, -1.69797, -2.13757, -2.48407, -2.34385
0.81, 0.0319375, -0.736934, -0.643493, -2.70105, 0.279319, 1.10931, -0.647296, 0.240657, -1.14774, 0.340474, 0.404074, 0.591071, 0.621528, -0.0862941, -1.09336, -1.01821, -0.946523, -1.87643, -2.37567, -2.75107, -2.72384
0.82, 0.0319375, -0.568132, -0.467658, -2.41059, 0.111149, 1.01339, -0.710256, -0.170569, -1.18643, 0.497956, 0.421975, 0.473434, -0.12995, -0.594771, -1.32074, -1.10009, -1.42946, -2.00099, -2.50338, -2.7993, -2.58308
0.83, 0.0319375, -0.715185, -0.715692, -3.00955, 0.165767, 0.961787, -1.06036, 0.438698, -0.794287, 0.55938, 0.248798, 0.266778, -0.307043, -0.696205, -1.36156, -1.31017, -1.34195, -1.90722, -2.71268, -2.81504, -2.67856
0.84, 0.0319375, -0.85135, -0.337011, -2.44604, 0.200759, 1.55309, -0.674474, 0.357128, -0.355946, 0.805565, 0.275138, 0.0482394, -0.422675, -0.66751, -1.40827, -1.22556, -1.27368, -1.96839, -2.66739, -2.83936, -2.89997
0.85, 0.0319375, -1.14279, 0.0920372, -2.29212, -0.472932, 1.87228, 0.303924, 0.317977, -0.192282, 0.456167, 0.21709, -0.226263, -0.461508, -0.609533, -1.18333, -1.00061, -1.05231, -2.16799, -2.44075, -2.63894, -2.73957
