Time (seconds),accel0,accel1,accel2,gyro0,gyro1,gyro2
0.54,0.4156098067,-0.9334107637,-0.0222473498,-0.626470685,-0.9931852221,0.0152797726
0.56,0.4143874347,-0.9351220726,-0.025670018,-0.9473459124,-1.0543043613,0.0
0.5799999999,0.4134095311,-0.937811315,-0.0278703048,-0.855667293,-0.9473459124,-0.0305595453
0.6,0.4129205644,-0.9380558133,-0.0271368753,-0.5195122957,-0.9320661425,-0.1375179588
0.62,0.4143874347,-0.9373223781,-0.0268923994,-0.2139168232,-0.7945481538,-0.1375179588
0.64,0.4175656139,-0.9383002519,-0.0286037344,-0.1375179588,-0.9015066027,-0.0305595453
0.66,0.417076677,-0.9358555078,-0.0259144939,-0.0611190907,-0.9167863726,0.0916786342
0.68,0.4153653383,-0.9324328303,-0.0249365884,-0.3514347672,-0.8403875231,0.0611190907
0.7,0.4136539995,-0.9331662654,-0.0254255421,-0.9779054522,-0.9626256823,-0.0916786342
0.7099999999,0.4129205644,-0.9346331357,-0.0281147807,-1.2223818302,-0.9626256823,-0.1680774986
0.7299999999,0.4151208698,-0.9336552023,-0.0305595453,-1.0543043613,-1.0084650516,-0.1375179588
0.75,0.4146319031,-0.9351220726,-0.0264034476,-1.0695841312,-1.1918222904,-0.1527977287
0.77,0.413898468,-0.9343886375,-0.0259144939,-1.0543043613,-1.100143671,-0.0763988643
0.79,0.4156098067,-0.9361000061,-0.0283592585,-1.1612627506,-1.100143671,-0.1375179588
0.81,0.4187880158,-0.9358555078,-0.0315374508,-1.0848639011,-0.7334290742,-0.1680774986
0.8299999999,0.4180545806,-0.9370778799,-0.0300705917,-1.0237448215,-0.5347920656,-0.2139168232
0.85,0.4153653383,-0.9358555078,-0.0298261158,-0.8403875231,-0.2139168232,-0.1680774986
0.8699999999,0.413898468,-0.9356110095,-0.0290926862,-0.7945481538,-0.1222381815,-0.1222381815
0.89,0.4146319031,-0.9356110095,-0.0298261158,-0.855667293,-0.0916786342,-0.1833572685
0.9099999999,0.4131650626,-0.937811315,-0.0303150694,-0.7945481538,-0.0305595453,-0.244476363
0.93,0.4134095311,-0.9373223781,-0.0290926862,-0.5347920656,0.1222381815,-0.2750359177
0.95,0.4114537239,-0.9334107637,-0.0298261158,-0.2750359177,-0.0763988643,-0.1986370384
0.9699999999,0.4141429662,-0.934877634,-0.0303150694,-0.2750359177,-0.3208752274,-0.2139168232
0.99,0.4168322086,-0.9368334412,-0.0249365884,-0.3055954575,-0.5347920656,-0.2291965931
1.01,0.417076677,-0.9343886375,-0.0246921125,-0.3361549973,-0.381994307,-0.1680774986
1.03,0.4168322086,-0.9319438934,-0.0315374508,-0.5500718355,-0.4278336465,-0.1680774986
1.05,0.4178101122,-0.9343886375,-0.0312929749,-0.8403875231,-0.2750359177,-0.1986370384
1.07,0.4160987734,-0.9385447502,-0.0271368753,-0.9015066027,-0.2139168232,-0.1222381815
1.09,0.4129205644,-0.9380558133,-0.0254255421,-0.3361549973,-0.3972740769,-0.0611190907
1.11,0.4112092554,-0.9346331357,-0.0290926862,-0.1986370384,-0.6875897645,-0.1680774986
1.1299999999,0.4173211455,-0.9324328303,-0.0266479235,-0.5806313753,-0.8403875231,-0.1069584116
1.1499999999,0.4173211455,-0.9341441988,-0.0254255421,-0.5347920656,-0.7028695344,-0.1833572685
1.1699999999,0.4143874347,-0.9326773285,-0.029337164,-0.3208752274,-0.4125538468,-0.1680774986
1.1899999999,0.4134095311,-0.934877634,-0.0298261158,-0.3208752274,-0.4278336465,-0.1833572685
1.1999999999,0.4168322086,-0.9373223781,-0.0278703048,-0.1222381815,-0.5042325258,-0.0763988643
1.2259999999,0.415854305,-0.9368334412,-0.0303150694,0.1069584116,-0.2903156876,-0.0305595453
1.2459999999,0.4148764014,-0.9370778799,-0.0317819267,0.3055954575,-0.3514347672,-0.0458393171
1.266,0.4173211455,-0.9373223781,-0.0332487858,0.2597561478,-0.2291965931,0.0305595453
1.286,0.4148764014,-0.9385447502,-0.0315374508,0.4278336465,-0.4125538468,0.1222381815
1.306,0.4109647572,-0.9353665709,-0.0322708785,0.5195122957,-0.3208752274,0.0763988643
1.326,0.413898468,-0.9338997006,-0.0300705917,0.3667145371,-0.5195122957,0.1527977287
1.346,0.4165877103,-0.9324328303,-0.0305595453,0.3667145371,-0.7028695344,0.0152797726
1.366,0.4146319031,-0.9341441988,-0.0300705917,0.3972740769,-0.7334290742,0.0
1.3859999999,0.4175656139,-0.9329218268,-0.0300705917,0.4125538468,-0.9779054522,-0.0152797726
1.4059999999,0.4163432419,-0.9373223781,-0.0300705917,0.4889527261,-0.9931852221,0.0458393171
1.4259999999,0.4173211455,-0.9361000061,-0.032759834,0.4583931863,-0.9167863726,0.1375179588
1.4459999999,0.4192769527,-0.9356110095,-0.0310484971,0.3208752274,-0.9473459124,0.1680774986
1.466,0.4195214509,-0.9375668764,-0.0339822135,0.4278336465,-0.8251076936,0.1375179588
1.4859999999,0.4200103878,-0.9358555078,-0.0332487858,0.2750359177,-0.6723099946,0.1375179588
1.506,0.4192769527,-0.9346331357,-0.0320264026,0.4889527261,-0.4736729562,0.1986370384
1.5259999999,0.4202548563,-0.9338997006,-0.0308040212,0.3361549973,-0.3208752274,0.1680774986
1.546,0.4180545806,-0.9343886375,-0.0303150694,0.2903156876,-0.1375179588,0.1375179588
1.566,0.4173211455,-0.9334107637,-0.0298261158,0.2750359177,-0.1986370384,0.1069584116
1.586,0.4104758203,-0.934877634,-0.0310484971,0.3055954575,-0.2903156876,0.1069584116
1.606,0.413898468,-0.9370778799,-0.0332487858,0.4125538468,-0.4125538468,-0.0763988643
1.6259999999,0.4148764014,-0.9380558133,-0.0298261158,0.3514347672,-0.7181493043,-0.0763988643
1.6459999999,0.4146319031,-0.9338997006,-0.0266479235,0.5500718355,-0.6875897645,0.0458393171
1.6659999999,0.4175656139,-0.9338997006,-0.0317819267,0.0152797726,-0.6723099946,-0.0916786342
1.6759999999,0.4219661951,-0.9375668764,-0.0295816399,-0.3972740769,-0.763988614,-0.1069584116
1.6899999999,0.4168322086,-0.9370778799,-0.0242031607,-0.1375179588,-0.7334290742,0.0611190907
1.7099999999,0.4168322086,-0.9321883916,-0.0283592585,-0.0305595453,-0.5806313753,0.0
1.7299999999,0.4182990491,-0.9321883916,-0.0312929749,-0.6570302248,-0.7181493043,0.0458393171
1.75,0.4202548563,-0.9341441988,-0.0308040212,-0.6111909151,-0.3972740769,0.0
1.77,0.4187880158,-0.9343886375,-0.029337164,-0.4125538468,-0.1833572685,-0.0611190907
1.79,0.4141429662,-0.9361000061,-0.0268923994,-0.3514347672,-0.1986370384,-0.1375179588
1.81,0.4136539995,-0.9356110095,-0.0290926862,-0.2597561478,-0.1527977287,-0.1375179588
1.83,0.4141429662,-0.9363444447,-0.0290926862,-0.1222381815,-0.4736729562,-0.1833572685
1.85,0.4143874347,-0.9380558133,-0.0276258289,0.1833572685,-0.5500718355,-0.1833572685
1.87,0.4178101122,-0.9351220726,-0.0305595453,0.5042325258,-0.4125538468,-0.1527977287
1.8899999999,0.4178101122,-0.9358555078,-0.0276258289,0.7334290742,-0.5959111452,-0.1069584116
1.9099999999,0.4182990491,-0.9353665709,-0.0261589698,0.7945481538,-0.5806313753,-0.0611190907
1.9299999999,0.4156098067,-0.9346331357,-0.0246921125,0.5042325258,-0.5806313753,-0.0916786342
1.95,0.4165877103,-0.9341441988,-0.0242031607,0.1222381815,-0.6570302248,-0.0305595453
1.9699999999,0.415854305,-0.9341441988,-0.0281147807,0.0458393171,-0.5347920656,0.0305595453
1.99,0.4173211455,-0.9334107637,-0.0276258289,0.0611190907,-0.5195122957,0.0763988643
2.0099999999,0.4153653383,-0.9334107637,-0.0278703048,0.0,-0.4125538468,-0.0152797726
2.0299999999,0.4160987734,-0.936588943,-0.0249365884,-0.3055954575,-0.4278336465,-0.0916786342
2.0499999999,0.4146319031,-0.9383002519,-0.0244476366,-0.381994307,-0.3514347672,-0.1527977287
2.0699999999,0.4146319031,-0.9387892484,-0.0295816399,-0.2291965931,-0.3667145371,-0.0458393171
2.0899999999,0.4124316275,-0.9402561187,-0.0298261158,0.244476363,-0.5042325258,0.0305595453
2.1099999999,0.4146319031,-0.937811315,-0.0278703048,0.6111909151,-0.4431134164,0.1069584116
2.1299999999,0.4156098067,-0.9346331357,-0.0305595453,0.7181493043,-0.626470685,0.0916786342
2.1499999999,0.4163432419,-0.9351220726,-0.0286037344,0.6723099946,-0.7181493043,0.0458393171
2.1699999999,0.4160987734,-0.936588943,-0.0254255421,0.5195122957,-0.6417504549,0.0152797726
2.1899999999,0.415854305,-0.934877634,-0.0261589698,0.381994307,-0.5347920656,0.0
2.2099999999,0.4143874347,-0.9358555078,-0.0249365884,0.381994307,-0.5806313753,0.0458393171
2.2299999999,0.4175656139,-0.9375668764,-0.027381353,0.5042325258,-0.763988614,0.0763988643
2.25,0.4178101122,-0.9358555078,-0.023958683,0.626470685,-0.6723099946,0.1375179588
2.27,0.417076677,-0.9324328303,-0.0266479235,0.7487088441,-0.5806313753,0.1527977287
2.29,0.4187880158,-0.9336552023,-0.0308040212,0.4278336465,-0.6570302248,0.0611190907
2.31,0.4187880158,-0.9373223781,-0.0271368753,0.381994307,-0.6570302248,0.0763988643
2.33,0.4148764014,-0.9353665709,-0.0234697312,0.7945481538,-0.7792683839,0.0
2.35,0.4129205644,-0.9312104582,-0.0264034476,0.6111909151,-0.7945481538,-0.0305595453
2.37,0.4197659194,-0.9334107637,-0.0254255421,0.3361549973,-0.8403875231,-0.0305595453
2.39,0.4214772582,-0.9341441988,-0.0242031607,0.4736729562,-0.5653516054,-0.1986370384
2.41,0.4180545806,-0.934877634,-0.0259144939,0.5500718355,-0.3514347672,-0.0916786342
2.43,0.4136539995,-0.9353665709,-0.0261589698,0.4278336465,-0.2903156876,-0.0763988643
2.45,0.4192769527,-0.9380558133,-0.027381353,0.4736729562,-0.2903156876,-0.0611190907
2.47,0.4180545806,-0.9397671222,-0.0266479235,0.6723099946,-0.2597561478,-0.1069584116
2.49,0.4175656139,-0.9370778799,-0.0264034476,1.0543043613,-0.4125538468,-0.0763988643
2.5099999999,0.4146319031,-0.9343886375,-0.0268923994,0.9473459124,-0.3972740769,-0.0763988643
2.5299999999,0.415854305,-0.9351220726,-0.0229807775,0.7792683839,-0.7334290742,-0.0152797726
2.5499999999,0.4129205644,-0.9326773285,-0.0232252553,0.4431134164,-0.9473459124,-0.0152797726
2.5699999999,0.4165877103,-0.9319438934,-0.0242031607,-0.1986370384,-1.100143671,-0.1222381815
2.5899999999,0.4192769527,-0.9370778799,-0.0244476366,-0.5653516054,-1.1459829807,-0.2291965931
2.6099999999,0.4185435175,-0.9380558133,-0.0264034476,-0.0305595453,-0.9320661425,-0.1527977287
2.6299999999,0.4173211455,-0.9363444447,-0.0286037344,0.244476363,-0.9167863726,-0.0611190907
2.6499999999,0.4165877103,-0.9341441988,-0.027381353,0.2903156876,-0.7487088441,-0.0458393171
2.6699999999,0.4182990491,-0.936588943,-0.025670018,0.5042325258,-0.7487088441,0.0916786342
2.68,0.4168322086,-0.9351220726,-0.0232252553,0.626470685,-0.7334290742,0.0611190907
2.7,0.4163432419,-0.9346331357,-0.022002872,0.5042325258,-0.763988614,-0.0152797726
2.72,0.4160987734,-0.9356110095,-0.023958683,0.4125538468,-0.7334290742,-0.0152797726
2.74,0.4192769527,-0.9363444447,-0.0264034476,0.6417504549,-0.6723099946,-0.1527977287
2.7599999999,0.4156098067,-0.9346331357,-0.0237142071,0.8098279237,-0.626470685,-0.1527977287
2.7799999999,0.415854305,-0.936588943,-0.0212694443,1.0390245914,-0.7028695344,-0.2291965931
2.7999999999,0.4136539995,-0.9368334412,-0.0180912502,1.100143671,-0.8251076936,-0.2291965931
2.8199999999,0.4134095311,-0.934877634,-0.0185802038,1.1612627506,-1.0390245914,-0.2139168232
2.8399999999,0.4151208698,-0.9351220726,-0.014668582,0.7334290742,-1.3140604496,-0.244476363
2.8599999999,0.4173211455,-0.9336552023,-0.014668582,0.6723099946,-1.1154234409,-0.3514347672
2.8799999999,0.4197659194,-0.9351220726,-0.0188246797,0.4889527261,-1.0848639011,-0.2139168232
2.9,0.4200103878,-0.9353665709,-0.0193136334,0.4583931863,-1.0390245914,-0.1680774986
2.9199999999,0.4187880158,-0.9331662654,-0.0171133447,0.5806313753,-0.8098279237,-0.0458393171
2.9399999999,0.4180545806,-0.929254651,-0.0193136334,0.4889527261,-0.5806313753,-0.1375179588
2.9599999999,0.4214772582,-0.9316993951,-0.0195581093,0.0152797726,-0.5042325258,-0.3208752274
2.98,0.4222106635,-0.9356110095,-0.0180912502,-0.2750359177,-0.4125538468,-0.1527977287
3.0,0.4202548563,-0.9336552023,-0.0134461997,-0.0152797726,-0.2750359177,-0.2139168232
3.02,0.4190324842,-0.9304770231,-0.0156464874,-0.4736729562,-0.0916786342,-0.2750359177
3.04,0.4234330654,-0.9319438934,-0.0166243929,-0.6875897645,0.3361549973,-0.2291965931
3.06,0.4241665005,-0.9304770231,-0.0185802038,-0.7028695344,0.8403875231,-0.3055954575
3.08,0.4231885969,-0.9302325844,-0.0151575347,-0.9320661425,1.0237448215,-0.3667145371
3.1,0.4200103878,-0.9304770231,-0.0156464874,-1.5738165378,0.9779054522,-0.3667145371
3.12,0.420743823,-0.9346331357,-0.0202915389,-1.9099715948,1.1154234409,-0.3667145371
3.14,0.4214772582,-0.9351220726,-0.0222473498,-1.8641322851,1.0695841312,-0.3514347672
3.16,0.4200103878,-0.9373223781,-0.0222473498,-1.6502153873,1.1765425205,-0.3514347672
3.1699999999,0.4204993546,-0.9343886375,-0.0266479235,-1.4668581485,1.2835009098,-0.3972740769
3.1899999999,0.4214772582,-0.9361000061,-0.0212694443,-1.2223818302,1.2987806797,-0.381994307
3.2099999999,0.4185435175,-0.9326773285,-0.0212694443,-0.9473459124,1.25294137,-0.381994307
3.2299999999,0.4200103878,-0.93096596,-0.0234697312,-1.4362986087,0.9167863726,-0.4431134164
3.25,0.4234330654,-0.9312104582,-0.0249365884,-1.726614356,0.8251076936,-0.5653516054
3.27,0.424410969,-0.9312104582,-0.0246921125,-1.8030132055,0.8709470629,-0.6111909151
3.29,0.4231885969,-0.9331662654,-0.0278703048,-1.9710906744,0.7487088441,-0.763988614
3.31,0.4263667762,-0.9361000061,-0.0339822135,-2.4142041206,0.8251076936,-0.7334290742
3.33,0.4337010681,-0.9451456069,-0.0457170791,-3.4379489421,1.6654952764,-0.5500718355
3.35,0.4449469745,-0.951990962,-0.0662530958,-2.5670018196,2.353085041,0.0305595453
3.37,0.472328335,-0.9312104582,-0.0975460708,-3.3004307746,4.0338602066,0.6723099946
3.39,0.5104666352,-0.960547626,-0.0924120619,-6.7994990348,5.4243192672,1.9405311346
3.41,0.5148672461,-0.9779054522,-0.0836109146,-5.2409620285,6.0813493728,6.6314210891
3.43,0.4679277539,-0.9688598513,-0.0728539526,-3.1323533058,4.7672891616,12.9419670104
3.45,0.4224551618,-0.9510130286,-0.0669865235,-0.244476363,2.7350792884,17.2661437988
3.47,0.3965406715,-0.9087186455,-0.0630749017,2.8878769874,0.9320661425,17.5564594268
3.49,0.3591357767,-0.8766922354,-0.0537847988,5.5771169662,-1.6502153873,14.149069786
3.5099999999,0.317574799,-0.882559657,-0.045961555,6.49390316,-5.3937597274,9.5956974029
3.5299999999,0.288726598,-0.905295968,-0.0337377376,10.5277633666,-10.9555969238,4.5075330734
3.5499999999,0.2689239978,-0.9172753095,-0.0481618419,16.0132026672,-18.8552398681,-0.6111909151
3.5699999999,0.2674571275,-0.9405005574,-0.0330043099,16.0743217468,-27.5799903869,-3.5296275615
3.5899999999,0.262323141,-0.9862176179,-0.0207804907,15.1575345993,-32.3625602722,-4.2936162948
3.6099999999,0.2571891248,-1.0155547857,-0.0601411834,18.8246803283,-34.3489303588,-5.1492834091
3.6299999999,0.2816367745,-1.0321792364,-0.1043914034,19.4205913543,-38.000793457,-5.2562417984
3.6499999999,0.3936069309,-1.0656725168,-0.1195489391,14.4852247238,-34.5322875976,-1.1612627506
3.6699999999,0.4608379304,-1.0201998949,-0.11368151,18.9010791778,-28.4509372711,2.5975613594
3.6899999999,0.4806405305,-0.8972282409,0.0061119091,20.367937088,-25.9756126403,4.3241758346
3.7099999999,0.4576597511,-0.8681355714,0.082633011,13.155883789,-23.943403244,5.4854383468
3.7299999999,0.4214772582,-0.8725361227,0.058674328,1.4515783786,-23.1335754394,7.4870886802
3.75,0.4549705088,-0.919475615,0.0376493595,-14.4852247238,-21.9417533874,11.7043056488
3.77,0.501176536,-0.934877634,0.0378938354,-20.7193717956,-17.9231739044,14.2101888656
3.79,0.4706169962,-0.936588943,0.0119793415,-13.4462003707,-11.2917518615,13.9351530075
3.81,0.4024080932,-0.9101855158,-0.0317819267,-4.6603307723,-9.6568164825,9.1220245361
3.83,0.332976818,-0.9334107637,0.0171133447,4.5228128433,-10.2527275085,2.9184365272
3.85,0.257433623,-0.9512575268,0.0193136334,13.9198732376,-12.3154964447,-3.4226691722
3.87,0.2342083603,-0.9737493395,0.0122238183,22.8279800415,-17.0216674804,-9.5040187835
3.89,0.248143509,-1.0082205533,-0.0002444763,30.6206645965,-26.5256843566,-13.5989980697
3.91,0.2772361934,-0.9522354602,-0.0408275537,40.5525169372,-32.8667907714,-15.6159276962
3.93,0.3635363578,-0.9502795934,-0.0180912502,38.5203056335,-41.1331481933,-17.1897449493
3.95,0.4204993546,-0.9529688358,-0.0058674328,37.1145668029,-43.4251136779,-16.5785541534
3.97,0.4469027817,-0.9497906565,-0.0254255421,35.464351654,-43.5320739746,-14.5157842636
3.99,0.456926316,-0.9265654087,-0.0484063215,31.9958438873,-42.1874504089,-13.155883789
4.0099999999,0.4615713655,-0.9275433421,-0.047917366,25.0893859863,-40.4913978576,-12.6516513824
4.03,0.449592024,-0.9356110095,-0.0628304257,20.0470619201,-36.808971405,-10.3902454376
4.0499999999,0.417076677,-0.9209424853,-0.0618525184,14.1949090957,-35.6782684326,-9.427619934
4.07,0.461815834,-1.0209332704,-0.0999908298,10.4208049774,-37.6340789794,-6.5703020095
4.0899999999,0.5075329542,-1.0507594347,-0.248143509,35.1587562561,-30.1928310394,-0.0611190907
4.11,0.4703725278,-0.9246096014,-0.1711334586,39.9871635437,-13.7365159988,1.6349356174
4.1299999999,0.4711059629,-0.8771811723,-0.1576872467,34.3642082214,-9.1678638458,0.1527977287
4.1399999999,0.4525257349,-0.8681355714,-0.1530421972,30.849861145,-7.0134158134,-1.1765425205
4.16,0.4006967544,-0.882559657,-0.1339730471,26.2048091888,-7.364850521,-2.643400669
4.1799999999,0.338355273,-0.9162973761,-0.1354399025,22.002872467,-11.4139900207,-1.9252513647
4.2,0.3085291683,-0.9739938378,-0.1127036064,16.5479946136,-18.5954837799,-0.5500718355
4.2199999999,0.2562112212,-0.9140971302,-0.1100143641,18.3968467712,-25.425540924,0.8862268328
4.24,0.2527885437,-0.857378602,-0.1532866805,11.2000732421,-38.2299919128,-3.606026411
4.2599999999,0.3498456776,-1.0373132228,-0.0325153544,2.2766861915,-50.3621292114,-5.7299146652
4.28,0.461815834,-1.087675333,0.0154020106,11.7348651885,-48.8188743591,2.4447636604
4.2999999999,0.4126760959,-0.9023622274,-0.027381353,26.1284103393,-44.2502212524,8.8469886779
4.32,0.3552241623,-0.7715674042,-0.0843443423,21.5444793701,-42.5236053466,6.7994990348
4.3399999999,0.3395776748,-0.7737677097,-0.1261498034,10.6500015258,-45.3198051452,1.1154234409
4.36,0.3527793884,-0.7752345204,-0.1828683167,5.3784799575,-44.9836502075,-2.948996067
4.3799999999,0.3948293328,-0.8226629495,-0.2200287282,-2.6281208992,-45.655960083,-7.2578921318
4.4,0.4583931863,-0.8872047066,-0.2366531193,-9.5498580932,-43.2111968994,-8.9692268371
4.4199999999,0.5752528905,-1.0529596805,-0.1579317301,-19.619228363,-34.8073234558,-6.2494268417
4.44,0.6745103001,-1.1791094541,-0.0545182302,-17.8620548248,-15.2644929885,8.4191551208
4.4599999999,0.6661980748,-1.2069797515,-0.0525624193,-9.0456256866,9.9624118804,33.5085411071
4.48,0.5644959211,-1.0444030761,-0.1083030253,-1.3140604496,27.1979961395,59.010482788
4.5,0.5732970833,-0.8329309821,-0.0733429118,-2.2461266517,35.4337921142,73.8318634033
4.5199999999,0.8793814778,-0.6033676862,0.2080493867,-12.7586097717,54.2890319824,73.1748275756
4.54,0.6427283287,-0.6236591935,0.0713870972,-7.0286955833,60.8898925781,53.9070396423
4.5599999999,0.3002169728,-0.8994285464,-0.0254255421,-20.3526573181,38.1688728332,23.1794147491
4.58,0.1562203913,-1.183510065,0.0342266894,-36.8242530822,27.12159729,11.4139900207
4.5999999999,0.1681997328,-1.38422513,0.2153836786,-35.0823593139,14.9894571304,8.6330718994
4.62,0.2938605844,-1.2673654556,0.2938605844,-1.2223818302,10.3749656677,-0.3514347672
4.6299999999,0.3804052174,-1.0329126119,0.2283409237,24.233718872,11.4445495605,-11.7348651885
4.65,0.4755065143,-0.858600974,0.1921584159,26.5868034362,8.1593990325,-21.7736759185
4.6699999999,0.6432173252,-0.8832930922,0.2381199747,0.0763988643,4.3088960647,-33.6307792663
4.69,0.7960150241,-0.9211869239,0.1836017519,-19.2219543457,2.7809185981,-31.8736057281
4.7099999999,0.6747547388,-0.960547626,0.0990129262,-25.9144935607,-0.2291965931,-25.425540924
4.73,0.4080310463,-0.9265654087,0.1100143641,-21.2388839721,-2.8114781379,-28.0231037139
4.75,0.2608562707,-0.9060294032,0.1371512413,-17.2203044891,-4.5228128433,-34.272529602
4.7699999999,0.1281056106,-0.8405097126,0.1127036064,-9.2442626953,-11.4751091003,-35.9227447509
4.79,0.0706536695,-0.7397854924,0.0454726032,-6.0202302932,-18.58020401,-28.6648540496
4.8099999999,0.1021911203,-0.6874675154,0.051340036,-13.400361061,-24.6462726593,-18.2134895324
4.83,0.2268740683,-0.7287840247,0.0616080425,-19.5581092834,-30.4373073577,-9.1067447662
4.8499999999,0.3698927462,-0.8187513351,0.0726094767,-18.8399600982,-31.2776947021,1.879412055
4.87,0.515356183,-0.8493108749,0.060385663,-14.2713079452,-27.2896747589,15.6312074661
4.8899999999,0.6275708079,-0.9116523265,0.0708981454,-21.7583961486,-20.3832168579,23.5308494567
4.91,0.6786663532,-1.0206887722,0.0911896824,-23.4544506072,-7.2731719017,29.352443695
4.9299999999,0.644195199,-1.0165326595,0.0684533789,-12.2085380554,12.0099010467,35.6782684326
4.95,0.5772086977,-0.9984414577,0.0205360148,-5.7146348953,28.1300621032,39.544052124
4.9699999999,0.5214681029,-1.0179995298,-0.0031781927,-5.0881643295,42.3249702453,35.2657165527
4.99,0.4449469745,-0.9793723225,-0.0425388887,-4.4922533035,50.0718154907,30.0858726501
5.0099999999,0.3760046362,-0.951990962,-0.0579408966,-10.8333587646,49.9954147338,23.8517246246
5.03,0.3378663361,-0.9143415689,-0.0706536695,-15.9826421737,46.0990753173,20.3984966278
5.0499999999,0.3412890136,-0.8942945599,-0.0770100504,-22.4001464843,42.3402481079,16.3187980651
5.07,0.341533482,-0.8801149129,-0.0767655745,-27.0910377502,37.7104797363,12.8502883911
5.0899999999,0.3513125181,-0.8666687011,-0.1043914034,-29.352443695,34.4406089782,14.3171472549
5.11,0.3610915839,-0.9131191968,-0.1144149377,-31.6902484893,30.6512241363,16.9758281707
5.12,0.3632918596,-0.9023622274,-0.1398404836,-27.6258296966,29.9789142608,21.1777648925
5.15,0.4779512882,-0.9128747582,-0.1591541171,-31.3999328613,29.7802772521,23.8975639343
5.1699999999,0.5429819822,-1.0145769119,-0.162821263,-35.3421134948,26.9535198211,18.3968467712
5.19,0.5593619346,-1.128747344,-0.1946031898,-30.5595455169,26.9229602813,8.5719528198
5.2099999999,0.2329859733,-1.1544173955,-0.1694221198,-13.4156408309,24.0198020935,2.0780491828
5.23,0.0400941222,-0.9708156585,-0.1972924172,9.3206615447,25.0129871368,12.3002166748
