# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,0.6847416758537292,-9.861717224121094,1.113303780555725,2.716064453125,1.983642578125,5.7373046875
0.029999900000000003,0.6607996821403503,-9.864110946655273,1.091755986213684,0.1983642578125,0.9307861328125,2.7923583984375
0.0499999,0.4692635238170624,-9.859322547912598,1.0965443849563599,-2.716064453125,-0.4119873046875,-2.3651123046875
0.0699999,0.2777273952960968,-9.816226959228516,1.170764684677124,0.457763671875,0.9002685546875,-6.04248046875
0.08999990000000001,0.24899697303771973,-9.840168952941895,1.072602391242981,-1.8463134765625,0,-5.18798828125
0.10999990000000001,0.3998316824436188,-9.856928825378418,1.01753568649292,-0.6866455078125,0.396728515625,-0.701904296875
0.1299999,0.6368576288223267,-9.86889934539795,1.0199298858642578,3.6468505859375,1.9073486328125,4.1656494140625
0.14999990000000002,0.7398083209991455,-9.885659217834473,0.9792284965515137,0.3509521484375,1.03759765625,6.317138671875
0.1699999,0.6512228846549988,-9.86889934539795,1.0295066833496094,-1.0986328125,-0.579833984375,2.6092529296875
0.1899999,0.40222588181495667,-9.840168952941895,1.113303780555725,0.42724609375,-0.396728515625,-3.5552978515625
0.20999990000000002,0.22026655077934265,-9.832986831665039,1.113303780555725,-1.2664794921875,-0.1678466796875,-7.1563720703125
0.2299999,0.24181437492370605,-9.840168952941895,1.0821791887283325,-1.220703125,-1.2969970703125,-4.4403076171875
0.2499999,0.4381389021873474,-9.84495735168457,1.094150185585022,2.0904541015625,-2.74658203125,3.0670166015625
0.2699999,0.6368576288223267,-9.871294021606445,1.0295066833496094,0.4425048828125,-0.1068115234375,5.645751953125
0.28999990000000003,0.6703764796257019,-9.854534149169922,1.0773907899856567,0.0152587890625,1.6632080078125,3.0059814453125
0.3099999,0.5315127968788147,-9.847352027893066,1.0869675874710083,-0.9002685546875,0.3814697265625,-1.983642578125
0.3299999,0.35913026332855225,-9.837775230407715,1.1037269830703735,-1.4801025390625,0.0762939453125,-5.4473876953125
0.34999990000000003,0.3423708379268646,-9.84495735168457,1.0606313943862915,-0.2899169921875,0.54931640625,-4.57763671875
0.3699999,0.4620809257030487,-9.864110946655273,1.0199298858642578,1.3427734375,0.732421875,0.9613037109375
0.3899999,0.6129156351089478,-9.86889934539795,1.01753568649292,1.678466796875,1.4495849609375,5.126953125
0.40999990000000003,0.6224924325942993,-9.86650562286377,1.0199298858642578,-0.6103515625,0.8392333984375,3.3111572265625
0.4299999,0.5219359993934631,-9.849745750427246,1.0797849893569946,-0.6256103515625,0.30517578125,-2.166748046875
0.4499999,0.38546648621559143,-9.832986831665039,1.115697979927063,-0.274658203125,0.42724609375,-4.486083984375
0.4699999,0.36152446269989014,-9.84495735168457,1.0773907899856567,-0.9307861328125,0.091552734375,-2.471923828125
0.4899999,0.4620809257030487,-9.852140426635742,1.072602391242981,0.9765625,0.9765625,0.396728515625
0.5099999,0.586579442024231,-9.86889934539795,1.0414776802062988,0.9002685546875,1.2054443359375,2.9449462890625
0.5299999,0.5937620401382446,-9.873687744140625,1.0414776802062988,-0.396728515625,0.823974609375,3.5247802734375
0.5499999,0.4884171485900879,-9.859322547912598,1.0845733880996704,-0.091552734375,0.48828125,-0.5035400390625
0.5699999,0.3471592366695404,-9.852140426635742,1.0989385843276978,-0.8697509765625,0.0152587890625,-5.18798828125
0.5899998999999999,0.3208230137825012,-9.852140426635742,1.072602391242981,-0.9002685546875,-0.152587890625,-4.8675537109375
0.6099998999999999,0.4357447028160095,-9.856928825378418,1.0582371950149536,0.9613037109375,-0.091552734375,0.518798828125
0.6299999,0.6033388376235962,-9.8784761428833,1.0127472877502441,0.7476806640625,0.7781982421875,4.913330078125
0.6499999,0.6488286852836609,-9.871294021606445,1.0199298858642578,0.5340576171875,0.91552734375,3.9825439453125
0.6699999,0.5434837937355042,-9.86650562286377,1.0199298858642578,0.3662109375,-3.35693359375,-0.42724609375
0.6899999,0.395043283700943,-9.856928825378418,1.036689281463623,-0.030517578125,-11.932373046875,-3.3111572265625
0.7099999,0.38546648621559143,-9.861717224121094,1.0103530883789062,1.28173828125,-12.4359130859375,1.4495849609375
0.7299998999999999,0.5219359993934631,-9.864110946655273,1.0271124839782715,1.52587890625,-10.6964111328125,3.265380859375
0.7499998999999999,0.5961562395095825,-9.864110946655273,1.072602391242981,0.8087158203125,-7.2479248046875,3.5400390625
0.7699999,0.5793967843055725,-9.854534149169922,1.1180921792984009,-0.2288818359375,-1.1444091796875,0.6103515625
0.7899999,0.5171475410461426,-9.847352027893066,1.1659762859344482,-0.2288818359375,1.15966796875,-2.1514892578125
0.8099999,0.45250412821769714,-9.84256362915039,1.158793568611145,0.030517578125,0.6256103515625,-1.1138916015625
0.8299999,0.4381389021873474,-9.849745750427246,1.1228805780410767,-0.0457763671875,0.7476806640625,0.579833984375
0.8499998999999999,0.4596867263317108,-9.849745750427246,1.1085153818130493,0.1678466796875,0.9307861328125,0.1678466796875
0.8699998999999999,0.47405192255973816,-9.852140426635742,1.0965443849563599,-0.30517578125,0.5950927734375,-0.6256103515625
0.8899999,0.47405192255973816,-9.852140426635742,1.0989385843276978,-0.3204345703125,0.6103515625,-0.579833984375
0.9099999,0.47644615173339844,-9.849745750427246,1.0989385843276978,0.0762939453125,0.6866455078125,-0.6866455078125
0.9299999,0.48602294921875,-9.859322547912598,1.070208191871643,-0.274658203125,0.640869140625,-0.54931640625
0.9499999,0.49799394607543945,-9.861717224121094,1.05105459690094,-0.06103515625,0.79345703125,-0.06103515625
0.9699998999999999,0.5051765441894531,-9.86650562286377,1.05105459690094,0.396728515625,0.946044921875,0.2288818359375
0.9899998999999999,0.49799394607543945,-9.861717224121094,1.0582371950149536,-0.0762939453125,0.701904296875,-0.1373291015625
1.0099999,0.4884171485900879,-9.856928825378418,1.0845733880996704,-0.2593994140625,0.54931640625,-1.007080078125
1.0299999,0.4836287498474121,-9.854534149169922,1.094150185585022,-0.274658203125,0.6256103515625,-0.9002685546875
1.0499999,0.4884171485900879,-9.854534149169922,1.0749965906143188,-0.3662109375,0.6561279296875,-0.030517578125
1.0699999,0.49799394607543945,-9.856928825378418,1.0606313943862915,0.2593994140625,0.8087158203125,-0.0152587890625
1.0899999,0.5027823448181152,-9.859322547912598,1.048660397529602,0.2899169921875,0.79345703125,-0.3662109375
1.1099999,0.4908113479614258,-9.859322547912598,1.0582371950149536,-0.1220703125,0.7476806640625,-0.1373291015625
1.1299999,0.47884035110473633,-9.854534149169922,1.0821791887283325,-0.244140625,0.640869140625,-0.3662109375
1.1499999,0.47644615173339844,-9.854534149169922,1.0965443849563599,-0.5035400390625,0.4119873046875,-1.2054443359375
1.1699998999999999,0.49320554733276367,-9.856928825378418,1.091755986213684,-0.213623046875,0.579833984375,-0.91552734375
1.1899998999999999,0.5123591423034668,-9.861717224121094,1.070208191871643,0.2899169921875,0.9002685546875,0.6256103515625
1.2099999,0.507570743560791,-9.864110946655273,1.05105459690094,0.244140625,0.8697509765625,0.8544921875
1.2299999,0.4908113479614258,-9.861717224121094,1.0606313943862915,-0.0762939453125,0.701904296875,-0.6561279296875
1.2499999,0.4644751250743866,-9.854534149169922,1.0797849893569946,-0.2899169921875,0.6103515625,-1.46484375
1.2699999,0.4620809257030487,-9.852140426635742,1.094150185585022,-0.335693359375,0.5645751953125,-0.8087158203125
