# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.020236, 0, -0.003111, -0.133163, 0.024522, -3.78, -4.9, 1.12437
0.040472, 0, -0.0088755, -0.138134, 0.0188795, -3.32281, -4.78188, 1.23594
0.0607079, 0, -0.0165005, -0.145973, 0.0165615, -3.185, -5.20625, 0.912188
0.0809439, 0, -0.013847, -0.157685, 0.010187, -3.39062, -5.28937, -0.107188
0.10118, 0, -0.00732, -0.164883, 0.0008235, -2.81094, -3.91781, -1.70187
0.121416, 0, -0.0046665, -0.156861, -0.007808, -1.27531, -2.44563, -2.95312
0.141652, 0, -0.00305, -0.14155, -0.007259, 0.308437, -2.12188, -3.06031
0.161888, 0, -0.0032025, -0.131882, -0.004758, 1.70844, -2.3275, -2.30781
0.182124, 0, -0.0105835, -0.119712, -0.0039345, 3.63125, -2.3275, -1.26656
0.20236, 0, -0.0185135, -0.113003, -0.004331, 4.73375, -2.53531, -0.159688
0.222596, 0, -0.0252235, -0.102419, -0.006222, 5.51469, -2.36031, 0.767812
0.242832, 0, -0.0224175, -0.0889075, -0.001037, 3.18719, -1.66031, 0.894688
0.263068, 0, -0.015982, -0.103456, 0.0016165, 0.0196875, -0.741562, 0.69125
0.283304, 0, -0.0123525, -0.120688, 0.0050935, -1.75437, 0.0503125, 0.605937
0.30354, 0, -0.012688, -0.143503, 0.005063, -1.84844, 0.470313, 0.56875
0.323776, 0, -0.0155855, -0.150975, 0.004392, 0.378437, 0.28875, 0.654063
0.344012, 0, -0.010614, -0.15064, 0.0064965, 2.37344, 0.142188, 0.505313
0.364248, 0, -0.012383, -0.147284, 0.011834, 3.745, 0.680313, 0.564375
0.384484, 0, -0.0231495, -0.133956, 0.0179645, 4.38156, 1.08719, 1.11781
0.40472, 0, -0.0299815, -0.119712, 0.0202215, 4.29406, 0.896875, 1.60781
0.424956, 0, -0.031293, -0.106537, 0.021106, 3.93094, 0.51625, 1.82438
0.445192, 0, -0.027633, -0.102907, 0.010065, 2.91375, 0.5775, 1.925
0.465427, 0, -0.019703, -0.100894, 0.0130845, 2.42375, 1.13969, 2.1875
0.485663, 0, -0.01403, -0.103395, 0.0179035, 1.79375, 1.55969, 2.18531
0.505899, 0, -0.011163, -0.107024, 0.0202825, 1.22063, 2.26406, 1.8375
0.526135, 0, -0.008418, -0.113338, 0.017751, 0.168437, 2.98594, 1.29062
0.546371, 0, -0.011285, -0.119926, 0.0155245, -0.177188, 3.0975, 0.907812
0.566607, 0, -0.0170495, -0.121909, 0.0188795, 0.188125, 2.74531, 0.492188
0.586843, 0, -0.0230275, -0.118187, 0.023241, 0.479062, 2.68625, 0.159688
0.607079, 0, -0.0230275, -0.118096, 0.025132, 0.304063, 2.93563, -0.048125
0.627315, 0, -0.022814, -0.118248, 0.0277245, 0.310625, 3.23531, -0.02625
0.647551, 0, -0.022875, -0.120536, 0.0279075, 0.102812, 3.13031, -0.0240625
0.667787, 0, -0.024766, -0.12261, 0.0311405, 0.391562, 3.03406, -0.083125
