# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.192581, 0.110933, 0.210959, 0.286144, 0.896112, 0.811598, 0.340568, 0.38541, 0.503369, 0.347594, 0.435669, 0.519693, 0.297625, 0.430228, 0.62758, 0.641409, 0.823275, 0.729794, 0.81033, 0.721613, 0.513037, 0.572387, 0.890435, 0.442058, 0.50173, 0.581238, 0.715074, 0.614631, 0.829552, 0.78146, 0.864406, 0.640397, 0.539637, 0.534888, 0.803862, 0.538592, 0.542903, 0.577431, 0.65067, 0.800375, 1.22979, 1.20892, 1.44145, 1.78921, 1.56155, 1.1956, 0.92806, 0.872965, 0.606236, 0.618949
0.01, 0.0319375, 0.15028, 0.0600677, 0.169604, 0.416168, 1.01448, 0.803711, 0.546661, 0.513495, 0.562515, 0.386884, 0.373579, 0.533816, 0.604618, 0.738323, 0.632864, 0.503515, 0.612436, 0.747473, 0.866602, 1.10891, 0.782058, 0.506643, 0.459315, 0.572158, 0.52463, 0.724917, 0.919072, 0.588061, 0.695541, 0.755508, 0.857117, 0.605365, 0.431186, 0.443177, 0.729015, 0.576894, 0.660531, 0.683249, 0.786994, 0.859989, 0.933954, 1.03271, 1.35965, 1.69719, 1.55359, 1.08, 0.947668, 0.704871, 0.740592, 0.668098
0.02, 0.0319375, 0.119361, 0.0670013, 0.168132, 0.474252, 1.05106, 0.660679, 0.519805, 0.293611, 0.279521, 0.216531, 0.214985, 0.656919, 0.596484, 0.642853, 0.618889, 0.553503, 0.543045, 0.506173, 0.710329, 0.953344, 0.751886, 0.67141, 0.550057, 0.686957, 0.545582, 0.549198, 0.76913, 0.522753, 0.550917, 0.604986, 0.614491, 0.437958, 0.411396, 0.419879, 0.713393, 0.876887, 0.626714, 0.48428, 0.697572, 0.724777, 0.905998, 1.10999, 1.38819, 1.45855, 1.48732, 1.15488, 1.1059, 0.597479, 0.72785, 0.625508
0.03, 0.0319375, 0.0787484, 0.0987556, 0.164397, 0.230076, 0.797734, 0.723476, 0.382081, 0.395283, 0.384356, 0.380343, 0.267047, 0.700178, 0.411057, 0.713717, 0.546396, 0.594432, 0.503532, 0.684015, 0.469426, 0.375733, 0.528134, 0.710106, 0.596214, 0.442791, 0.3164, 0.464882, 0.59584, 0.66986, 0.655592, 0.767011, 0.690706, 0.385981, 0.462825, 0.607434, 0.765434, 0.964623, 0.716211, 0.584218, 0.617768, 0.77726, 0.889144, 1.03431, 1.52997, 1.57911, 1.63404, 1.20698, 0.945552, 0.683003, 0.703093, 0.656851
0.04, 0.0319375, 0.0700008, 0.154376, 0.304441, 0.237665, 0.782949, 0.785755, 0.451181, 0.346472, 0.534159, 0.347661, 0.264242, 0.637952, 0.332061, 0.265151, 0.426981, 0.834954, 0.571299, 0.767296, 0.693481, 0.608293, 0.467488, 0.591036, 0.492729, 0.335351, 0.266828, 0.447596, 0.507285, 0.689743, 0.798399, 0.823553, 0.809709, 0.526837, 0.588267, 0.819329, 0.692494, 0.605842, 0.549583, 0.656339, 0.606471, 0.796029, 1.04966, 1.02262, 1.48665, 2.06344, 2.01171, 1.31304, 0.971918, 0.703606, 0.693252, 0.683647
0.05, 0.0319375, 0.285352, 0.221277, 0.12259, 0.344113, 0.888322, 0.756942, 0.790308, 0.625935, 0.44166, 0.439199, 0.12757, 0.437985, 0.563002, 0.551004, 0.60157, 0.494638, 0.591409, 0.513093, 0.746329, 0.698516, 0.442984, 0.397949, 0.582514, 0.609566, 0.334444, 0.593681, 0.760844, 0.841963, 0.769004, 0.765541, 0.698897, 0.471407, 0.809755, 0.779404, 0.807522, 0.719156, 0.582913, 0.743523, 0.644971, 0.848243, 1.09273, 0.941341, 1.26388, 1.77686, 1.92478, 1.28477, 0.994622, 0.759099, 0.510466, 0.58951
0.06, 0.0319375, 0.23733, 0.210749, 0.154281, 0.401689, 0.928699, 0.582743, 0.77493, 0.472619, 0.332355, 0.436369, 0.144641, 0.478259, 0.741665, 0.635361, 0.598824, 0.382537, 0.678746, 0.675187, 0.398158, 0.526797, 0.548319, 0.544305, 0.507246, 0.433019, 0.373531, 0.555888, 0.78536, 0.80086, 0.781368, 0.861827, 0.702109, 0.49146, 0.593572, 0.561886, 0.751903, 0.843832, 0.581488, 0.669499, 0.622877, 0.928176, 1.09402, 1.06567, 1.47671, 1.77612, 2.08401, 1.44424, 0.92109, 0.67299, 0.608672, 0.643968
0.07, 0.0319375, 0.198705, 0.177928, 0.314975, 0.306416, 0.917731, 0.858199, 0.935172, 0.431265, 0.241425, 0.222291, 0.301586, 0.48723, 0.625071, 0.533212, 0.475913, 0.681038, 0.742727, 0.672921, 0.451107, 0.6469, 0.550971, 0.563948, 0.667561, 0.48353, 0.356824, 0.461713, 0.629713, 0.939397, 0.780792, 0.737159, 0.581911, 0.534746, 0.759669, 0.779349, 0.848801, 0.596639, 0.604333, 0.620129, 0.663358, 0.940612, 1.12434, 1.12933, 1.65952, 2.00173, 1.97137, 1.23971, 0.999392, 0.880956, 0.845524, 0.656215
0.08, 0.0319375, 0.187, 0.282302, 0.272647, 0.390381, 0.815922, 0.624807, 0.675735, 0.419024, 0.302642, 0.312132, 0.314772, 0.605311, 0.434176, 0.791862, 0.669364, 0.553435, 0.518425, 0.81696, 0.660043, 0.773952, 0.400845, 0.64058, 0.740061, 0.66594, 0.432809, 0.61766, 0.864767, 0.889187, 0.60732, 0.667297, 0.65794, 0.553864, 0.685176, 0.844931, 0.574563, 0.643623, 0.60539, 0.535727, 0.74506, 0.764747, 0.995116, 1.00434, 1.2572, 1.94651, 1.84864, 1.41758, 1.04166, 0.770029, 0.768426, 0.671301
0.09, 0.0319375, 0.119503, 0.228748, 0.17956, 0.477502, 0.897669, 0.658261, 0.436627, 0.298683, 0.281729, 0.289665, 0.404709, 0.366208, 0.697267, 0.879804, 0.758857, 0.479422, 0.641443, 1.03357, 0.673396, 0.435317, 0.512408, 0.561028, 0.812499, 0.733048, 0.50476, 0.531769, 0.924845, 0.758036, 0.579831, 0.761743, 0.714526, 0.482982, 0.492504, 0.669105, 0.63961, 0.860877, 0.660043, 0.586414, 0.580232, 0.745949, 1.06762, 0.938678, 1.22176, 1.96659, 1.8153, 1.48553, 1.09543, 0.6586, 0.648204, 0.70498
