# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -3.58933, -3.51111, -3.93874, -3.41789, -3.04208, -2.47972, -1.28217, 0.352784, -0.00405567, -0.8234, -0.744801, -0.0268243, 0.219944, -0.564249, -1.5804, -1.66635, -0.920695, -0.776992, -1.57847, -1.36885
0.01, 0.0319375, -3.72041, -3.57523, -4.00281, -3.42452, -2.91605, -2.30309, -1.21761, 0.15475, -0.0713549, -0.683553, -0.863124, 0.315918, 0.509207, -0.226617, -1.2902, -1.64745, -1.03927, -0.756136, -1.39495, -1.17436
0.02, 0.0319375, -4.05883, -3.91805, -3.95024, -3.30774, -3.10015, -2.78538, -1.49113, 0.230358, -0.221371, -0.749959, -0.625078, 0.159892, 0.327459, -0.234375, -1.23995, -1.63659, -1.00317, -0.810844, -1.57269, -1.27441
0.03, 0.0319375, -4.01151, -3.75497, -4.14762, -3.8178, -3.24612, -3.02734, -1.91605, 0.326953, -0.0945755, -0.805082, -0.47376, 0.294204, 0.397982, -0.122118, -1.00912, -1.49458, -0.907317, -0.902851, -1.67283, -1.39004
0.04, 0.0319375, -4.25411, -3.1722, -4.0017, -3.39785, -3.16196, -2.6162, -1.73268, 0.270039, -0.10378, -0.626693, -0.476238, 0.335307, 0.616303, -0.114905, -0.895851, -1.29574, -0.731291, -0.706478, -1.52112, -1.30816
0.05, 0.0319375, -3.60647, -3.20072, -3.6775, -3.45376, -3.00504, -2.51743, -1.55298, 0.353119, -0.0129226, -0.604989, -0.406786, 0.346472, 0.763377, -0.117954, -0.813233, -1.21678, -0.953902, -0.806085, -1.54274, -1.37845
0.06, 0.0319375, -4.11582, -3.50026, -4.08173, -3.54559, -2.92639, -2.60299, -1.85214, 0.276591, -0.031448, -0.541501, -0.291722, 0.489366, 0.73876, 0.0654394, -0.663238, -1.21675, -0.865734, -0.775257, -1.33974, -1.32949
0.07, 0.0319375, -3.45128, -3.56663, -4.09804, -3.68057, -3.09632, -2.66636, -1.70043, -0.0886554, -0.339924, -0.702359, -0.474747, 0.258826, 0.686397, 0.0199887, -0.690752, -1.40963, -1.0869, -0.895485, -1.40043, -1.35226
0.08, 0.0319375, -3.52784, -3.18346, -3.82443, -3.49394, -2.87323, -2.50165, -1.74225, 0.275519, -0.15231, -0.496553, -0.404808, 0.477795, 0.774473, 0.169214, -0.777896, -1.42862, -1.3702, -0.946218, -1.49081, -1.51577
0.09, 0.0319375, -3.32205, -3.14264, -3.46104, -3.11307, -2.98941, -2.2561, -1.42988, 0.327761, 0.0873787, -0.434126, -0.518281, 0.473171, 0.817547, -0.0491592, -0.836143, -1.67382, -1.17627, -0.694354, -1.32029, -1.3954
0.1, 0.0319375, -3.77522, -3.22782, -3.58836, -3.33453, -3.20501, -2.18879, -1.50256, -0.126304, 0.0457808, -0.63687, -0.55011, 0.195992, 0.551536, -0.179706, -1.06117, -1.77915, -1.03492, -0.687652, -1.42026, -1.5487
0.11, 0.0319375, -4.04999, -3.4643, -3.79799, -3.57114, -3.2116, -2.01279, -1.47055, -0.174705, -0.046875, -1.08594, -0.553818, 0.0709003, 0.37087, -0.284721, -1.12583, -1.85519, -1.04383, -0.798171, -1.40885, -1.47295
0.12, 0.0319375, -4.00295, -3.559, -3.74026, -3.8067, -3.27542, -1.9009, -1.27533, -0.158452, 0.0906887, -0.565413, -0.253316, 0.319229, 0.723634, 0.0915767, -0.906283, -1.48992, -0.76138, -0.463414, -1.16044, -1.21398
0.13, 0.0319375, -3.52427, -3.27702, -3.59635, -3.32005, -3.15791, -1.96322, -1.05779, -0.123262, 0.105521, -0.361121, -0.381201, 0.47517, 0.842589, 0.0756884, -0.923847, -1.42846, -0.556953, -0.426529, -1.06228, -1.12308
0.14, 0.0319375, -3.58142, -3.56975, -3.89576, -3.75289, -3.14545, -1.68033, -1.08413, 0.0783294, -0.141424, -0.346857, -0.392149, 0.415203, 0.831109, -0.180417, -1.13155, -1.50584, -0.593081, -0.350771, -1.06077, -1.12829
