# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -1.27808, -2.42825, -2.09152, -2.39714, -2.0299, -2.21199, -2.04045, -2.24409, -2.50906, -2.7279, -3.02838, -3.18512, -3.36101, -3.47968, -3.76645, -3.90785, -3.90157, -4.00863, -4.10464, -4.70871
0.01, 0.0319375, -0.762191, -1.72984, -1.79729, -1.59675, -1.40829, -1.48486, -1.44234, -1.48551, -2.06189, -2.23608, -2.31462, -2.97767, -3.17331, -3.20124, -3.13829, -3.26853, -3.34241, -3.53733, -3.64464, -4.29249
0.02, 0.0319375, -0.981698, -1.78974, -1.74128, -1.68749, -1.60173, -1.46511, -1.29646, -1.26536, -1.8765, -1.91567, -2.02513, -2.3715, -2.71826, -2.7429, -2.86355, -3.00902, -3.06129, -3.27715, -3.25231, -3.77788
0.03, 0.0319375, -0.670035, -1.56573, -1.54678, -1.33834, -1.42368, -1.18536, -0.682985, -0.664196, -1.58497, -1.76923, -2.27772, -2.4836, -2.4896, -2.48185, -2.7411, -2.97482, -2.84205, -2.93815, -3.30739, -3.68364
0.04, 0.0319375, -1.18076, -2.31015, -1.85687, -1.67238, -1.00999, -1.19772, -0.992285, -0.659586, -1.3116, -1.91909, -1.7018, -2.13332, -2.5611, -2.53936, -2.56453, -2.74315, -2.79108, -2.89167, -3.12818, -3.45436
0.05, 0.0319375, -0.881509, -1.78729, -1.8536, -0.868865, -1.35943, -1.01887, -1.03425, -0.6915, -1.43806, -2.16003, -1.99275, -2.11824, -2.68154, -2.86586, -2.61952, -2.93754, -3.09719, -2.95069, -3.18372, -3.74931
0.06, 0.0319375, -0.808272, -1.89073, -1.56064, -1.07205, -1.05814, -1.21911, -1.06378, -1.03459, -1.41578, -2.15342, -2.29209, -2.38066, -2.56557, -2.7351, -2.74157, -2.77591, -2.82954, -2.9962, -3.28066, -3.78403
0.07, 0.0319375, -0.550511, -1.33355, -1.59198, -1.11237, -0.96808, -1.31869, -1.15913, -1.12304, -1.71988, -1.78139, -1.99074, -2.05499, -2.44604, -2.46787, -2.73779, -2.86775, -2.61856, -3.02522, -3.02599, -3.73895
0.08, 0.0319375, -0.424883, -1.72889, -1.81558, -0.940605, -1.0394, -1.54282, -0.862766, -1.09715, -1.74821, -1.8372, -2.06415, -2.21238, -2.5342, -2.47986, -2.43259, -2.58574, -2.72161, -2.97717, -3.21711, -3.83153
0.09, 0.0319375, -0.0992025, -1.46609, -1.81817, -1.07176, -0.792172, -1.28334, -1.27051, -0.894629, -1.46153, -2.06273, -2.20601, -2.38462, -2.3682, -2.17694, -2.30914, -2.4719, -2.71426, -2.95373, -3.18287, -3.57309
0.1, 0.0319375, -0.533318, -1.28156, -1.42124, -1.19083, -0.697472, -1.17143, -0.746258, -0.776788, -1.39175, -2.06201, -1.95852, -2.25048, -2.46917, -2.49951, -2.46539, -2.58116, -2.67108, -2.84195, -3.17458, -3.32939
0.11, 0.0319375, -1.24038, -0.928974, -1.78147, -1.12975, -0.852229, -0.898601, -0.893115, -1.22981, -1.82101, -1.81528, -2.00435, -2.13522, -2.31483, -2.50045, -2.22647, -2.37545, -2.78761, -2.69763, -3.17871, -3.47642
0.12, 0.0319375, -1.52208, -1.93667, -1.65359, -1.07493, -0.701034, -0.911232, -0.804559, -0.855131, -1.33288, -1.9205, -1.68454, -2.01116, -2.25372, -2.47063, -2.49224, -2.44778, -2.68413, -2.56346, -3.09627, -3.593
0.13, 0.0319375, -0.994611, -1.5152, -1.28293, -1.4191, -1.21166, -1.15605, -1.03329, -0.926764, -1.19645, -1.73487, -1.7865, -1.97595, -2.63762, -2.66281, -2.45929, -2.57065, -2.69296, -3.09488, -3.08994, -3.65208
0.14, 0.0319375, -1.12914, -0.780604, -1.59555, -1.54026, -1.19062, -1.76904, -1.20774, -1.00503, -1.26967, -1.83811, -2.21206, -2.23773, -2.3631, -2.43967, -2.27458, -2.57989, -2.73952, -2.85094, -2.99253, -3.44078
0.15, 0.0319375, -0.137939, 0.848633, -0.631106, -0.0798059, 0.147306, -0.569711, -0.652102, -0.478802, -1.12229, -0.904954, -1.5566, -1.22962, -1.27062, -1.42385, -1.88687, -2.4642, -2.36079, -2.44026, -2.40689, -2.66765
0.16, 0.0319375, 0.436956, 1.46296, 0.0379109, 1.181, 0.704514, 0.537374, 0.0197758, -0.0501707, -0.256341, 0.169659, -0.615047, -0.4303, -0.373477, -0.737021, -0.699607, -1.18429, -1.35294, -1.53509, -1.54339, -1.90832
0.17, 0.0319375, 0.452529, 1.49508, 0.0985614, 1.44667, 1.06513, 1.04519, 0.739497, 0.921897, 0.456065, 0.751974, 0.131791, 0.119824, -0.0889572, -0.128464, -0.309895, -0.410249, -0.852738, -0.868628, -0.714785, -1.03735
0.18, 0.0319375, 0.879736, 1.58851, -0.321466, 1.16104, 1.23979, 1.31919, 1.0269, 1.66409, 0.485524, 1.02017, 0.30284, 0.547356, 0.350401, 0.0414416, 0.00305591, -0.0547602, -0.443079, -0.27815, -0.308502, -0.629585
0.19, 0.0319375, 0.843704, 1.76835, -0.558211, 0.963595, 1.97237, 1.51003, 1.21068, 1.89503, 0.638012, 1.27083, 0.368194, 0.710947, 0.960569, 0.207376, -0.14248, -0.230034, -0.544374, -0.0811569, -0.102132, -0.337258
0.2, 0.0319375, 0.834562, 1.71392, -0.139265, 1.4107, 2.37395, 1.60301, 1.37387, 2.23061, 1.07382, 1.64606, 0.665178, 0.804389, 1.34637, 0.305364, 0.0678939, 0.0200731, -0.142722, 0.161179, 0.0552252, -0.374458
0.21, 0.0319375, 0.8227, 1.43592, -0.234899, 1.64709, 2.56328, 1.97266, 1.12642, 2.0588, 1.2467, 1.65515, 0.534406, 1.18644, 1.5482, 0.182658, 0.212906, -0.0567554, -0.0241654, -0.161497, -0.10744, -0.389848
0.22, 0.0319375, 0.823017, 0.918041, -0.244084, 1.64405, 2.56309, 2.21143, 0.753928, 1.79379, 1.13675, 1.49939, 0.571026, 1.06589, 1.35465, -0.060835, 0.101202, 0.0192808, 0.0585938, 0.0259486, 0.0503771, -0.190638
0.23, 0.0319375, 0.808281, 1.04376, -0.458566, 1.42249, 2.4671, 2.08445, 0.492, 1.38402, 1.14972, 1.34987, 0.8337, 0.552704, 0.726122, -0.433209, -0.0898319, -0.201762, -0.0112675, -0.0647896, -0.220411, -0.447672
0.24, 0.0319375, 0.789019, 1.37904, -0.791932, 1.00709, 2.48839, 1.98316, 0.82448, 1.6732, 0.717461, 1.18175, 0.976297, 0.602811, 0.971741, -0.0652008, -0.230758, -0.506396, -0.25548, -0.330725, -0.379136, -0.730904
0.25, 0.0319375, 0.287123, 1.39729, -0.370192, 1.30286, 2.23123, 1.84919, 1.00264, 1.81183, 0.68119, 1.16305, 0.76812, 0.412392, 0.748691, 0.170831, -0.143423, -0.61994, -0.274957, -0.293972, -0.403423, -0.731837
0.26, 0.0319375, 0.0551852, 1.03797, -0.310216, 1.52188, 1.95626, 1.46846, 0.957829, 1.60526, 0.689467, 1.14899, 0.696952, 0.49338, 0.571617, 0.00252441, 0.0135797, -0.634753, -0.174112, -0.453602, -0.344109, -0.80984
0.27, 0.0319375, -0.177129, 0.738986, -0.0116089, 1.87992, 1.51624, 1.05563, 0.891108, 1.43834, 0.659829, 1.15599, 0.937368, 0.727188, 0.633863, -0.0401185, -0.291258, -0.38676, -0.291858, -0.579808, -0.452306, -0.744979
0.28, 0.0319375, -0.404149, 0.610031, 0.0672679, 2.07123, 1.58704, 1.19573, 0.721557, 1.55485, 0.537775, 1.02084, 0.797082, 0.844706, 0.624669, -0.43524, -0.17492, -0.314954, -0.475761, -0.611857, -0.553727, -1.01067
0.29, 0.0319375, 0.361379, 0.508315, 0.0947063, 2.07736, 1.82725, 0.838633, 0.341551, 1.0902, 0.438757, 0.919958, 0.478157, 0.607703, 0.530022, -0.671781, -0.295249, -0.33842, -0.689837, -0.534337, -0.623916, -1.27729
0.3, 0.0319375, 0.778603, 0.594781, -0.0904922, 1.8949, 1.85251, 0.683833, 0.0025426, 0.587097, 0.50054, 0.889049, 0.0162878, 0.331503, 0.464588, -0.494495, -0.167678, -0.685744, -0.474928, -0.63815, -0.670255, -1.25929
0.31, 0.0319375, 0.869887, 0.317557, -0.24835, 1.67584, 1.61295, 0.717228, 0.330379, 1.11977, 0.335519, 0.68897, 0.358026, 0.287224, 0.25176, -0.576949, -0.139728, -0.810241, -0.819441, -0.728808, -1.01685, -1.47068
0.32, 0.0319375, 0.709256, 0.376743, -0.158195, 1.51896, 1.52277, 0.492819, 0.292763, 1.1715, 0.288498, 0.545805, 0.419259, 0.509469, 0.392931, -0.416565, -0.619505, -0.875426, -1.01481, -1.17012, -1.26335, -1.51138
0.33, 0.0319375, 0.107389, 0.567069, -0.500689, 1.04535, 1.71576, 0.882619, 0.372155, 1.11826, 0.580968, 0.917362, 0.112837, 0.200965, 0.229926, -0.349101, -0.58607, -0.850793, -1.12466, -1.19402, -0.932486, -1.49047
0.34, 0.0319375, -0.153336, 0.191573, -1.04232, 0.419425, 1.74151, 1.02939, -0.16315, 0.369862, 0.501476, 0.989324, -0.185815, 0.0247975, 0.0563783, -0.383914, -0.615892, -0.953117, -1.12207, -1.24019, -1.03855, -1.40727
0.35, 0.0319375, 0.359026, -0.111903, -0.685451, -0.290959, 1.47677, 0.886119, 0.157211, 1.01914, 0.527232, 0.924489, -0.239749, -0.148932, -0.165774, -0.706277, -0.807123, -1.04167, -1.03113, -1.30075, -1.31051, -1.56184
0.36, 0.0319375, 0.603844, -0.132216, -1.01092, -0.0935972, 1.10856, 1.13396, -0.0397401, 0.62983, 0.0751713, 0.419988, 0.145477, -0.117074, -0.232808, -0.744228, -0.750363, -1.01944, -1.07299, -1.2736, -1.37772, -1.83909
0.37, 0.0319375, 0.341859, 0.392308, -0.853652, 0.564061, 0.943135, 1.12373, -0.00288921, 0.608606, -0.197074, 0.175917, 0.153328, 0.00908645, -0.043903, -0.748202, -1.27527, -1.07658, -1.41351, -1.31068, -1.48333, -1.88941
0.38, 0.0319375, 0.361229, 0.499581, -0.779486, 0.869824, 1.0351, 0.820271, -0.119477, 0.582806, -0.154439, 0.334464, 0.255909, -0.364776, -0.329386, -1.01825, -1.39026, -1.3446, -1.53902, -1.42144, -1.59403, -2.13002
0.39, 0.0319375, 0.169482, 0.470741, -0.664876, 1.04715, 0.953934, 0.37578, 0.126111, 0.854021, -0.0599132, 0.381417, 0.244257, -0.128521, -0.399647, -1.30424, -1.43329, -1.48503, -1.9306, -1.74305, -1.77502, -2.04285
0.4, 0.0319375, 0.0786102, 0.347728, -0.757831, 0.978281, 0.197425, 0.701703, 0.257392, 0.926872, 0.0652691, 0.465478, 0.141532, -0.358968, -0.434423, -1.06398, -1.01353, -1.64642, -1.69947, -1.67104, -2.0927, -2.25875
0.41, 0.0319375, 0.0638256, 0.306611, -0.91531, 0.550037, -0.0210989, 0.678195, -0.00748934, 0.358019, -0.315469, 0.0864989, -0.309119, -0.589085, -0.37227, -1.2172, -1.14105, -1.92164, -1.60096, -1.70195, -2.15666, -2.38142
0.42, 0.0319375, 0.367942, 0.601809, -0.568274, 0.344489, 0.10164, 0.258747, -0.305502, 0.258123, -0.308995, -0.0809638, -0.783883, -0.681574, -0.121241, -1.40129, -1.15711, -1.65475, -1.37347, -1.94658, -1.97446, -2.65436
0.43, 0.0319375, 0.201656, 0.693497, -0.871382, 0.216017, 0.287241, 0.530739, -0.0378857, 0.925942, -0.900434, -0.548073, -0.881891, -0.620309, -0.419526, -1.364, -1.56933, -1.67938, -1.32312, -1.99932, -2.00027, -2.73576
0.44, 0.0319375, 0.165343, 0.771961, -0.86672, -0.219694, 0.355754, 0.743544, -0.189759, 0.378778, -0.380799, -0.212121, -0.772341, -0.729584, -0.571113, -1.60156, -1.66465, -1.84502, -1.55049, -2.04126, -2.11396, -2.61686
0.45, 0.0319375, -0.0804925, 0.921412, -0.895099, -0.768733, 0.438499, 0.736011, -0.373063, 0.241803, -0.289774, 0.0466793, -0.588809, -0.695262, -0.408578, -1.74468, -1.76766, -1.97927, -1.8526, -1.77213, -2.20003, -2.51676
0.46, 0.0319375, 0.224309, 0.988367, -1.25181, -0.293096, 0.430512, 0.384848, -0.563899, 0.0284106, -0.443797, -0.0992423, -0.396482, -0.567333, -0.236582, -1.5859, -1.59544, -2.05838, -1.74492, -1.94426, -2.30324, -2.7176
0.47, 0.0319375, -0.484635, 0.589949, -0.710184, 0.038778, 0.345741, 0.267091, -0.596117, -0.00464988, -0.550501, -0.49914, -0.779635, -0.282235, -0.397162, -1.5425, -1.63135, -1.93434, -1.91324, -1.99176, -2.36911, -2.7102
0.48, 0.0319375, -0.471212, 0.353615, -0.775369, 0.143179, 0.485806, 0.152234, -0.40434, 0.193394, -0.93932, -0.937398, -0.904778, -0.461622, -0.718298, -1.37805, -1.49463, -2.03867, -2.28661, -2.42355, -2.72385, -2.86274
0.49, 0.0319375, 0.24417, -0.0191636, -1.43755, -0.264907, 0.625797, 0.0602971, -0.636127, 0.133341, -0.68104, -0.354864, -0.437316, -0.580036, -0.799006, -1.1747, -1.8305, -2.13154, -2.22155, -2.40393, -2.57263, -2.92709
0.5, 0.0319375, 0.125545, -0.127552, -1.2867, -0.348505, 0.234096, -0.23425, -0.453206, 0.145062, -0.634614, -0.39812, -0.290755, -0.697278, -0.747853, -1.36757, -1.86161, -2.0385, -1.98062, -2.2429, -2.56369, -3.181
0.51, 0.0319375, 0.0925791, -0.0947278, -1.09553, -0.136635, 0.0372705, -0.213508, -0.586279, -0.275251, -0.276797, -0.081743, -0.18066, -0.557967, -1.02817, -1.66877, -1.87692, -2.08377, -2.1885, -2.5656, -2.64537, -2.97277
0.52, 0.0319375, -0.251843, -0.336327, -1.4024, -0.214055, 0.801818, 0.23116, -0.752143, -0.557142, -0.425946, -0.37918, -0.281947, -0.853809, -1.36779, -1.72856, -1.62597, -1.98526, -2.20355, -2.43696, -2.73873, -3.06501
0.53, 0.0319375, -0.603385, -0.326754, -1.16508, -0.109564, 1.12889, 0.56317, -0.909373, -0.594693, -0.306346, -0.234618, -0.55888, -0.876802, -1.03197, -1.99033, -1.77555, -2.23494, -2.51262, -2.48773, -2.79977, -3.19817
0.54, 0.0319375, -0.155319, -0.327946, -1.58415, 0.0714649, 1.05985, 0.408061, -0.559178, -0.296768, -0.255093, -0.0571608, -0.715341, -0.953142, -0.692116, -1.74764, -1.72399, -2.43098, -2.39283, -2.63639, -2.91197, -3.35976
0.55, 0.0319375, -0.206787, -0.109175, -1.3618, 0.375646, 0.977773, 0.295652, -0.704247, -0.1707, -0.128231, 0.070711, -0.904407, -1.16058, -0.560126, -1.78262, -2.02198, -2.39251, -2.38306, -2.80246, -3.15126, -3.3155
