# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.264, 0, 0.022339, -0.12071, -0.0362436, 0.0210097, -0.0859487, 0.0362895
-0.244, 0, 0.0224307, -0.120771, -0.0360603, 0.00572991, -0.0477493, 0.0458393
-0.224, 0, 0.0224613, -0.120802, -0.0361214, -0.00381994, -0.00763989, 0.064939
-0.204, 0, 0.0228891, -0.120557, -0.0362131, 0.0305595, 0.0190997, 0.0802188
-0.184, 0, 0.0223696, -0.120313, -0.0361825, 0.0439293, -0.0133698, 0.0725789
-0.164, 0, 0.0221557, -0.120343, -0.0359075, 0.0210097, -0.0420194, 0.0515692
-0.144, 0, 0.0219723, -0.120619, -0.0362131, -0.00954986, -0.0458393, 0.0477493
-0.124, 0, 0.0214834, -0.12071, -0.0364881, -0.0267396, -0.0439293, 0.0515692
-0.104, 0, 0.021575, -0.120924, -0.0362742, -0.00763989, -0.0305595, 0.0343795
-0.084, 0, 0.0213917, -0.120985, -0.0360297, 0.0133698, -0.0248296, 0.0496593
-0.064, 0, 0.0215139, -0.120985, -0.0360908, 0.0362895, -0.0553892, 0.0477493
-0.044, 0, 0.0214528, -0.120741, -0.0360297, 0.0572991, -0.0993185, 0.0592091
-0.024, 0, 0.0219418, -0.120191, -0.0361519, 0.0496593, -0.124148, 0.0725789
-0.004, 0, 0.0220029, -0.120221, -0.0363964, 0.00763989, -0.135608, 0.0592091
0.016, 0, 0.0218195, -0.120405, -0.0362436, -0.0362895, -0.143248, 0.0343795
0.036, 0, 0.0219112, -0.120343, -0.0363964, -0.0362895, -0.143248, 0.0420194
0.056, 0, 0.0220029, -0.120619, -0.0363964, -0.0305595, -0.160438, 0.0420194
0.076, 0, 0.0221557, -0.120588, -0.036702, -0.0381994, -0.168077, 0.0324695
0.096, 0, 0.0218195, -0.121138, -0.0369465, -0.00763989, -0.171897, 0.0305595
0.116, 0, 0.0219112, -0.120802, -0.0368243, 0.0133698, -0.204367, 0.0592091
0.136, 0, 0.0215139, -0.12013, -0.0365187, 0.0248296, -0.238746, 0.0783088
0.156, 0, 0.0216056, -0.120588, -0.0366715, 0.0267396, -0.246386, 0.101228
0.176, 0, 0.0218195, -0.121107, -0.0359991, 0.0477493, -0.242566, 0.110778
0.186, 0, 0.022064, -0.121658, -0.0362742, 0.064939, -0.219647, 0.126058
0.206, 0, 0.0227974, -0.122758, -0.0363353, 0.169987, -0.154708, 0.171897
0.226, 0, 0.0218195, -0.122819, -0.0355408, 0.299866, -0.156618, 0.267396
0.246, 0, 0.0212389, -0.121902, -0.0340128, 0.414464, -0.213917, 0.376264
0.266, 0, 0.0205666, -0.120374, -0.032057, 0.391544, -0.267396, 0.448843
0.286, 0, 0.020261, -0.120374, -0.0304067, 0.273126, -0.330425, 0.393454
0.306, 0, 0.0211472, -0.12233, -0.0296428, 0.156618, -0.395364, 0.269306
0.326, 0, 0.0233781, -0.125141, -0.0298872, 0.219647, -0.364805, 0.194817
0.346, 0, 0.0247532, -0.127647, -0.0311096, 0.517602, -0.303685, 0.196727
0.366, 0, 0.0248755, -0.127739, -0.0316291, 0.872857, -0.278856, 0.292226
0.386, 0, 0.0247532, -0.126822, -0.0310791, 1.22811, -0.183357, 0.488953
0.406, 0, 0.0240504, -0.124591, -0.0299178, 1.52034, -0.0190997, 0.763989
0.426, 0, 0.0231641, -0.122299, -0.029276, 1.69796, 0.156618, 1.01801
0.446, 0, 0.0235614, -0.121658, -0.0296122, 1.73043, 0.292226, 1.15744
0.466, 0, 0.023592, -0.121658, -0.0300706, 1.71897, 0.395364, 1.16317
0.486, 0, 0.0231336, -0.122177, -0.0310791, 1.74189, 0.418284, 1.11733
0.506, 0, 0.0224001, -0.122299, -0.0304679, 1.82975, 0.443113, 1.14216
0.526, 0, 0.0218501, -0.122024, -0.0286954, 1.92716, 0.450753, 1.21856
0.546, 0, 0.0214834, -0.123002, -0.027473, 2.08378, 0.488953, 1.32361
0.566, 0, 0.022339, -0.123613, -0.0271369, 2.34545, 0.68377, 1.4363
0.586, 0, 0.0228585, -0.123124, -0.0264951, 2.59947, 0.987455, 1.48978
0.606, 0, 0.0230419, -0.121474, -0.0245699, 2.80575, 1.23957, 1.42484
0.626, 0, 0.0232253, -0.120435, -0.0216056, 2.96237, 1.33507, 1.25867
0.646, 0, 0.0218501, -0.12013, -0.0191914, 3.28897, 1.3599, 1.0925
0.666, 0, 0.0216667, -0.118816, -0.0175412, 3.82567, 1.48787, 1.06767
0.676, 0, 0.0224001, -0.117104, -0.0162882, 4.29171, 1.66741, 1.02756
0.696, 0, 0.0222168, -0.115515, -0.0152187, 4.62977, 1.73998, 0.811738
0.716, 0, 0.0218195, -0.11469, -0.0154937, 4.82841, 1.78391, 0.494683
0.736, 0, 0.0207499, -0.11576, -0.0186413, 4.89526, 1.782, 0.175717
0.756, 0, 0.0196498, -0.11961, -0.0211472, 4.85897, 1.65404, -0.112688
0.776, 0, 0.0162577, -0.123155, -0.0198331, 4.71572, 1.23002, -0.387724
0.796, 0, 0.0081594, -0.124866, -0.0173884, 4.50753, 0.634111, -0.796458
0.816, 0, 0.000916786, -0.127005, -0.0197109, 4.2898, -0.0611191, -1.19373
0.836, 0, -0.00244476, -0.127739, -0.0226752, 4.22295, -0.466033, -1.16699
0.856, 0, -0.00354491, -0.12291, -0.0181829, 3.68243, -0.0611191, -0.397274
0.876, 0, 0, -0.117807, -0.0112765, 3.20875, 0.939706, 0.603551
0.896, 0, 0.00495065, -0.116951, -0.00296428, 3.07887, 1.60056, 1.10014
0.916, 0, 0.0121933, -0.11142, 0.0052868, 3.5239, 1.72279, 0.750619
0.936, 0, 0.0142713, -0.106133, 0.00742597, 3.8887, 1.51843, -0.483223
0.956, 0, 0.0105125, -0.106133, 0.00598967, 3.62704, 1.30451, -1.53562
0.976, 0, 0.00666198, -0.107111, 0.00308651, 3.51053, 1.42675, -1.82402
0.996, 0, 0.00357547, -0.105186, 0.000763989, 3.65569, 1.68269, -1.69987
1.016, 0, 0.002567, -0.103994, 0, 3.6767, 1.67505, -1.53562
1.036, 0, 0.00754821, -0.104789, 0.00238364, 3.44177, 1.6464, -1.188
1.056, 0, 0.0136601, -0.105736, 0.0030254, 2.99484, 1.54135, -0.836568
1.076, 0, 0.0179996, -0.107417, 0.00223085, 2.60329, 1.36945, -0.718149
1.096, 0, 0.0165633, -0.111206, 0.00440057, 2.1449, 1.13834, -0.67613
1.116, 0, 0.0140574, -0.117868, 0.00938178, 2.00547, 0.932066, -0.246386
1.136, 0, 0.0117043, -0.121291, 0.0145158, 2.57082, 0.584451, 0.592091
1.156, 0, 0.00993185, -0.11958, 0.0165633, 3.33672, 0.336155, 1.21665
1.166, 0, 0.0106653, -0.116249, 0.0186719, 4.04532, 0.515692, 1.39237
1.183, 0, 0.0106958, -0.115362, 0.0185191, 4.57629, 0.968356, 1.37518
1.203, 0, 0.0128656, -0.117318, 0.0150964, 4.49034, 1.34462, 1.16126
1.223, 0, 0.0159521, -0.121658, 0.0130184, 3.96892, 1.45349, 0.930156
1.243, 0, 0.0172967, -0.125294, 0.0142407, 3.84668, 1.4936, 0.744889
1.263, 0, 0.0186108, -0.124958, 0.0152492, 3.74354, 1.3599, 0.500413
1.283, 0, 0.0185496, -0.128045, 0.0173884, 3.79702, 1.23575, 0.414464
1.303, 0, 0.0173273, -0.13055, 0.0175412, 4.0415, 1.22429, 0.529062
1.323, 0, 0.0157993, -0.133881, 0.0171133, 4.10071, 1.29114, 0.572991
1.343, 0, 0.0159521, -0.133331, 0.0183052, 4.12172, 1.5509, 0.538612
1.363, 0, 0.017694, -0.130184, 0.0203527, 4.13509, 1.83357, 0.425924
1.383, 0, 0.0170217, -0.125966, 0.0227669, 4.23632, 1.93098, 0.320875
1.403, 0, 0.0183663, -0.123461, 0.0239892, 4.25733, 1.87941, 0.318965
1.423, 0, 0.0200776, -0.124683, 0.0257311, 4.20958, 1.69223, 0.297956
1.443, 0, 0.0187024, -0.125416, 0.0273202, 4.15037, 1.48214, 0.171897
1.463, 0, 0.018244, -0.126975, 0.0286037, 3.9842, 1.35799, 0.0783088
1.483, 0, 0.0179079, -0.12835, 0.0301928, 3.89252, 1.3599, 0.0210097
1.503, 0, 0.0179996, -0.128839, 0.0321486, 3.755, 1.43057, 0
