# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00742379, 0.00542905, 0.00833225, 0.00535874, 0.010857, 0.00731066, 0.00735031, 0.00904368, 0.00782437, 0.00526886, 0.00530372, 0.00622015, 0.00347653, 0.00421232, 0.00256043, 0.00274686, 0.00505194, 0.00664312, 0.00567373, 0.00580305, 0.00984893, 0.00523933, 0.0050918, 0.00916571, 0.00806054, 0.00805712, 0.0103993, 0.0121927, 0.00933863, 0.010419, 0.0124388, 0.0106167, 0.010601, 0.0107039, 0.00575256, 0.00509986, 0.00447653, 0.00647945, 0.00718439, 0.00500758, 0.00590058, 0.00512014, 0.00497615, 0.00588707, 0.00576962, 0.00470341, 0.00399173, 0.00593602, 0.00462605, 0.00518252
0.01, 0.0319375, 0.00588079, 0.000970489, 0.00938681, 0.0117608, 0.00534415, 0.00727007, 0.00997983, 0.00713396, 0.0104111, 0.00363071, 0.00482027, 0.00457514, 0.0066546, 0.00794631, 0.00472845, 0.00346916, 0.00480995, 0.00285908, 0.00294644, 0.00447629, 0.00814604, 0.00454488, 0.00685329, 0.00855944, 0.0050319, 0.0087795, 0.00932457, 0.012288, 0.0142604, 0.0144053, 0.00991137, 0.0099155, 0.0105896, 0.00730723, 0.00889837, 0.00520185, 0.00374497, 0.00796712, 0.00788374, 0.00383167, 0.0048994, 0.00567871, 0.00528878, 0.0058591, 0.00612442, 0.00487923, 0.00364984, 0.00673797, 0.00559479, 0.00435606
0.02, 0.0319375, 0.0115997, 0.00622524, 0.00431974, 0.00532909, 0.00514196, 0.0032237, 0.00708579, 0.00788256, 0.00865329, 0.00338351, 0.00239954, 0.00422727, 0.00426383, 0.00386017, 0.00610274, 0.00401868, 0.00753868, 0.00729623, 0.0034296, 0.0037977, 0.00533111, 0.0078608, 0.00759464, 0.0107279, 0.00686536, 0.00901994, 0.00824713, 0.00815644, 0.00973088, 0.00987065, 0.0143238, 0.0176933, 0.0117225, 0.00511445, 0.0085228, 0.0064721, 0.004781, 0.00648537, 0.00618769, 0.00373606, 0.00652019, 0.00700009, 0.00566461, 0.00478599, 0.00551002, 0.00450821, 0.00495492, 0.00404065, 0.00469938, 0.00373642
0.03, 0.0319375, 0.00755158, 0.00446501, 0.00402332, 0.00878517, 0.00616589, 0.00582071, 0.00564161, 0.00444389, 0.00567753, 0.00313767, 0.00324236, 0.0034422, 0.00448839, 0.00332612, 0.00555697, 0.00536704, 0.00440081, 0.00615143, 0.00254153, 0.002564, 0.00634003, 0.00518952, 0.00638694, 0.00923871, 0.00444828, 0.00578029, 0.00999848, 0.00939661, 0.0108594, 0.00870186, 0.0138809, 0.0114909, 0.00863509, 0.00595201, 0.00602572, 0.00513319, 0.00574023, 0.00655276, 0.00548596, 0.00619183, 0.00758293, 0.00480034, 0.00573359, 0.00326719, 0.00463993, 0.00412471, 0.00571131, 0.00425553, 0.00610783, 0.00428841
0.04, 0.0319375, 0.00657538, 0.00256127, 0.00419261, 0.014911, 0.013595, 0.00679717, 0.00238753, 0.00520529, 0.00757027, 0.00676437, 0.00437149, 0.00455888, 0.00649129, 0.0045666, 0.0047657, 0.00554298, 0.00673299, 0.00541873, 0.0042852, 0.00324842, 0.00469819, 0.00337507, 0.00351146, 0.00748674, 0.00933721, 0.0103666, 0.0109545, 0.0100318, 0.0165058, 0.00845129, 0.00962817, 0.0089585, 0.00905774, 0.00687863, 0.0057106, 0.00393272, 0.00372264, 0.00537356, 0.00509215, 0.00595403, 0.00454275, 0.00420686, 0.00526482, 0.00383321, 0.00518122, 0.0040841, 0.00383262, 0.00483071, 0.00425315, 0.00339301
0.05, 0.0319375, 0.0101527, 0.00356812, 0.0069995, 0.0148456, 0.00803997, 0.00441422, 0.00773837, 0.00547197, 0.00793507, 0.00707561, 0.00400349, 0.00475941, 0.00823282, 0.00824276, 0.0041513, 0.00477519, 0.00485432, 0.00447095, 0.0105628, 0.00697416, 0.00638019, 0.00500972, 0.00552627, 0.00910877, 0.0105191, 0.00707395, 0.00634738, 0.00976712, 0.0135127, 0.0108153, 0.00731374, 0.00937028, 0.00810323, 0.00738095, 0.00435096, 0.0039383, 0.00294276, 0.00429576, 0.00497247, 0.00560569, 0.00783158, 0.0052787, 0.00554239, 0.00452613, 0.00350397, 0.00412791, 0.00354092, 0.00405039, 0.00592061, 0.00420508
0.06, 0.0319375, 0.00745254, 0.00247125, 0.00502348, 0.0073051, 0.010154, 0.0048618, 0.00829194, 0.00711787, 0.00517825, 0.00501933, 0.00933437, 0.00322263, 0.00484709, 0.00595213, 0.00471943, 0.004545, 0.00566484, 0.00769177, 0.00922383, 0.00625225, 0.00542881, 0.00577591, 0.0058853, 0.00885524, 0.00601209, 0.00931713, 0.0119113, 0.0156307, 0.0137408, 0.00972014, 0.00867621, 0.00706981, 0.0065755, 0.00870871, 0.00592891, 0.00594265, 0.00478682, 0.00515145, 0.00592772, 0.00441256, 0.00718746, 0.00766231, 0.00502443, 0.00658817, 0.00515714, 0.0041418, 0.00386777, 0.00332196, 0.00650811, 0.00454191
0.07, 0.0319375, 0.0109698, 0.00915118, 0.00835578, 0.0062564, 0.00704507, 0.00297521, 0.00585448, 0.00912508, 0.00533312, 0.00456529, 0.007082, 0.00513236, 0.00187781, 0.00348663, 0.00485527, 0.00351656, 0.00404635, 0.0061153, 0.00594265, 0.00447688, 0.00695629, 0.00743409, 0.00668456, 0.006232, 0.00508183, 0.00698328, 0.0133364, 0.0116381, 0.0103744, 0.00787925, 0.00672814, 0.00817761, 0.00802637, 0.00855023, 0.00517351, 0.0046709, 0.0048039, 0.00931158, 0.00560711, 0.00544802, 0.00519948, 0.0045717, 0.00557831, 0.00747183, 0.00530206, 0.00426906, 0.00379307, 0.00372229, 0.0065055, 0.00537854
0.08, 0.0319375, 0.00422597, 0.00890191, 0.00630722, 0.00619326, 0.00598958, 0.00360138, 0.00510449, 0.00748047, 0.00465025, 0.00334204, 0.00628329, 0.00923788, 0.00343459, 0.00270858, 0.00369343, 0.00248065, 0.0057004, 0.00654435, 0.00361575, 0.00406618, 0.00503878, 0.0115331, 0.00652789, 0.00524537, 0.00837859, 0.0101315, 0.016194, 0.00891786, 0.0142653, 0.012093, 0.00829407, 0.00614207, 0.00755465, 0.00871781, 0.00534961, 0.00445576, 0.00424437, 0.00885796, 0.00705738, 0.00701867, 0.0055642, 0.00375329, 0.00561233, 0.00723161, 0.0046766, 0.00403744, 0.00496512, 0.00439962, 0.00579309, 0.00426929
0.09, 0.0319375, 0.0109173, 0.00643479, 0.00829147, 0.0149377, 0.00748378, 0.00370079, 0.00440413, 0.00527644, 0.00602359, 0.00491198, 0.00760695, 0.00529838, 0.00371481, 0.00348057, 0.00218248, 0.00279845, 0.00558981, 0.00391978, 0.00340228, 0.00376053, 0.0036281, 0.00561766, 0.00290282, 0.00786293, 0.0107744, 0.0077243, 0.00974658, 0.0130518, 0.0155452, 0.0108993, 0.00812594, 0.00772193, 0.00891892, 0.00962321, 0.00458499, 0.00586681, 0.00516651, 0.00687413, 0.00842883, 0.00874865, 0.00487793, 0.00516568, 0.00679634, 0.00703276, 0.00595261, 0.00561079, 0.00513188, 0.00571937, 0.00601636, 0.00516046
