# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.12, 0.0319375, 0.332813, 0.9719, 0.86606, 1.04238, 0.717698, 1.28129, 1.39982, 1.1648, 1.31557, 1.32573, 1.24286, 1.27121, 1.49802, 2.0699, 1.25668, 1.05828, 1.49791, 1.70978, 1.80445, 2.0395, 1.45273, 2.00739, 1.7418, 1.82343, 1.78282, 1.91293, 1.81361, 1.6517, 1.54068, 1.53339, 1.51224, 1.64461, 1.32754, 1.43061, 1.22812, 1.29258, 0.830504, 0.649809, 0.699813, 0.279156
0.13, 0.0319375, 0.611398, 0.538665, 0.630264, 1.65296, 1.49688, 1.07363, 1.89603, 1.12654, 1.36254, 0.891728, 0.762469, 1.55103, 1.64794, 1.85552, 1.43828, 1.79109, 1.86383, 1.42439, 1.72216, 1.5454, 1.13297, 1.155, 1.63631, 2.11316, 2.04501, 1.7418, 1.95125, 1.8683, 1.38918, 1.29044, 1.56267, 1.52627, 1.27864, 1.33805, 0.989804, 1.06987, 0.833758, 0.923059, 0.410811, 0.0368503
0.14, 0.0319375, 0.586897, 0.727876, 1.27293, 1.57429, 1.80228, 0.977907, 2.08803, 2.01369, 1.54629, 1.03896, 1.04092, 1.0911, 1.06034, 1.26225, 1.39758, 1.6053, 1.38257, 1.40754, 1.51125, 1.74442, 1.71409, 1.59004, 1.59702, 1.91983, 1.88485, 1.53713, 1.74274, 1.65898, 1.50778, 1.50296, 1.4304, 0.994269, 1.04973, 0.985766, 1.2283, 1.1848, 1.04841, 1.01709, 0.555668, -0.127054
0.15, 0.0319375, -0.2258, 0.197669, 1.09454, 1.24515, 2.19688, 2.06293, 1.7316, 1.42814, 1.25054, 1.31594, 1.46068, 1.87988, 1.56502, 1.72383, 1.47274, 1.09153, 1.77681, 2.02418, 1.62276, 1.43793, 1.67297, 1.49232, 1.50343, 1.83406, 2.00801, 1.99716, 2.04095, 1.49997, 1.296, 1.54742, 1.4452, 1.03025, 1.45971, 1.32787, 1.10445, 1.17152, 1.15009, 0.963887, 0.54109, 0.00222459
0.16, 0.0319375, 0.986889, 1.02815, 0.873167, 1.08822, 1.79324, 2.0625, 1.60807, 0.250225, 1.30477, 1.81717, 1.45503, 1.80164, 1.53423, 1.5553, 1.55859, 1.50098, 1.43709, 1.92645, 1.60901, 1.23036, 1.83523, 1.82974, 1.66662, 1.64814, 1.32974, 1.81654, 1.64364, 1.6415, 1.61009, 1.67145, 1.52475, 1.08737, 1.40158, 1.57088, 0.642226, 1.05084, 0.884239, 0.697856, 0.291669, -0.200545
0.17, 0.0319375, 0.678093, 0.767404, 1.05341, 1.1819, 0.759767, 1.74845, 1.7257, 0.563302, 0.602486, 1.01588, -0.450765, 0.95093, 1.26923, 1.27937, 1.94923, 1.39481, 0.767138, 1.73014, 1.35849, 1.13322, 1.31819, 1.24184, 1.6685, 1.99196, 1.93559, 1.49652, 1.44645, 2.0998, 1.74069, 1.57078, 1.57355, 1.62105, 1.32185, 1.32626, 0.92457, 1.11335, 1.09733, 0.966963, 0.43991, -0.0230759
0.18, 0.0319375, 0.993286, 0.610442, 0.505507, 0.556122, 0.986285, 1.66995, 1.94685, 1.34055, 1.23249, 1.66635, 0.65663, 1.28526, 1.91188, 1.83447, 1.53006, 1.28012, 1.71243, 1.64804, 1.62583, 1.39701, 1.20307, 1.42483, 1.6609, 1.91153, 1.4014, 1.89483, 1.67251, 1.72078, 1.61192, 1.58847, 1.69236, 1.39033, 1.42812, 1.4665, 0.868327, 1.02802, 1.06385, 0.640177, 0.495987, -0.183493
0.19, 0.0319375, 0.701823, -0.0776471, 0.102839, 1.33498, 1.20554, 1.29327, 1.80114, 1.34902, 1.26152, 1.76619, 1.68617, 1.27362, 1.66264, 1.83822, 1.24057, 1.60501, 2.1426, 2.03501, 1.38796, 1.49249, 1.63969, 1.39213, 1.45568, 1.82558, 1.48563, 1.90321, 1.95348, 1.86017, 1.95866, 1.63255, 1.64361, 1.45043, 1.57737, 1.46541, 0.791253, 0.998164, 0.831221, 0.679601, 0.569533, -0.0867832
0.2, 0.0319375, 0.994571, 0.974184, 1.14448, 1.44711, 0.736952, 1.67545, 1.82986, 1.51531, 1.11516, 1.70973, 2.26098, 1.58705, 1.49271, 1.8186, 1.20424, 1.70436, 1.91617, 1.7722, 1.27284, 1.21385, 1.38834, 1.14971, 1.90319, 2.07595, 1.96785, 1.98116, 1.66749, 1.31185, 1.54452, 1.77175, 1.67657, 1.72283, 1.72062, 1.56652, 1.06227, 1.12614, 1.02493, 0.751456, 0.593917, -0.074134
0.21, 0.0319375, 0.532119, 0.503676, 0.883256, 1.14939, 0.329864, 0.94139, 1.61164, 1.08639, 1.32484, 1.1625, 1.71958, 1.24556, 1.3069, 1.18791, 0.97821, 1.27869, 1.85392, 1.84827, 1.42293, 1.02707, 1.79596, 1.43783, 2.13921, 2.11852, 1.75644, 1.80462, 1.60862, 1.41569, 1.55515, 1.51513, 1.50279, 1.73525, 1.61306, 1.68621, 1.10035, 1.19544, 0.90851, 0.515468, 0.501048, 0.255693
0.22, 0.0319375, -0.0341171, 0.40409, 1.32224, 1.51978, 1.05062, 1.11735, 1.36272, 0.556113, 1.62833, 1.29939, 1.09246, 1.4538, 0.723255, 1.18485, 1.8117, 1.77205, 1.37314, 2.02555, 2.27338, 1.35699, 1.72055, 1.69665, 1.77542, 1.67626, 1.48123, 1.6875, 1.75431, 1.76176, 1.44991, 1.14886, 1.4765, 1.84805, 1.65141, 1.29556, 1.14214, 1.2976, 0.749593, 0.682985, 0.378976, 0.0491441
0.23, 0.0319375, 0.33422, 0.104439, 0.415573, 1.1624, 0.0399588, 1.28792, 1.58222, 1.12231, 1.77485, 1.65052, 1.67646, 1.62979, 1.05472, 1.66061, 1.44526, 1.05936, 1.6592, 1.79387, 2.00529, 1.75608, 1.54741, 1.56282, 1.6591, 2.04195, 1.91689, 1.75007, 1.7306, 1.67171, 1.49258, 1.53049, 1.48459, 1.73045, 1.54728, 1.05981, 1.16406, 1.26002, 1.00935, 0.693753, 0.470369, -0.326695
0.24, 0.0319375, -0.0770987, 0.730828, 1.2879, 0.968682, 1.17749, 1.30224, 1.40394, 1.59136, 1.29767, 1.80246, 1.61837, 1.39235, 1.34571, 1.5053, 1.09732, 1.93015, 1.72641, 1.76731, 2.02468, 1.52901, 1.17361, 2.02186, 2.01785, 2.13983, 1.82004, 1.88788, 1.84152, 1.95074, 1.38592, 1.28205, 1.53946, 1.64859, 1.50429, 1.37064, 1.27421, 1.21826, 1.00164, 0.629548, 0.501289, -0.16612
0.25, 0.0319375, 0.177116, 1.39931, 1.65349, 1.33467, 1.54033, 1.18279, 1.82413, 1.29415, 1.54892, 1.17092, 0.924901, 0.71413, 1.35909, 2.17429, 1.66845, 2.07383, 1.60544, 1.57023, 1.84568, 1.85739, 1.51098, 2.13534, 1.97206, 1.63556, 1.63425, 1.8473, 1.92384, 1.95582, 1.16961, 1.63766, 1.55697, 1.25792, 1.71846, 1.65157, 1.18822, 1.1771, 0.898121, 0.552009, 0.655895, -0.151657
0.26, 0.0319375, 0.396259, 1.03974, 1.49994, 1.14095, 0.957171, 0.766142, 1.26696, 1.15239, 1.47476, 1.16628, 1.09349, 0.582078, 1.20871, 1.99267, 1.42796, 0.855423, 1.47067, 1.26377, 1.25547, 1.80629, 1.73714, 1.79471, 1.55765, 1.68022, 1.64401, 2.22234, 1.92497, 1.71016, 1.40876, 1.36385, 1.53965, 1.53105, 1.65367, 1.46468, 1.31608, 1.35879, 1.12669, 1.02569, 0.527224, 0.0379753
0.27, 0.0319375, 0.462312, 0.559497, 1.43027, 0.889074, 1.11792, 1.0282, 1.56624, 1.11294, 1.59683, 1.63675, 1.52773, 1.29742, 1.6251, 1.93135, 1.47995, 0.849771, 1.82993, 1.69603, 1.62963, 1.36975, 1.73707, 1.93518, 2.16578, 2.17529, 2.01303, 2.2416, 1.78939, 1.86586, 1.43794, 0.964851, 1.46683, 1.56277, 1.65808, 1.33877, 1.21717, 1.25391, 1.25873, 0.835612, 0.342079, -0.219602
