Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1177,1175,0,1162,1163,0
0.009,1174,1175,0,1161,1163,0
0.017,1178,1175,0,1163,1163,0
0.025,1180,1175,0,1164,1163,0
0.036,1176,1175,0,1170,1163,0
0.044,1175,1175,0,1160,1163,0
0.055,1175,1175,0,1164,1163,0
0.064,1178,1175,0,1161,1163,0
0.071,1175,1175,0,1159,1163,0
0.082,1177,1175,0,1164,1163,0
0.091,1177,1175,0,1160,1163,0
0.098,1180,1175,0,1167,1163,0
0.107,1180,1176,0,1167,1163,0
0.116,1177,1176,0,1166,1163,0
0.125,1179,1176,0,1167,1163,0
0.134,1178,1176,0,1164,1163,0
0.143,1174,1176,0,1163,1163,0
0.153,1184,1176,0,1162,1163,0
0.162,1177,1176,0,1166,1163,0
0.172,1176,1176,0,1165,1163,0
0.182,1176,1176,0,1162,1163,0
0.191,1175,1176,0,1165,1163,0
0.199,1174,1176,0,1161,1163,0
0.211,1171,1175,0,1169,1163,0
0.22,1175,1175,0,1172,1163,0
0.228,1175,1175,0,1167,1163,0
0.237,1174,1175,0,1166,1163,0
0.246,1175,1175,0,1161,1163,0
0.256,1176,1175,0,1164,1163,0
0.264,1180,1175,0,1164,1163,0
0.273,1174,1175,0,1164,1163,0
0.282,1174,1175,0,1167,1163,0
0.291,1175,1175,0,1169,1164,0
0.301,1176,1175,0,1168,1164,0
0.311,1175,1175,0,1165,1164,0
0.319,1172,1175,0,1164,1164,0
0.327,1174,1175,0,1170,1164,0
0.335,1176,1175,0,1165,1164,0
0.344,1176,1175,0,1167,1164,0
0.355,1173,1175,0,1163,1164,0
0.364,1176,1175,0,1164,1164,0
0.373,1174,1175,0,1159,1164,0
0.381,1172,1175,0,1165,1164,0
0.391,1175,1175,0,1160,1163,0
0.401,1172,1175,0,1167,1164,0
0.41,1179,1175,0,1165,1164,0
0.42,1176,1175,0,1171,1164,0
0.429,1176,1175,0,1163,1164,0
0.439,1173,1175,0,1170,1164,0
0.448,1177,1175,0,1171,1164,0
0.457,1177,1175,0,1157,1164,0
0.467,1177,1175,0,1159,1164,0
0.477,1175,1175,0,1163,1164,0
0.485,1175,1175,0,1167,1164,0
0.495,1172,1175,0,1164,1164,0
0.505,1173,1175,0,1168,1164,0
0.515,1177,1175,0,1168,1164,0
0.525,1178,1175,0,1173,1164,0
0.534,1176,1175,0,1172,1164,0
0.542,1176,1175,0,1165,1164,0
0.55,1172,1175,0,1170,1164,0
0.558,1173,1175,0,1171,1164,0
0.566,1176,1175,0,1171,1164,0
0.575,1178,1175,0,1172,1164,0
0.584,1183,1175,0,1174,1164,0
0.594,1173,1175,0,1180,1164,0
0.603,1176,1175,0,1186,1164,0
0.611,1177,1175,0,1214,1164,50
0.62,1178,1175,0,1263,1164,99
0.628,1175,1175,0,1285,1164,121
0.636,1177,1175,0,1303,1164,139
0.644,1174,1175,0,1331,1164,167
0.651,1175,1175,0,1350,1164,186
0.659,1176,1175,0,1367,1164,203
0.666,1172,1175,0,1383,1164,219
0.676,1178,1175,0,1391,1164,227
0.684,1169,1175,0,1386,1164,222
0.691,1181,1175,0,1392,1164,228
0.698,1178,1175,0,1395,1164,231
0.706,1176,1175,0,1399,1164,235
0.713,1177,1175,0,1393,1164,229
0.72,1178,1175,0,1398,1164,234
0.728,1173,1175,0,1400,1164,236
0.735,1182,1175,0,1398,1164,234
0.743,1179,1175,0,1402,1164,238
0.75,1177,1175,0,1395,1164,231
0.759,1174,1175,0,1394,1164,230
0.768,1176,1175,0,1403,1164,239
0.776,1175,1175,0,1381,1164,217
0.785,1177,1175,0,1385,1164,221
0.795,1173,1175,0,1367,1164,203
0.805,1175,1175,0,1329,1164,165
0.815,1176,1175,0,1274,1164,110
0.824,1177,1175,0,1243,1164,79
0.834,1175,1175,0,1217,1164,53
0.843,1174,1175,0,1202,1164,0
0.854,1176,1175,0,1188,1164,0
0.863,1183,1175,0,1181,1164,0
0.873,1177,1175,0,1188,1164,0
0.883,1176,1175,0,1178,1164,0
0.893,1179,1175,0,1178,1164,0
0.905,1180,1175,0,1181,1164,0
0.914,1176,1175,0,1179,1164,0
0.926,1177,1175,0,1184,1165,0
0.937,1180,1175,0,1183,1165,0
0.946,1184,1175,0,1181,1165,0
0.956,1175,1175,0,1185,1165,0
0.965,1175,1175,0,1183,1165,0
0.973,1178,1175,0,1183,1165,0
0.981,1172,1175,0,1191,1165,0
0.991,1176,1175,0,1190,1165,0
0.999,1181,1175,0,1198,1165,0
1.007,1181,1175,0,1208,1165,43
1.015,1178,1176,0,1221,1165,56
1.025,1176,1176,0,1244,1165,79
1.035,1176,1176,0,1308,1165,143
1.045,1171,1175,0,1398,1165,233
1.055,1172,1175,0,1424,1165,259
1.064,1176,1175,0,1418,1165,253
1.073,1175,1175,0,1428,1165,263
1.081,1175,1175,0,1428,1165,263
1.089,1179,1175,0,1426,1165,261
1.099,1173,1175,0,1431,1165,266
1.108,1175,1175,0,1431,1165,266
1.119,1184,1175,0,1443,1165,278
1.129,1174,1175,0,1427,1165,262
1.14,1174,1175,0,1429,1165,264
1.149,1177,1175,0,1440,1165,275
1.157,1175,1175,0,1430,1165,265
1.168,1174,1175,0,1426,1165,261
1.176,1177,1175,0,1424,1165,259
1.184,1175,1175,0,1409,1165,244
1.196,1176,1175,0,1401,1165,236
1.206,1176,1175,0,1370,1165,205
1.215,1176,1175,0,1333,1165,168
1.224,1179,1175,0,1305,1165,140
1.234,1178,1175,0,1268,1165,103
1.244,1178,1175,0,1251,1165,86
1.255,1177,1175,0,1231,1165,66
1.265,1178,1176,0,1223,1165,58
1.275,1177,1176,0,1219,1165,54
1.285,1178,1176,0,1218,1165,53
1.293,1176,1176,0,1212,1165,47
1.302,1176,1176,0,1218,1165,53
1.31,1180,1176,0,1212,1165,47
1.318,1175,1176,0,1215,1165,50
1.327,1178,1176,0,1217,1165,52
1.337,1174,1176,0,1211,1165,46
1.346,1172,1175,0,1221,1165,56
1.353,1174,1175,0,1222,1165,57
1.362,1184,1176,0,1219,1165,54
1.369,1174,1175,0,1217,1165,52
1.379,1175,1175,0,1222,1165,57
1.388,1185,1176,0,1216,1165,51
1.397,1177,1176,0,1222,1165,57
1.406,1178,1176,0,1231,1165,66
1.415,1183,1176,0,1232,1165,67
1.423,1175,1176,0,1257,1165,92
1.433,1177,1176,0,1300,1165,135
1.441,1175,1176,0,1373,1165,208
