# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.0201574, 0, -0.020679, -0.11529, -0.024705, 0.212187, -3.24187, 1.40219
0.0403148, 0, -0.009821, -0.114436, -0.0226615, -0.247187, -4.17375, 0.829063
0.0604723, 0, -0.005856, -0.111477, -0.01647, -0.371875, -4.13875, 0.293125
0.0806297, 0, 0.002928, -0.117578, -0.006771, -1.21844, -4.17375, -0.409063
0.100787, 0, 0.0080215, -0.133316, -0.0020435, -1.71719, -3.38844, -0.562187
0.120945, 0, -0.0011895, -0.147986, -0.0093635, -1.42406, -2.26844, -0.487812
0.141102, 0, -0.001708, -0.143838, -0.0077165, -0.505313, -1.3125, -0.0525
0.161259, 0, -0.0043005, -0.136426, -0.00305, 0.214375, -0.468125, 0.422188
0.181417, 0, -0.0075945, -0.131425, -0.0022875, 0.759063, -0.0875, 0.566562
0.201574, 0, -0.012017, -0.126575, -0.004453, 1.21844, 0.400313, 0.632187
0.221732, 0, -0.0127795, -0.119041, -0.0047275, 1.49406, 0.570938, 0.422188
0.241889, 0, -0.0093635, -0.1159, -0.0043615, 1.03469, 0.632187, 0.417812
0.262046, 0, -0.0106445, -0.118005, -0.00366, 0.649688, 0.704375, 0.53375
0.282204, 0, -0.014518, -0.119804, -0.0027755, 0.581875, 0.669375, 0.422188
0.302361, 0, -0.019093, -0.119072, -0.000671, 0.669375, 0.503125, 0.185937
0.322519, 0, -0.0227225, -0.119468, 0.0003965, 0.654063, 0.159688, -0.214375
0.342676, 0, -0.023973, -0.120261, 0.0036905, 0.79625, -0.3325, -0.846563
0.362834, 0, -0.021289, -0.120566, 0.006344, 1.15281, -0.864062, -1.66469
0.382991, 0, -0.0206485, -0.111752, 0.0091195, 2.07812, -1.19875, -2.38438
0.403148, 0, -0.0268095, -0.109617, 0.0014945, 2.13063, -1.8025, -2.31875
0.423306, 0, -0.0252235, -0.124013, -0.035258, 0.868438, -1.84187, -1.4175
0.443463, 0, 0.024034, -0.172539, -0.0387655, -2.42594, -0.675937, 3.04281
0.463621, 0, 0.028365, -0.147681, -0.0174155, 1.36281, 1.09594, 1.89
0.483778, 0, 0.0078385, -0.119377, -0.0157075, 3.30969, 1.04344, -0.888125
0.503936, 0, -0.0155855, -0.099857, -0.009699, 3.30969, 2.1175, -1.97969
0.524093, 0, -0.0266265, -0.095892, -0.0068015, 1.75437, 2.03437, -1.75875
0.54425, 0, -0.030195, -0.103639, -0.0059475, 0.105, 0.864062, -1.23594
0.564408, 0, -0.0305305, -0.107818, -0.0022875, -0.86625, -0.299688, -0.566562
0.584565, 0, -0.0196725, -0.126331, -0.0010675, -1.80469, -1.27313, -0.0196875
0.604723, 0, -0.005246, -0.139263, -0.0014335, -0.724063, -1.44594, -0.030625
0.62488, 0, 0.004453, -0.129533, -0.009272, 1.00188, -1.42844, -0.573125
0.645038, 0, 0.009333, -0.114101, -0.015189, 1.62094, -1.04125, -0.715312
0.665195, 0, 0.0041785, -0.108427, -0.017751, 0.721875, -0.0875, -0.56
0.685352, 0, -0.001464, -0.115412, -0.020069, -1.16813, 0.592812, -0.492188
0.70551, 0, -0.0039955, -0.132156, -0.025925, -2.63375, 1.21625, -0.42
0.725667, 0, -0.0051545, -0.143014, -0.027206, -2.39313, 1.80469, -0.146563
0.745825, 0, -0.0068015, -0.140513, -0.023546, -1.22281, 2.10438, -0.004375
0.765982, 0, -0.0093025, -0.130784, -0.0185745, -0.091875, 2.1175, -0.172813
0.786139, 0, -0.007259, -0.124501, -0.0153415, 0.756875, 1.89656, -0.374063
0.806297, 0, -0.0055815, -0.118736, -0.0122915, 1.21844, 1.91625, -0.4725
0.826454, 0, -0.0042395, -0.115717, -0.011102, 1.16375, 1.96438, -0.56875
0.846612, 0, -0.008723, -0.117364, -0.008296, 0.63, 1.99719, -0.549062
0.866769, 0, -0.0111935, -0.122457, -0.0074115, 0.100625, 1.75, -0.627813
0.886927, 0, -0.013908, -0.121512, -0.008601, 0.056875, 1.36063, -0.599375
0.907084, 0, -0.0149755, -0.122884, -0.009516, -0.37625, 0.84, -0.435313
0.927241, 0, -0.0149755, -0.124715, -0.0122305, -0.763438, 0.28875, -0.155312
0.947399, 0, -0.0091805, -0.127887, -0.015555, -0.916562, -0.21, 0.181562
0.967556, 0, -0.0033855, -0.127856, -0.016592, -0.69125, -0.310625, 0.360938
0.987714, 0, 9.15e-05, -0.126575, -0.016287, -0.444063, -0.135625, 0.32375
1.00787, 0, 0.001586, -0.125538, -0.015738, -0.220938, 0.14875, 0.161875
1.02803, 0, 0.0021045, -0.123098, -0.014701, -0.0153125, 0.496563, -0.004375
1.04819, 0, -0.0025315, -0.122152, -0.0145485, -0.0525, 0.853125, -0.196875
1.06834, 0, -0.005429, -0.123494, -0.014823, -0.144375, 0.846563, -0.225313
1.0885, 0, -0.00732, -0.125691, -0.014274, -0.203438, 0.719688, -0.205625
1.10866, 0, -0.008052, -0.127307, -0.0132675, -0.109375, 0.527188, -0.13125
1.12882, 0, -0.008418, -0.127764, -0.0127185, 0.0634375, 0.27125, -0.0875
1.14897, 0, -0.008784, -0.126697, -0.0114985, 0.255937, 0.02625, -0.0875
1.16913, 0, -0.009089, -0.125965, -0.010431, 0.363125, -0.21, -0.129063
1.18929, 0, -0.0084485, -0.125416, -0.0116815, 0.492188, -0.520625, -0.155312
1.20945, 0, -0.007686, -0.124532, -0.013664, 0.660625, -0.632187, -0.175
1.2296, 0, -0.005368, -0.122854, -0.0138775, 0.745938, -0.49, -0.214375
