# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.264, 0, 0.00907618, -0.0918009, 0.0880421, 0.0515692, -0.127968, 0.0420194
-0.244, 0, 0.00892339, -0.0920454, 0.0879809, 0.0152798, -0.127968, 0.0229197
-0.224, 0, 0.00880115, -0.0920454, 0.0877365, 0.0611191, -0.150888, 0.0305595
-0.204, 0, 0.00889283, -0.0920759, 0.0877365, 0.120328, -0.139428, 0.0305595
-0.184, 0, 0.00886227, -0.0920454, 0.0876448, 0.139428, -0.135608, 0.0362895
-0.164, 0, 0.00877059, -0.0920148, 0.0874309, 0.126058, -0.116508, 0.0343795
-0.144, 0, 0.0091373, -0.0920148, 0.087492, 0.101228, -0.116508, 0.0362895
-0.124, 0, 0.00907618, -0.0924732, 0.0876753, 0.0783088, -0.122238, 0.0305595
-0.104, 0, 0.00889283, -0.0929927, 0.0875225, 0.135608, -0.120328, 0.0401094
-0.084, 0, 0.0092901, -0.0921676, 0.0877365, 0.236836, -0.112688, 0.0477493
-0.064, 0, 0.00962626, -0.0917703, 0.0877059, 0.248296, -0.137518, 0.0477493
-0.044, 0, 0.00956514, -0.0913119, 0.0879504, 0.185267, -0.162348, 0.0190997
-0.024, 0, 0.00898451, -0.0914647, 0.0881032, 0.139428, -0.154708, 0.00381994
-0.004, 0, 0.0091373, -0.0911897, 0.0881032, 0.126058, -0.126058, 0.0248296
0.016, 0, 0.00892339, -0.0909758, 0.0876753, 0.0993185, -0.141338, 0.0420194
0.036, 0, 0.00938178, -0.0911591, 0.0873697, 0.124148, -0.137518, 0.0496593
0.056, 0, 0.00935122, -0.0910674, 0.0875225, 0.204367, -0.101228, 0.0381994
0.076, 0, 0.00941234, -0.0913425, 0.0880726, 0.175717, -0.0477493, 0.0458393
0.096, 0, 0.00922898, -0.0913119, 0.0880421, 0.200547, -0.0401094, 0.0630291
0.116, 0, 0.00904563, -0.091098, 0.0880726, 0.206277, -0.0572991, 0.0477493
0.136, 0, 0.00898451, -0.0908535, 0.0877365, 0.169987, -0.0763989, 0.0190997
0.156, 0, 0.00907618, -0.0915564, 0.0878281, 0.152798, -0.0553892, 0.0210097
0.176, 0, 0.00898451, -0.091587, 0.0881948, 0.162348, -0.0343795, 0.0248296
0.196, 0, 0.0092901, -0.0916786, 0.0886532, 0.162348, -0.0439293, 0.0343795
0.206, 0, 0.00941234, -0.0917703, 0.0887755, 0.185267, -0.0248296, 0.0515692
0.226, 0, 0.00910674, -0.0914342, 0.0889588, 0.217737, -0.00954986, 0.0439293
0.246, 0, 0.00904563, -0.0910369, 0.0884699, 0.183357, -0.0381994, 0.0229197
0.266, 0, 0.00849555, -0.090823, 0.0881643, 0.103138, -0.0916786, 0.0171897
0.286, 0, 0.00822052, -0.0908841, 0.0884699, 0.0324695, -0.131788, 0.00763989
0.306, 0, 0.00861779, -0.0909146, 0.0889894, -0.0152798, -0.120328, -0.00381994
0.326, 0, 0.00904563, -0.0906702, 0.0889283, 0, -0.0763989, -0.00954986
0.346, 0, 0.00889283, -0.0910674, 0.0889588, 0.0362895, -0.0286496, -0.0324695
0.366, 0, 0.00874003, -0.0905174, 0.0887755, 0.0802188, -0.00763989, -0.0286496
0.386, 0, 0.00867891, -0.0905174, 0.0879504, 0.0611191, 0.00954986, -0.0248296
0.406, 0, 0.00864835, -0.0901507, 0.0885921, 0.00572991, 0.068759, -0.0114598
0.426, 0, 0.00880115, -0.0903646, 0.0889283, 0.0133698, 0.120328, -0.00763989
0.446, 0, 0.00880115, -0.0907313, 0.0890811, 0.0114598, 0.122238, -0.0229197
0.466, 0, 0.00901507, -0.0909146, 0.0893561, -0.00572991, 0.114598, -0.0343795
0.486, 0, 0.00932066, -0.0906702, 0.0896311, 0.0267396, 0.148978, 0.0114598
0.506, 0, 0.00855667, -0.0904563, 0.0895395, 0.0630291, 0.120328, 0.0725789
0.526, 0, 0.00855667, -0.0902423, 0.08902, 0.103138, 0.0401094, 0.105048
0.546, 0, 0.00880115, -0.0899673, 0.0890811, 0.0515692, -0.0362895, 0.0859487
0.566, 0, 0.00907618, -0.0900284, 0.0896311, -0.0133698, -0.0572991, 0.0935886
0.586, 0, 0.00947346, -0.0906702, 0.0901507, 0.0343795, -0.0190997, 0.162348
