# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -1.52375, -0.437458, -1.04675, -2.16721, -2.44871, -2.93037, -3.17987, -4.29343, -3.55091, -3.50712, -3.74044, -3.85738, -3.45345, -3.60792, -3.2027, -2.4408, -1.97147, -2.70912, -2.84506, -3.11902
0.01, 0.0319375, -1.69383, -0.753945, -1.62348, -2.33186, -2.19575, -2.82635, -3.28468, -3.85721, -3.72924, -3.62713, -3.75244, -3.90231, -3.68146, -4.11072, -3.24273, -2.39581, -2.08446, -2.64722, -2.96013, -3.18051
0.02, 0.0319375, -1.15873, -0.647544, -1.79446, -2.90447, -2.52935, -3.17375, -3.18379, -3.58115, -3.76201, -3.97984, -3.91982, -4.19263, -3.90996, -3.54226, -3.39328, -2.52743, -2.04759, -2.65654, -3.01125, -3.20933
0.03, 0.0319375, -1.06387, -1.42461, -2.33961, -3.05476, -2.74568, -3.25388, -3.2131, -3.68983, -3.67561, -3.91146, -4.16997, -4.14626, -4.00811, -3.61317, -3.15385, -2.52508, -2.13136, -2.85651, -3.05607, -3.19782
0.04, 0.0319375, -1.08471, -1.31715, -1.9553, -2.59655, -2.46423, -3.66005, -3.85092, -4.01736, -3.79214, -3.80436, -3.97543, -3.99883, -3.80066, -3.61829, -3.06787, -2.69401, -2.34114, -3.07397, -2.97144, -3.29501
0.05, 0.0319375, -1.09876, -1.42897, -1.94787, -2.56452, -2.53664, -3.36981, -3.67885, -3.89037, -4.21423, -4.23142, -3.9814, -4.05805, -3.72742, -3.48249, -3.24789, -2.9993, -2.22842, -2.97053, -3.18499, -3.44767
0.06, 0.0319375, -1.66373, -1.68629, -2.21554, -2.80655, -2.65351, -3.59702, -3.86618, -3.91861, -4.17885, -4.02165, -4.29503, -4.04186, -4.07697, -3.77472, -3.55764, -2.67988, -2.40316, -2.84581, -3.12715, -3.44088
0.07, 0.0319375, -1.49463, -1.55509, -2.30338, -2.81831, -2.60969, -3.49074, -3.98356, -3.88816, -4.09328, -3.93975, -4.13105, -4.02198, -4.02699, -3.65807, -3.29976, -2.9978, -2.48135, -3.00827, -3.45559, -3.61038
0.08, 0.0319375, -1.24803, -1.68235, -2.79668, -3.3306, -2.75481, -3.73504, -3.64838, -3.78948, -4.04635, -4.02934, -4.1844, -4.28801, -4.1071, -3.96892, -3.27411, -2.86113, -2.33257, -2.78443, -3.57806, -3.63832
0.09, 0.0319375, -1.33411, -1.65813, -2.41528, -3.19236, -2.55219, -3.44635, -3.65616, -3.81607, -3.93835, -3.75707, -3.87809, -4.03162, -4.0701, -3.74462, -3.29126, -2.82393, -2.5866, -2.96534, -3.67108, -3.66588
0.1, 0.0319375, -1.48947, -1.89975, -2.19052, -2.98988, -2.62651, -3.49096, -3.3548, -3.7044, -3.87373, -3.90302, -3.68489, -3.54506, -3.92102, -3.62675, -3.44289, -2.94335, -2.65418, -3.31401, -3.50246, -3.71075
0.11, 0.0319375, -1.76369, -1.73399, -2.04313, -3.03342, -2.59791, -3.44189, -3.83634, -3.97254, -4.17049, -4.1217, -3.70988, -3.54666, -3.78341, -3.6346, -3.40262, -3.0235, -2.65005, -3.43534, -3.63194, -3.78786
0.12, 0.0319375, -2.20476, -2.34011, -2.21082, -3.0242, -2.7369, -3.31473, -3.5931, -3.93344, -3.6807, -3.76187, -3.24503, -3.07988, -3.58419, -3.59777, -3.4674, -3.51413, -2.85498, -3.40896, -3.67621, -4.00916
0.13, 0.0319375, -1.77179, -1.72094, -1.99015, -2.93502, -2.79159, -3.53079, -3.79147, -3.80835, -4.21224, -4.58352, -4.12056, -3.70482, -4.00828, -3.59776, -3.62166, -3.25663, -2.82015, -3.35499, -3.85126, -4.29773
0.14, 0.0319375, -1.91829, -1.5735, -1.72845, -2.63442, -3.34362, -3.8623, -3.51703, -3.74841, -4.33426, -4.20791, -3.89417, -3.64633, -3.99511, -3.61196, -3.56676, -3.12985, -2.83165, -3.31073, -3.76235, -4.35728
0.15, 0.0319375, -1.95021, -2.26324, -2.43136, -3.28004, -3.53302, -4.14952, -3.97165, -3.97031, -4.30508, -4.11822, -4.20386, -3.80274, -4.29529, -4.11869, -3.68448, -3.48101, -3.11289, -3.38679, -3.88621, -4.21458
0.16, 0.0319375, -1.99396, -2.12696, -2.51319, -3.59839, -3.76656, -4.01367, -3.92553, -3.96599, -3.82753, -4.10722, -4.23804, -3.8812, -4.15456, -3.95517, -3.76294, -3.21582, -3.04703, -3.50859, -3.93988, -4.14122
0.17, 0.0319375, -1.90703, -1.89738, -3.03405, -3.19565, -3.3925, -3.76728, -3.91375, -4.12206, -4.07354, -4.24532, -4.39638, -4.33148, -4.33155, -4.15497, -3.84242, -3.34479, -3.07469, -3.58164, -3.9594, -4.06236
0.18, 0.0319375, -2.12192, -2.25385, -2.69266, -3.53144, -3.65988, -3.60034, -3.73547, -4.01914, -3.94859, -4.00825, -3.95254, -4.13437, -4.19862, -4.28061, -3.97493, -3.55984, -3.26002, -3.37707, -3.93445, -4.06775
0.19, 0.0319375, -2.25745, -2.02884, -2.82696, -3.58824, -3.56485, -3.71854, -3.85898, -4.01866, -4.05475, -4.06064, -4.02728, -4.21954, -4.23045, -4.31218, -3.92408, -3.55862, -3.14062, -3.45231, -4.01833, -4.15952
0.2, 0.0319375, -2.80823, -2.3739, -2.97893, -4.02227, -3.17412, -3.8353, -4.44964, -4.04634, -4.1107, -4.0026, -4.19362, -4.2889, -4.76207, -4.18984, -3.92984, -3.96796, -3.19521, -3.70056, -4.05349, -4.23371
0.21, 0.0319375, -2.89693, -2.40974, -2.73245, -3.47928, -3.2272, -3.81506, -4.5868, -4.0089, -4.30932, -4.15244, -4.21698, -4.2555, -4.32848, -3.95437, -3.84693, -3.58489, -3.20377, -3.80754, -4.20855, -4.43242
0.22, 0.0319375, -3.1302, -2.64139, -3.12366, -3.53231, -3.97922, -4.11797, -4.20371, -4.25313, -4.16898, -4.33821, -4.34233, -4.459, -4.5071, -4.24782, -3.75264, -3.58386, -3.28184, -3.95315, -4.39938, -4.19532
0.23, 0.0319375, -2.93575, -3.06788, -3.26659, -4.19749, -4.20101, -4.36886, -4.1665, -4.64452, -4.59928, -4.54217, -4.37297, -4.60602, -4.61218, -4.50207, -4.2083, -3.65144, -3.44983, -4.01885, -4.45353, -4.21902
0.24, 0.0319375, -2.53104, -2.35399, -3.32718, -4.17684, -3.75164, -4.21229, -3.94077, -4.15119, -4.41763, -4.14718, -4.77947, -4.7737, -4.55028, -4.33742, -4.05351, -3.84544, -3.76942, -4.3254, -4.41255, -4.38902
0.25, 0.0319375, -3.29031, -2.76365, -3.05098, -4.14161, -4.04402, -4.39367, -4.42287, -4.44039, -4.34136, -3.87486, -4.29303, -4.81864, -4.30359, -4.08527, -4.07647, -3.76688, -3.8128, -4.16434, -4.28925, -4.07577
0.26, 0.0319375, -2.6128, -3.02378, -3.46973, -4.55105, -3.66107, -4.10705, -4.75712, -4.17403, -4.61675, -4.27296, -4.15029, -4.54815, -4.11488, -4.14242, -4.23735, -4.00409, -3.65823, -4.19761, -4.46825, -4.32783
0.27, 0.0319375, -2.78303, -2.60425, -3.61413, -4.01812, -3.39841, -3.96693, -4.39661, -4.20168, -4.55784, -4.27576, -4.16835, -4.74532, -4.50309, -4.23074, -4.34513, -4.03996, -3.67805, -4.20742, -4.46686, -4.36384
0.28, 0.0319375, -3.10443, -3.0549, -3.35263, -4.4191, -4.11691, -4.75129, -4.53357, -4.47222, -4.58374, -4.27871, -4.46045, -4.24186, -4.10162, -4.0514, -4.16785, -3.802, -3.67148, -4.2269, -4.42628, -4.35407
0.29, 0.0319375, -3.52552, -3.77254, -3.77828, -4.19824, -4.04265, -4.56736, -4.25943, -4.40917, -4.31244, -4.19932, -4.26457, -4.14795, -3.97365, -3.92267, -3.86396, -3.75167, -3.68979, -4.04756, -4.20793, -4.23481
0.3, 0.0319375, -3.0942, -3.29512, -3.57696, -3.79014, -3.55157, -4.29443, -4.50062, -4.1951, -3.92592, -3.90695, -3.77986, -4.09725, -3.76154, -3.7732, -3.74708, -3.56639, -3.64943, -4.03213, -4.01861, -4.20331
0.31, 0.0319375, -2.97079, -2.98067, -3.73567, -3.66204, -4.07027, -4.09981, -4.17647, -3.93435, -3.85444, -3.75001, -3.70587, -3.84935, -3.86932, -3.66628, -3.8441, -3.71168, -3.58426, -3.98562, -4.14335, -4.37735
0.32, 0.0319375, -2.47157, -2.4412, -3.32231, -4.64418, -4.22876, -4.00013, -4.11121, -3.80973, -3.94549, -3.83366, -3.78163, -3.84166, -3.92481, -3.80512, -4.10298, -3.91259, -3.66502, -3.85662, -3.96096, -4.20454
0.33, 0.0319375, -2.77911, -2.64336, -3.39333, -4.54805, -4.43497, -4.16211, -4.10594, -4.35364, -3.69918, -3.72204, -3.67227, -3.80311, -3.98167, -3.81195, -3.83559, -3.62834, -3.49706, -3.60015, -3.94657, -4.07851
