# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00713219, 0.00351181, 0.00455438, 0.00648241, 0.00360601, 0.00464302, 0.00942484, 0.0097212, 0.00659006, 0.00542027, 0.00581063, 0.00667615, 0.00505799, 0.00501434, 0.00432674, 0.00494116, 0.00311699, 0.00440769, 0.00702104, 0.00529625, 0.0035193, 0.00290639, 0.00168491, 0.00205116, 0.00376291, 0.00459223, 0.00260728, 0.0027446, 0.0020696, 0.00243879, 0.00279108, 0.00312056, 0.00229417, 0.00343269, 0.00483807, 0.00470151, 0.00311592, 0.00488505, 0.00453895, 0.00228763, 0.00268789, 0.00229881, 0.00302156, 0.00286359, 0.0045596, 0.00378891, 0.00419119, 0.0035408, 0.00271381, 0.00304735
0.01, 0.0319375, 0.00661339, 0.00359496, 0.00317558, 0.00520517, 0.00221401, 0.00107409, 0.00418181, 0.00348805, 0.00350706, 0.00336581, 0.00251442, 0.0028233, 0.00253499, 0.00421861, 0.00309714, 0.00409788, 0.00424733, 0.00374533, 0.0067922, 0.00557321, 0.00259016, 0.00208756, 0.00328537, 0.00262476, 0.0033323, 0.0047848, 0.00396122, 0.00366563, 0.00322192, 0.00501197, 0.00388938, 0.00237826, 0.00249825, 0.00365815, 0.00326232, 0.00254605, 0.00299149, 0.00353711, 0.00292707, 0.00276612, 0.00219938, 0.00362074, 0.00336604, 0.00348877, 0.00530929, 0.00474968, 0.0045526, 0.00295868, 0.00235114, 0.00236862
0.02, 0.0319375, 0.00749455, 0.00322323, 0.00193099, 0.00275245, 0.00100229, 0.00105457, 0.00193087, 0.00234377, 0.00217987, 0.00454987, 0.0025621, 0.0020044, 0.00286407, 0.0042084, 0.00687709, 0.00570455, 0.00382917, 0.003254, 0.00297223, 0.00353343, 0.00228156, 0.00243379, 0.00221068, 0.00152579, 0.00318544, 0.00248184, 0.00239491, 0.00270882, 0.00248231, 0.00463257, 0.00478053, 0.0022322, 0.00379936, 0.00327325, 0.00337769, 0.00352963, 0.00285064, 0.00257934, 0.00237588, 0.00328133, 0.00355256, 0.00313517, 0.00329963, 0.00306482, 0.00464397, 0.004289, 0.00360256, 0.00250871, 0.00322323, 0.00330557
0.03, 0.0319375, 0.00369485, 0.00297259, 0.00344018, 0.00512975, 0.00238777, 0.000808151, 0.00243165, 0.00106052, 0.000963343, 0.00210219, 0.00174775, 0.00362703, 0.00399375, 0.00389959, 0.00471445, 0.00216881, 0.00211087, 0.00258243, 0.00149508, 0.00191469, 0.00250752, 0.00228918, 0.00202237, 0.00184045, 0.00256234, 0.00247553, 0.00247565, 0.00219949, 0.00231308, 0.00379295, 0.00411735, 0.00258588, 0.00366813, 0.0029714, 0.00344279, 0.00341618, 0.00365079, 0.00309382, 0.00372941, 0.00271333, 0.00316048, 0.00163648, 0.00282877, 0.0038129, 0.00500652, 0.00390838, 0.00356408, 0.00239562, 0.0029361, 0.00366492
0.04, 0.0319375, 0.00506772, 0.00128175, 0.00207626, 0.00370162, 0.0017825, 0.00221401, 0.00312709, 0.00236184, 0.00232058, 0.00342117, 0.00172978, 0.00543474, 0.00426609, 0.00280047, 0.00350076, 0.00186472, 0.00321764, 0.00292279, 0.00198322, 0.00353355, 0.00275459, 0.00330379, 0.00249075, 0.00230024, 0.00190958, 0.00257197, 0.00289961, 0.00259242, 0.00180534, 0.00249551, 0.00396894, 0.00304485, 0.00221555, 0.00190303, 0.00215263, 0.0023182, 0.00304093, 0.00329844, 0.0030931, 0.00199607, 0.00185056, 0.00144842, 0.00210873, 0.00270394, 0.00351015, 0.00363713, 0.00457016, 0.0033203, 0.00257803, 0.00325127
0.05, 0.0319375, 0.00458487, 0.00416578, 0.00272903, 0.0044014, 0.00183783, 0.000818037, 0.00185639, 0.00177667, 0.00242594, 0.00209957, 0.00108124, 0.00273485, 0.00320005, 0.00191196, 0.00246293, 0.00259396, 0.00257411, 0.00331103, 0.00301157, 0.0030004, 0.00242059, 0.00355921, 0.00381076, 0.00191731, 0.00259301, 0.00278954, 0.00212789, 0.00317106, 0.00227823, 0.00159684, 0.00333884, 0.0026565, 0.00265472, 0.00156447, 0.00199703, 0.00303927, 0.00195574, 0.00325804, 0.00301585, 0.00252036, 0.00285789, 0.00184616, 0.00175334, 0.00280939, 0.00253951, 0.00297497, 0.00338802, 0.00461644, 0.00286657, 0.00265472
0.06, 0.0319375, 0.006863, 0.00289438, 0.00635318, 0.00699192, 0.00589774, 0.00272617, 0.00374129, 0.00266685, 0.00361254, 0.00168396, 0.00219557, 0.00324141, 0.00396644, 0.00377846, 0.00228168, 0.00491043, 0.00369224, 0.0016704, 0.00203355, 0.00228965, 0.00188447, 0.00204771, 0.00245805, 0.00329131, 0.00265662, 0.0034296, 0.0021575, 0.00389923, 0.00328763, 0.00176048, 0.00347867, 0.00356051, 0.00219045, 0.00317213, 0.0026093, 0.00178333, 0.00324461, 0.00374402, 0.00321419, 0.00356372, 0.00335084, 0.00236244, 0.00215798, 0.00286669, 0.00354887, 0.00341262, 0.00318401, 0.00582071, 0.00333492, 0.00321063
0.07, 0.0319375, 0.00480485, 0.00151674, 0.0010392, 0.00379545, 0.00397855, 0.00476499, 0.00271417, 0.00221627, 0.00391788, 0.00316809, 0.00146353, 0.00326184, 0.00382585, 0.00472002, 0.0016172, 0.00326458, 0.00330189, 0.00185568, 0.00193611, 0.00180189, 0.00101122, 0.00115197, 0.00378321, 0.00358095, 0.00198096, 0.00276006, 0.00292505, 0.00297259, 0.00312032, 0.00258505, 0.00296439, 0.00211658, 0.00193159, 0.00248707, 0.00260669, 0.00196574, 0.00248897, 0.00256281, 0.00368725, 0.00277979, 0.00305995, 0.00232236, 0.00207174, 0.00207435, 0.00323238, 0.00405419, 0.00293028, 0.00355517, 0.00296439, 0.00312281
0.08, 0.0319375, 0.00659409, 0.00185853, 0.00305567, 0.00654968, 0.00676034, 0.00898816, 0.00916996, 0.00612158, 0.00371813, 0.00570645, 0.00510306, 0.00447119, 0.0029991, 0.00365269, 0.0050453, 0.004704, 0.00430289, 0.00336973, 0.00449623, 0.00433482, 0.00311901, 0.00337353, 0.00398271, 0.00477306, 0.00441042, 0.00298757, 0.0023911, 0.00351347, 0.00427013, 0.00429137, 0.00448104, 0.00328941, 0.0018627, 0.00284505, 0.00309714, 0.0031183, 0.00346703, 0.00462439, 0.00322323, 0.00289474, 0.00277064, 0.00243141, 0.00195051, 0.00288642, 0.00335262, 0.00341392, 0.00297639, 0.00251323, 0.0033367, 0.00322715
0.09, 0.0319375, 0.00776428, 0.00175072, 0.00242535, 0.00925383, 0.00573549, 0.00576465, 0.00915331, 0.00450584, 0.00397178, 0.00500545, 0.0044141, 0.00561707, 0.00323024, 0.00278561, 0.00511196, 0.00662973, 0.00514967, 0.00499797, 0.0077728, 0.00593637, 0.00297782, 0.00310392, 0.0036749, 0.00646286, 0.00486464, 0.00294157, 0.00291435, 0.00340311, 0.0036996, 0.00430312, 0.00464361, 0.00425541, 0.00247851, 0.0029884, 0.00258897, 0.00235804, 0.00388795, 0.00441398, 0.00264057, 0.00310891, 0.00279501, 0.00241798, 0.00245318, 0.00335179, 0.00351443, 0.00368547, 0.00347273, 0.0033885, 0.00351039, 0.00367549
