# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.155954, 0.0881397, 0.141065, 0.395699, 1.1223, 0.866642, 0.561037, 0.537331, 0.521593, 0.437732, 0.513705, 0.529791, 0.306129, 0.644866, 0.48904, 0.577458, 0.718024, 0.659703, 0.408309, 0.481648, 0.443851, 0.546639, 0.377676, 0.534108, 0.575966, 0.319263, 0.506833, 0.686679, 0.658333, 0.723292, 0.933163, 0.657439, 0.766366, 0.648357, 0.685085, 0.509896, 0.518978, 0.58259, 0.621839, 0.844269, 1.04544, 1.21014, 1.22465, 1.2288, 1.62042, 1.2091, 0.978715, 0.809428, 0.841119, 0.680823
0.01, 0.0319375, 0.22824, 0.106135, 0.199445, 0.31543, 1.17834, 0.975515, 0.477778, 0.278776, 0.322644, 0.22058, 0.49278, 0.467512, 0.557262, 0.528607, 0.609411, 0.559477, 0.840073, 0.66824, 0.383887, 0.383477, 0.28967, 0.542479, 0.614905, 0.7706, 0.599304, 0.465748, 0.638217, 0.427608, 0.631975, 0.679421, 0.995044, 0.605872, 0.514747, 0.471711, 0.760083, 0.647528, 0.597063, 0.519284, 0.680295, 0.967158, 0.892266, 1.1617, 1.15634, 1.43947, 1.42957, 1.19036, 0.885087, 0.811012, 0.809525, 0.669988
0.02, 0.0319375, 0.294842, 0.118417, 0.202808, 0.610454, 1.34091, 1.06682, 0.394427, 0.346929, 0.191356, 0.175232, 0.444048, 0.587557, 0.486178, 0.654698, 0.743818, 0.516767, 0.675919, 0.840775, 0.842749, 0.542732, 0.547193, 0.746455, 0.621328, 0.654133, 0.547606, 0.491438, 0.783629, 0.669359, 0.765729, 0.731478, 0.904326, 0.689643, 0.529336, 0.616699, 0.682568, 0.804204, 0.582557, 0.523379, 0.524861, 0.795436, 0.960013, 1.04003, 1.22901, 1.52337, 1.42189, 1.2433, 0.887708, 0.72019, 0.773715, 0.609413
0.03, 0.0319375, 0.453434, 0.2388, 0.129979, 0.388593, 1.16652, 0.863466, 0.359201, 0.34743, 0.277686, 0.165908, 0.480162, 0.352989, 0.536506, 0.758821, 0.752955, 0.444925, 0.616304, 0.598243, 0.596828, 0.445059, 0.572588, 0.72524, 0.682245, 0.632849, 0.666, 0.519463, 0.719627, 0.600274, 0.630706, 0.524808, 0.567751, 0.529901, 0.528983, 0.398447, 0.594985, 0.912391, 0.67047, 0.449736, 0.433067, 0.589824, 0.964224, 1.01385, 1.39242, 1.49008, 1.37238, 1.26818, 1.07219, 0.75924, 0.701698, 0.602666
0.04, 0.0319375, 0.3043, 0.130595, 0.136915, 0.390279, 1.1765, 0.925091, 0.443085, 0.393876, 0.282413, 0.339184, 0.374134, 0.431217, 0.592914, 0.669709, 0.733487, 0.66064, 0.586052, 0.469406, 0.52683, 0.546815, 0.391516, 0.465216, 0.621379, 0.42228, 0.592417, 0.699231, 0.667752, 0.561448, 0.845772, 0.596201, 0.51935, 0.579478, 0.605113, 0.334294, 0.60869, 0.698518, 0.617739, 0.514392, 0.517717, 1.01919, 1.2246, 0.971922, 1.25563, 1.31208, 1.48386, 1.2734, 0.94069, 0.824005, 0.729593, 0.61083
0.05, 0.0319375, 0.181759, 0.161708, 0.257055, 0.440656, 1.09383, 0.975007, 0.584684, 0.295854, 0.285091, 0.385523, 0.441999, 0.344251, 0.459088, 0.50348, 0.569568, 0.688106, 0.649905, 0.651107, 0.489998, 0.543562, 0.638226, 0.698865, 0.713945, 0.393676, 0.588973, 0.680062, 0.633112, 0.645977, 0.742312, 0.563992, 0.584317, 0.595132, 0.623805, 0.621227, 0.743194, 0.725437, 0.583967, 0.519884, 0.59555, 1.00101, 0.945846, 0.832646, 1.29335, 1.55443, 1.51262, 1.35366, 1.02151, 0.851267, 0.672978, 0.760635
0.06, 0.0319375, 0.0840241, 0.0647503, 0.218696, 0.373004, 1.12939, 0.774914, 0.524593, 0.303472, 0.278039, 0.291777, 0.236493, 0.313939, 0.508668, 0.572275, 0.452146, 0.508184, 0.683231, 0.606927, 0.419831, 0.608124, 0.555578, 0.496742, 0.647892, 0.615021, 0.547938, 0.58903, 0.513429, 0.687014, 0.820434, 0.641367, 0.554654, 0.710256, 0.728246, 0.702689, 0.788194, 0.63281, 0.533282, 0.434785, 0.456594, 0.776186, 0.687189, 0.851634, 1.27054, 1.58957, 1.49064, 1.44749, 1.00767, 0.843697, 0.649002, 0.603634
0.07, 0.0319375, 0.0856118, 0.0773309, 0.103978, 0.41025, 1.2004, 1.06314, 0.574313, 0.391304, 0.178534, 0.265476, 0.466331, 0.61662, 0.364606, 0.653364, 0.529069, 0.462158, 0.66535, 0.49727, 0.633582, 0.803996, 0.671894, 0.523646, 0.300604, 0.495475, 0.596302, 0.603516, 0.604976, 0.72396, 0.707748, 0.832292, 0.514186, 0.576681, 0.695018, 0.737019, 0.672702, 0.521036, 0.540684, 0.568868, 0.491977, 0.84205, 0.974044, 0.735674, 1.15968, 1.66718, 1.40419, 1.22676, 1.04104, 0.760296, 0.647375, 0.597053
0.08, 0.0319375, 0.0945076, 0.121224, 0.225419, 0.440863, 1.21349, 0.925846, 0.441005, 0.308651, 0.278332, 0.249264, 0.26387, 0.603405, 0.475155, 0.484027, 0.604577, 0.729347, 0.648306, 0.352518, 0.662694, 0.592409, 0.708344, 0.530672, 0.196648, 0.290868, 0.536968, 0.723979, 0.797254, 0.844229, 0.900989, 0.712057, 0.637085, 0.592591, 0.87182, 0.79248, 0.701382, 0.635736, 0.641338, 0.628062, 0.654554, 0.914559, 1.00868, 0.832447, 1.11397, 1.58236, 1.65469, 1.28958, 0.894859, 0.824171, 0.780474, 0.736862
0.09, 0.0319375, 0.132287, 0.164827, 0.106047, 0.280081, 1.10689, 0.803166, 0.581192, 0.427138, 0.497391, 0.303238, 0.0903905, 0.239694, 0.319184, 0.243302, 0.689053, 0.807701, 0.838177, 0.598102, 0.653149, 0.490876, 0.534604, 0.511469, 0.351265, 0.31319, 0.38089, 0.518112, 0.719209, 0.638174, 0.886658, 0.572669, 0.443912, 0.464516, 0.636645, 0.564235, 0.657884, 0.635074, 0.659229, 0.552759, 0.556847, 0.883794, 0.931776, 0.88194, 1.17276, 1.46206, 1.94839, 1.37957, 1.08612, 0.756253, 0.673629, 0.6863
