Time (seconds),X,Y,Z
0,-0.45741528,-0.9402561,-0.3681814
0.02,-0.47917366,-0.9419674,-0.35962474
0.04,-0.50117654,-0.9373224,-0.34911224
0.06,-0.52391285,-0.9277878,-0.33150995
0.08,-0.55202764,-0.91580844,-0.30950707
0.1,-0.57769763,-0.9008954,-0.2875042
0.12,-0.6048345,-0.8933166,-0.2596339
0.14,-0.5945665,-0.88500446,-0.2471656
0.16,-0.5603398,-0.8708248,-0.24056473
0.18,-0.51486725,-0.8678911,-0.24863246
0.2,-0.42954496,-0.88671577,-0.27479142
0.22,-0.39018428,-0.9092076,-0.2699019
0.24,-0.42074382,-0.90847415,-0.26305658
0.26,-0.4417688,-0.90431803,-0.26647922
0.28,-0.46377167,-0.88573784,-0.2606118
0.3,-0.46206033,-0.889405,-0.28065887
0.32,-0.46303824,-0.88573784,-0.27576932
0.34,-0.48944166,-0.89184976,-0.29532745
0.36,-0.49628702,-0.8935611,-0.3307765
0.38,-0.41536534,-0.91409713,-0.3784494
0.4,-0.3662256,-0.92314273,-0.41145372
0.42,-0.36084712,-0.9224093,-0.41438743
0.44,-0.35106805,-0.920698,-0.42881155
0.46,-0.33053204,-0.9136082,-0.42954496
0.48,-0.30950707,-0.90456253,-0.4229441
0.49,-0.29410505,-0.8925832,-0.4014302
0.51,-0.30143934,-0.8595789,-0.36842588
0.53,-0.34080005,-0.8405097,-0.33737737
0.55,-0.36573663,-0.8285304,-0.30755126
0.57,-0.3877395,-0.81752896,-0.2855484
0.59,-0.4024081,-0.80188245,-0.25938943
0.61,-0.41732115,-0.8035938,-0.23665312
0.63,-0.4200104,-0.8126394,-0.22369587
0.65,-0.41609877,-0.8441769,-0.23054121
0.67,-0.4075421,-0.86911345,-0.2202732
0.69,-0.41829905,-0.8630016,-0.211961
0.71,-0.4293005,-0.86006784,-0.21367234
0.73,-0.43198973,-0.8590899,-0.23347493
0.75,-0.41707668,-0.868869,-0.26867953
0.77,-0.42783365,-0.8742475,-0.27381352
0.79,-0.4520368,-0.86031234,-0.2752804
0.81,-0.46450508,-0.8759588,-0.2904379
0.83,-0.46450508,-0.88255966,-0.32221985
0.85,-0.46279377,-0.89209425,-0.34202242
0.87,-0.45252573,-0.88451546,-0.3351771
0.89,-0.4676833,-0.8832931,-0.32417566
0.91,-0.47379518,-0.8886716,-0.32319775
0.93,-0.47697338,-0.8889161,-0.31708583
0.95,-0.4642606,-0.9004064,-0.31513003
0.97,-0.46083793,-0.90480703,-0.31097394
0.99,-0.46279377,-0.90162885,-0.30046144
1.01,-0.47135043,-0.8923387,-0.29312715
1.03,-0.46988356,-0.88475996,-0.2855484
1.05,-0.45619288,-0.88084835,-0.2833481
1.07,-0.44396907,-0.8840265,-0.27063534
1.09,-0.45081443,-0.8874492,-0.2615897
1.11,-0.46621642,-0.8928277,-0.26207867
1.13,-0.46548298,-0.8896495,-0.25987837
1.15,-0.45717078,-0.87840354,-0.26183417
1.17,-0.44201326,-0.8725361,-0.26427895
1.19,-0.43516794,-0.868869,-0.25914493
1.21,-0.43663478,-0.86838,-0.25987837
1.23,-0.43492344,-0.8698469,-0.258656
1.25,-0.4332121,-0.87131375,-0.25987837
1.27,-0.43003392,-0.8725361,-0.25914493
1.29,-0.4261223,-0.86911345,-0.26085627
1.31,-0.42734468,-0.8664242,-0.26134524
1.33,-0.42954496,-0.8654463,-0.26330104
1.35,-0.42025486,-0.8630016,-0.26525685
1.37,-0.42221066,-0.8666687,-0.26550132
1.39,-0.41316506,-0.8705803,-0.2728356
1.41,-0.403386,-0.8700914,-0.2823702
1.43,-0.39947438,-0.8605568,-0.28310362
1.45,-0.40558627,-0.8556673,-0.28677076
1.457,-0.42172173,-0.863246,-0.2967943
1.477,-0.42563334,-0.8749809,-0.29948354
1.497,-0.43198973,-0.8654463,-0.29288268
1.517,-0.44934756,-0.85982335,-0.29654983
1.537,-0.4407909,-0.86593527,-0.31097394
1.557,-0.42856705,-0.87326956,-0.315619
1.577,-0.43834612,-0.87131375,-0.2987501
1.597,-0.46010453,-0.8608013,-0.29557192
1.617,-0.4696391,-0.85982335,-0.2989946
1.637,-0.47183937,-0.8656908,-0.29752773
1.657,-0.46743882,-0.86520183,-0.29288268
1.677,-0.46157137,-0.863246,-0.28823763
1.697,-0.46206033,-0.86373496,-0.28359258
1.717,-0.46719432,-0.8610457,-0.27381352
1.737,-0.47623995,-0.8539559,-0.27210218
1.757,-0.47868472,-0.84711057,-0.26843503
1.777,-0.49579805,-0.8422211,-0.26036733
1.797,-0.5026434,-0.847844,-0.26110077
1.817,-0.48235187,-0.84711057,-0.26452342
1.837,-0.470617,-0.84882194,-0.26085627
1.857,-0.47672892,-0.874003,-0.25841153
1.877,-0.47819576,-0.8864713,-0.25938943
1.897,-0.46915013,-0.85273355,-0.25694466
1.917,-0.47306177,-0.8307307,-0.26476792
1.937,-0.4850411,-0.85102224,-0.28946
1.95,-0.4931088,-0.8813373,-0.30999604
1.97,-0.46939462,-0.91091895,-0.33468813
1.99,-0.43932402,-0.90847415,-0.34471166
2.01,-0.4043639,-0.8830486,-0.34691197
2.03,-0.39678514,-0.85493386,-0.35497966
2.05,-0.39556277,-0.84368795,-0.36109158
2.07,-0.3784494,-0.84368795,-0.35546863
2.09,-0.35717997,-0.81704,-0.33297682
2.11,-0.3400666,-0.78525805,-0.29948354
2.13,-0.30241725,-0.77792376,-0.28432602
2.15,-0.2855484,-0.8045717,-0.26427895
2.17,-0.24594322,-0.91458607,-0.28041437
2.19,-0.22785197,-1.0690951,-0.27356905
2.21,-0.20120405,-1.1035663,-0.26819056
2.23,-0.1706445,-1.0077316,-0.25303304
2.25,-0.16502154,-0.94050056,-0.24227607
2.27,-0.14350763,-0.9326773,-0.2596339
2.29,-0.118082084,-0.9693488,-0.25596675
2.31,-0.09999083,-0.96250343,-0.23445283
2.33,-0.14546344,-0.92387617,-0.23518626
2.35,-0.18946917,-0.9018733,-0.25009933
2.37,-0.23494178,-0.9422119,-0.25181064
2.39,-0.26941296,-0.966904,-0.24667665
2.41,-0.3185527,-0.967393,-0.24227607
2.43,-0.3505791,-0.9402561,-0.24447636
2.45,-0.39042875,-0.91067445,-0.23176359
2.47,-0.41243163,-0.86911345,-0.23885341
2.49,-0.44592488,-0.8737585,-0.24912141
2.51,-0.50508815,-0.8874492,-0.274058
2.53,-0.5571616,-0.90431803,-0.2958164
2.55,-0.6175473,-0.87864804,-0.31806374
2.57,-0.6498182,-0.82681906,-0.34715644
2.59,-0.6891789,-0.82657456,-0.37502673
2.61,-0.8026159,-0.8820707,-0.40998685
2.63,-0.9338997,-1.0008862,-0.40216362
2.65,-1.0690951,-1.0529597,-0.38285
2.67,-1.0698285,-1.0422027,-0.36451426
2.69,-0.9972191,-1.0439141,-0.3598692
2.71,-1.0253339,-1.205024,-0.3701372
2.73,-1.1243467,-1.494973,-0.32099748
2.75,-1.3025701,-1.7482505,-0.20829386
2.77,-1.3668673,-1.976347,-0.15010849
2.79,-1.220915,-2.0042171,-0.22467378
2.81,-1.0502704,-1.7939676,-0.17528956
2.83,-1.0236225,-1.4507227,-0.12786114
2.85,-0.9544357,-1.1612628,-0.068697855
2.87,-0.74443054,-0.93854475,-0.056962993
2.89,-0.5564282,-0.79674846,-0.037404884
2.91,-0.41145372,-0.7566543,0.07627662
2.92,-0.27356905,-0.7632552,0.15548697
2.94,0.036671456,-0.6351496,0.13592885
2.96,0.28090334,-0.50019866,0.1210158
2.98,0.5566727,-0.4747731,0.1779788
3,0.7808575,-0.52562416,0.115148365
3.02,0.8126394,-0.63588303,0.02615897
3.04,0.40876448,-0.79650396,0.031048497
3.06,-0.23567522,-0.91776425,-0.0982795
3.08,-0.708248,-1.0470923,-0.6388167
3.1,-1.1358372,-1.4485224,-0.9358555
3.12,-1.6939768,-1.7257587,-1.0153103
3.14,-1.6115881,-1.7201357,-1.0898756
3.16,-1.4930172,-1.5543807,-1.137793
3.18,-1.3015921,-1.0874308,-0.8368426
3.2,-1.1888885,-0.8891605,-0.6847783
3.22,-1.2661431,-0.69455737,-0.5109556
3.24,-1.1776426,-0.475751,-0.40509734
3.26,-0.98108363,-0.20389329,-0.3764936
3.28,-0.9023622,0.04253889,-0.34471166
3.3,-0.7789017,0.3073068,-0.26647922
3.32,-0.72340554,0.59627783,-0.12688324
3.34,-0.6872231,0.8128839,-0.034471165
3.36,-0.7620328,0.7955261,-0.095590256
3.38,-0.75176483,0.65275186,-0.23200807
3.4,-0.71435994,0.5571616,-0.25083274
3.41,-0.78330225,0.39678514,-0.25890046
3.42,-1.0189775,0.3390887,-0.16086544
3.44,-1.7333374,-0.014424105,-0.16966659
3.46,-2.3755767,-0.4407909,-0.26476792
3.48,-2.4868135,-0.83415335,-0.49604255
3.5,-2.6716378,-0.97081566,-0.68111116
3.52,-2.8129451,-1.0091984,-0.6669315
3.54,-2.4948814,-0.9859732,-0.719005
3.56,-1.7881001,-0.9265654,-0.7187605
3.58,-1.1795985,-0.7984598,-0.5488494
3.6,-0.8199737,-0.61876965,-0.31317422
3.62,-0.5067995,-0.5728081,-0.129328
3.64,-0.24692112,-0.49188644,0.035204597
3.66,-0.05916328,-0.45912662,0.0630749
3.68,0.27796963,-0.57427496,-0.17700088
3.7,0.47086146,-0.68526727,-0.3659811
3.72,0.3425114,-0.65861934,-0.2970388
3.74,0.2461877,-0.6089906,-0.06258595
3.76,0.19191395,-0.58356506,0.03813831
3.78,0.11025884,-0.48944166,-0.14130734
3.8,-0.28921553,-0.56718516,-0.21122758
3.82,-1.0632277,-0.68111116,-0.30046144
3.84,-2.0936956,-0.8439324,-0.5720747
3.86,-2.4643216,-1.2945024,-0.9659261
3.88,-2.2907436,-1.3991382,-1.4057391
3.89,-2.1711946,-1.0769184,-1.3443755
3.91,-2.1479692,-0.79992664,-1.0221556
3.93,-1.6846867,-0.38113865,-0.75983256
3.95,-1.4196743,-0.14693029,-0.54982734
3.97,-1.2473184,0.04229441,-0.35424626
3.99,-1.0800966,0.15328668,-0.24447636
4.01,-0.95908076,0.24667665,-0.23811997
4.03,-0.8703359,0.43101183,-0.21122758
4.05,-0.72976196,0.6336827,-0.14644134
4.07,-0.5886991,0.83635366,-0.05256242
4.09,-0.5109556,0.8793815,-0.04498365
4.11,-0.5637625,0.81972927,-0.08752254
4.13,-0.6221923,0.7192495,-0.110503316
4.15,-0.6571525,0.6534853,-0.06796443
4.17,-1.059805,0.5664517,0.030804021
4.19,-1.8499526,0.23885341,0.08972283
4.21,-2.7946093,-0.27210218,-0.14546344
4.23,-2.9921463,-0.8348868,-0.5060661
4.25,-3.0285733,-0.8241298,-0.7104483
4.27,-2.813923,-0.7544541,-0.6268374
4.29,-2.3164136,-0.728784,-0.5226905
4.31,-1.7616967,-0.71411544,-0.5055771
4.33,-1.3047704,-0.667176,-0.5202457
4.35,-0.85297805,-0.62634844,-0.49555358
4.37,-0.42465544,-0.692846,-0.42147726
4.38,-0.17822327,-0.6407725,-0.28432602
4.4,-0.01613544,-0.61363566,-0.04376127
4.42,0.24276502,-0.7693671,0.098523974
4.44,0.423922,-0.8182624,0.07994377
4.46,0.4261223,-0.7380741,0.046939462
4.48,0.36891484,-0.64370626,0.06429728
4.5,0.26916847,-0.62512606,0.0048895273
4.52,0.15597592,-0.5666962,-0.14155181
4.54,-0.35302386,-0.59505546,-0.17553402
4.56,-1.2617425,-0.72756165,-0.16795526
4.58,-1.9824588,-0.8644684,-0.51266694
4.6,-2.5310638,-1.2145586,-0.8556673
4.62,-2.4714115,-1.380558,-1.3233505
4.64,-2.451609,-1.1365706,-1.2360725
