# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -0.25765, 0.0220424, 0.41574, 0.380623, -0.478808, -1.14862, -1.30755, -2.15514, -1.36015, -0.886504, -0.950332, -1.26131, -0.846338, -1.011, -0.733053, -0.613455, -0.745452, -0.572846, -0.676422, -0.920216
0.01, 0.0319375, 0.609937, 1.12519, 1.55031, 1.43954, 1.3023, 0.725155, 0.171598, 0.00986817, 0.486915, 0.227776, 0.0734819, 0.113783, 0.570272, 0.390681, 0.753831, 0.962828, 0.555596, 0.648821, 0.829616, 0.60577
0.02, 0.0319375, 0.648435, 1.1487, 1.8533, 0.687403, 1.19344, 0.799987, 1.04679, 0.710383, 0.933782, 0.889964, 0.405293, 0.817792, 0.963742, 0.607829, 0.840432, 0.849313, 0.770311, 0.983252, 1.09135, 1.04382
0.03, 0.0319375, 0.00981517, 1.18734, 1.57215, 1.46225, 1.60603, 1.09332, 0.547315, 0.971955, 1.00007, 1.29041, 0.943955, 1.05197, 1.22164, 1.01691, 0.969842, 1.12328, 0.863061, 1.36484, 1.13511, 1.00837
0.04, 0.0319375, 0.285371, 1.73967, 2.25925, 1.44995, 1.53036, 0.51617, 0.592524, 1.09017, 1.12766, 1.12327, 0.719411, 0.716624, 1.03333, 0.775531, 0.59696, 1.03584, 0.78249, 0.867032, 1.07102, 0.700642
0.05, 0.0319375, 0.709993, 1.35114, 1.71694, 1.11055, 1.48448, 0.272722, 0.389241, 0.893393, 1.36647, 1.03685, 0.737185, 0.96765, 0.752105, 0.330912, 0.459845, 0.612232, 0.199081, 0.387456, 0.537002, 0.17853
0.06, 0.0319375, 0.363387, 1.29915, 1.66908, 1.09057, 1.12949, 0.441431, 0.47945, 0.822313, 1.15857, 0.812978, 0.344073, 0.589681, 0.781352, 0.553574, 0.379576, 0.228412, 0.33919, 0.569002, 0.445689, 0.168832
0.07, 0.0319375, -0.227453, 1.38773, 1.78899, 1.82828, 1.06669, 0.663342, 0.324067, 0.565056, 1.01084, 0.81226, 0.762399, 0.573897, 0.683697, 0.368, 0.440274, 0.24103, 0.137327, 0.395748, 0.335246, 0.111125
0.08, 0.0319375, 0.20598, 1.75863, 2.25727, 1.95561, 1.08389, 0.164335, 0.592878, 0.643382, 0.729621, 0.709412, 0.459688, 1.02964, 0.867314, 0.213668, 0.431128, 0.459606, 0.224924, 0.197337, 0.171321, 0.0416926
0.09, 0.0319375, 0.584197, 1.40128, 2.10403, 1.75487, 1.43961, 0.182339, 0.377609, 1.11264, 1.24429, 0.600382, 0.471389, 0.645755, 0.874686, 0.166637, 0.426698, 0.432283, 0.124677, 0.24262, 0.228233, -0.0517931
0.1, 0.0319375, 0.577828, 1.56751, 1.96291, 1.6442, 0.796889, 0.320357, 0.692792, 1.00235, 1.24484, 0.820347, 0.53023, 0.727595, 0.859819, 0.396233, 0.170358, 0.168758, -0.0488026, 0.200697, 0.0648139, -0.0194568
0.11, 0.0319375, 0.641724, 1.84057, 2.44758, 1.32463, 0.920288, 1.00006, 0.736446, 0.930343, 1.2895, 0.781831, 0.188281, 0.848167, 1.11395, 0.405061, 0.135125, 0.00339551, -0.112534, 0.143353, 0.263902, 0.165855
0.12, 0.0319375, 0.853317, 1.45809, 1.84491, 1.25766, 0.55579, 0.467657, 0.539068, 1.2525, 1.18016, 0.756314, 0.480548, 1.21907, 1.35389, 0.705416, 0.624511, 0.498904, 0.709849, 0.68096, 0.486832, 0.531838
0.13, 0.0319375, 1.22392, 1.6656, 2.07418, 1.46905, 0.898225, 0.537748, 0.144065, 1.05666, 1.16318, 0.838675, 0.787093, 0.996244, 1.15604, 0.560155, 0.586541, 1.11393, 1.16838, 1.02556, 0.417869, 0.49185
0.14, 0.0319375, 0.664989, 1.0272, 1.27186, 1.21439, 1.19289, 1.01255, 0.456708, 0.897909, 0.973313, 0.549116, 0.701505, 1.09145, 0.649244, 0.405218, 0.384442, 0.756697, 0.81094, 0.564356, 0.293878, 0.420404
0.15, 0.0319375, 0.739858, 1.23589, 1.55636, 1.48082, 1.15509, 1.10588, 0.545207, 1.07992, 1.20847, 0.859304, 0.466543, 0.991275, 0.698497, 0.574879, 0.384443, 0.849922, 0.853316, 0.343413, 0.393215, 0.436781
0.16, 0.0319375, 0.823189, 1.38483, 1.98151, 0.977967, 1.07727, 0.753498, 0.930214, 0.955928, 1.24131, 0.987515, 0.546021, 0.633787, 0.533876, 0.508959, 0.639468, 0.994372, 0.846691, 0.475543, 0.526033, 0.341635
0.17, 0.0319375, 1.00398, 1.74159, 2.07296, 1.01293, 1.27085, 0.690829, 0.68781, 0.933484, 1.21209, 0.354356, 0.504422, 0.663732, 0.831862, 0.589759, 0.629559, 1.19701, 0.921842, 0.461846, 0.269036, 0.279809
0.18, 0.0319375, 0.490491, 1.44283, 1.99671, 0.930009, 1.47145, 0.802943, 0.441624, 0.951801, 1.01325, 0.263135, 0.464633, 0.805881, 0.839212, 0.122264, 0.61396, 1.32637, 0.846212, 0.534299, 0.246359, 0.247473
0.19, 0.0319375, 0.620202, 1.79763, 2.14096, 1.33294, 1.11847, 0.977731, 0.699524, 1.01114, 1.17531, 0.645511, 0.489615, 0.839258, 0.457741, 0.0782247, 0.422138, 0.61726, 0.368711, 0.317201, 0.462367, 0.599942
0.2, 0.0319375, 0.436439, 2.00922, 2.24637, 1.14151, 1.35867, 1.0972, 0.472071, 0.999751, 1.45562, 0.883083, 0.49004, 0.230672, 0.395442, 0.272823, 0.445755, 0.538051, 0.880232, 0.66443, 0.516773, 1.0952
0.21, 0.0319375, -0.123607, 1.58044, 1.86883, 0.891777, 1.18704, 0.85137, 0.428571, 0.904746, 1.32596, 0.800165, 0.30896, 0.79287, 0.736531, 0.417728, 0.300375, 0.414906, 0.534962, 0.371058, 0.0727007, 0.799571
0.22, 0.0319375, 0.0254289, 1.75182, 1.97945, 1.32612, 1.40694, 0.835384, 0.470138, 0.809476, 1.15179, 0.721751, 0.442373, 1.00652, 0.739102, 0.166774, 0.374021, 0.328789, 0.427743, 0.225534, 0.211554, 0.425462
0.23, 0.0319375, 0.126381, 1.34472, 1.58231, 0.912751, 1.26568, 0.645745, 0.373037, 1.42623, 1.45347, 0.683031, -0.00502584, 1.06614, 0.905247, 0.0277469, 0.400548, 0.401568, 0.442473, 0.49902, 0.320864, 0.450144
0.24, 0.0319375, 0.621401, 1.44359, 1.85083, 0.967676, 1.34087, 0.554172, 0.558638, 1.2561, 1.5424, 0.696356, 0.531383, 0.957239, 0.97993, 0.120537, 0.403291, 0.628972, 0.566334, 0.58475, 0.128772, 0.182387
0.25, 0.0319375, 0.639476, 1.58687, 2.16476, 0.959082, 0.530728, 0.528059, 0.688819, 1.30946, 1.31154, 0.678925, 0.3854, 0.197769, 0.470519, -0.0965787, 0.20643, 0.699971, 0.733341, 0.433295, 0.173826, 0.0984832
0.26, 0.0319375, 1.16265, 1.59365, 2.041, 0.990413, 0.85099, 0.863329, 0.853932, 0.928034, 1.31193, 0.857195, 0.282207, 0.566054, 0.91198, 0.633041, 0.291615, 0.982726, 0.596232, 0.326445, 0.171018, 0.121411
0.27, 0.0319375, 1.18526, 1.28218, 1.45949, 0.920882, 0.724942, 0.930124, 0.683159, 0.899252, 1.21994, 0.750855, 0.274575, 0.616172, 0.95785, 0.376417, 0.28141, 0.700871, 0.468068, 0.21073, 0.0882486, 0.0992568
0.28, 0.0319375, 0.584678, 1.66274, 1.88567, 0.850533, 1.06073, 0.602087, 0.374539, 0.625132, 1.32163, 0.425656, 0.488073, 0.615779, 0.754303, 0.0786687, 0.442789, 0.629827, 0.504936, 0.279453, 0.133144, 0.201494
0.29, 0.0319375, 0.366534, 1.64581, 2.09653, 1.45029, 1.62332, 0.633226, 0.605745, 1.18985, 1.99865, 0.777779, 0.377366, 0.761245, 0.844963, 0.212377, 0.689532, 1.02026, 0.625852, 0.382306, 0.345664, 0.525735
0.3, 0.0319375, 0.373534, 1.26228, 1.5753, 1.48944, 1.47882, 0.835235, 0.800017, 1.24669, 1.60063, 0.440602, 0.264879, 0.788205, 0.995895, 0.550614, 0.748507, 0.485046, 0.0778509, 0.322735, 0.445925, 0.398717
0.31, 0.0319375, 0.659702, 1.36661, 2.26548, 1.12869, 1.04845, 0.89857, 0.978646, 1.13582, 1.73288, 0.827652, 0.684097, 0.808989, 1.1002, 0.480296, 0.488769, 0.490508, 0.145038, 0.361421, 0.646139, 0.343366
0.32, 0.0319375, 0.627082, 1.9792, 2.57744, 1.40716, 1.01853, 0.909469, 0.685837, 0.747498, 1.47663, 0.686674, 0.56915, 0.623018, 0.897934, 0.385406, 0.428354, 0.85341, 0.371372, 0.366828, 0.378894, -0.0485639
0.33, 0.0319375, 0.344696, 2.19984, 2.93737, 1.91455, 0.901327, 0.568515, 0.358278, 0.633751, 1.50707, 0.93874, 0.487787, 0.83284, 0.720672, 0.271606, 0.266729, 0.618859, 0.381603, 0.351583, 0.310779, 0.207985
0.34, 0.0319375, 0.784069, 1.68922, 2.60414, 1.70655, 1.0675, 1.1574, 0.768503, 1.06137, 1.65218, 1.05863, 0.414857, 0.782714, 0.727449, 0.359357, 0.169304, 0.536106, 0.232614, 0.162337, 0.416045, 0.212389
0.35, 0.0319375, 0.777637, 1.48888, 2.55425, 1.25688, 0.705946, 0.853102, 0.885662, 1.55472, 1.98989, 1.00751, 0.135912, 0.597309, 0.884962, 0.278918, 0.588658, 0.622561, 0.236909, -0.0821965, 0.0379357, 0.00952993
0.36, 0.0319375, 0.974411, 1.92244, 2.74061, 1.14927, 0.946431, 0.886099, 0.819836, 1.2323, 1.63125, 0.769844, 0.0713827, 0.559703, 0.870956, 0.547461, 0.557273, 0.67512, 0.265691, 0.0881872, -0.0307964, -0.0175708
0.37, 0.0319375, 0.944879, 2.00217, 2.88133, 1.55342, 1.17745, 0.51222, 0.776487, 1.38563, 1.93407, 1.0771, 0.34369, 0.681205, 0.958299, 0.343149, 0.48568, 0.74938, 0.621687, 0.25388, 0.271647, 0.248144
0.38, 0.0319375, 0.882699, 1.53157, 2.51867, 1.62846, 1.81969, 2.09863, 2.13478, 2.16429, 2.24529, 1.99911, 1.83203, 1.542, 1.35796, 1.56584, 1.88839, 2.18661, 2.31583, 2.26726, 2.1015, 1.57248
