Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1181,1184,0,1197,1201,0
0.008,1185,1184,0,1200,1201,0
0.016,1186,1184,0,1206,1202,0
0.025,1186,1184,0,1204,1202,0
0.034,1183,1184,0,1201,1202,0
0.043,1179,1184,0,1201,1201,0
0.052,1187,1184,0,1205,1202,0
0.06,1185,1184,0,1201,1202,0
0.067,1186,1184,0,1199,1201,0
0.075,1181,1184,0,1207,1202,0
0.083,1183,1184,0,1200,1201,0
0.09,1184,1184,0,1202,1201,0
0.097,1181,1184,0,1202,1201,0
0.108,1195,1184,0,1204,1202,0
0.114,1181,1184,0,1206,1202,0
0.123,1193,1184,0,1201,1202,0
0.131,1187,1184,0,1200,1201,0
0.138,1180,1184,0,1202,1201,0
0.147,1192,1184,0,1207,1202,0
0.154,1184,1184,0,1206,1202,0
0.161,1184,1184,0,1200,1202,0
0.168,1181,1184,0,1201,1202,0
0.175,1181,1184,0,1204,1202,0
0.182,1181,1184,0,1197,1201,0
0.189,1188,1184,0,1206,1202,0
0.196,1183,1184,0,1201,1201,0
0.203,1189,1184,0,1201,1201,0
0.21,1182,1184,0,1200,1201,0
0.216,1185,1184,0,1204,1201,0
0.225,1193,1184,0,1202,1201,0
0.232,1181,1184,0,1199,1201,0
0.239,1186,1184,0,1202,1201,0
0.247,1197,1184,0,1206,1201,0
0.255,1188,1184,0,1199,1201,0
0.263,1183,1184,0,1203,1201,0
0.27,1187,1184,0,1198,1201,0
0.278,1184,1184,0,1200,1201,0
0.285,1185,1184,0,1208,1201,0
0.292,1184,1184,0,1207,1202,0
0.299,1184,1184,0,1203,1202,0
0.306,1182,1184,0,1203,1202,0
0.315,1182,1184,0,1202,1202,0
0.322,1187,1184,0,1199,1201,0
0.33,1189,1184,0,1204,1201,0
0.337,1187,1184,0,1203,1202,0
0.345,1182,1184,0,1203,1202,0
0.352,1187,1184,0,1200,1201,0
0.36,1184,1184,0,1201,1201,0
0.368,1181,1184,0,1204,1201,0
0.376,1184,1184,0,1212,1202,0
0.384,1183,1184,0,1200,1202,0
0.391,1184,1184,0,1197,1202,0
0.4,1184,1184,0,1204,1202,0
0.412,1184,1184,0,1201,1202,0
0.422,1184,1184,0,1207,1202,0
0.434,1186,1184,0,1201,1202,0
0.444,1184,1184,0,1203,1202,0
0.451,1187,1184,0,1204,1202,0
0.46,1187,1184,0,1203,1202,0
0.468,1185,1184,0,1202,1202,0
0.476,1185,1184,0,1203,1202,0
0.485,1183,1184,0,1203,1202,0
0.493,1188,1184,0,1207,1202,0
0.501,1184,1184,0,1199,1202,0
0.509,1180,1184,0,1203,1202,0
0.516,1184,1184,0,1201,1202,0
0.522,1185,1184,0,1200,1201,0
0.53,1184,1184,0,1199,1201,0
0.537,1184,1184,0,1207,1202,0
0.545,1182,1184,0,1205,1202,0
0.552,1181,1184,0,1203,1202,0
0.56,1186,1184,0,1196,1201,0
0.569,1187,1184,0,1199,1201,0
0.576,1181,1184,0,1205,1201,0
0.582,1184,1184,0,1205,1201,0
0.591,1181,1184,0,1202,1201,0
0.599,1182,1184,0,1203,1202,0
0.608,1193,1184,0,1201,1201,0
0.616,1190,1184,0,1198,1201,0
0.625,1183,1184,0,1202,1201,0
0.633,1184,1184,0,1203,1201,0
0.641,1183,1184,0,1205,1201,0
0.65,1185,1184,0,1205,1202,0
0.658,1187,1184,0,1199,1201,0
0.667,1190,1184,0,1200,1201,0
0.675,1186,1184,0,1206,1202,0
0.682,1183,1184,0,1202,1202,0
0.691,1184,1184,0,1204,1202,0
0.699,1191,1184,0,1205,1202,0
0.706,1188,1184,0,1205,1202,0
0.714,1184,1184,0,1204,1202,0
0.721,1187,1184,0,1202,1202,0
0.728,1181,1184,0,1203,1202,0
0.736,1183,1184,0,1203,1202,0
0.746,1186,1184,0,1201,1202,0
0.756,1186,1184,0,1202,1202,0
0.765,1184,1184,0,1203,1202,0
0.775,1187,1184,0,1201,1202,0
0.785,1188,1184,0,1199,1201,0
0.793,1190,1184,0,1200,1201,0
0.802,1186,1184,0,1202,1201,0
0.811,1185,1184,0,1203,1201,0
0.819,1183,1184,0,1202,1201,0
0.831,1187,1184,0,1205,1201,0
0.841,1184,1184,0,1205,1202,0
0.852,1185,1184,0,1202,1202,0
0.862,1185,1184,0,1205,1202,0
0.873,1185,1184,0,1204,1202,0
0.885,1187,1184,0,1204,1202,0
0.896,1187,1184,0,1203,1202,0
0.905,1185,1184,0,1200,1202,0
0.916,1186,1184,0,1207,1202,0
0.927,1185,1184,0,1203,1202,0
0.938,1189,1184,0,1199,1202,0
0.947,1184,1184,0,1203,1202,0
0.954,1183,1184,0,1204,1202,0
0.961,1185,1184,0,1200,1202,0
0.969,1181,1184,0,1205,1202,0
0.979,1185,1184,0,1208,1202,0
0.99,1185,1184,0,1197,1202,0
0.997,1183,1184,0,1199,1201,0
1.004,1181,1184,0,1204,1202,0
1.012,1185,1184,0,1205,1202,0
1.02,1183,1184,0,1209,1202,0
