# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.020101, 0, 0.0070455, -0.124348, -0.009211, 0.11375, 0.004375, -0.0328125
0.040202, 0, 0.007137, -0.124288, -0.0092415, 0.100625, 0.0021875, -0.0371875
0.060303, 0, 0.007076, -0.124409, -0.0093635, 0.07875, 0.0109375, -0.04375
0.080404, 0, 0.007137, -0.124532, -0.009516, 0.0721875, 0.0021875, -0.035
0.100505, 0, 0.00732, -0.124684, -0.0093025, 0.0721875, -0.0021875, -0.02625
0.120606, 0, 0.0072285, -0.124715, -0.0093635, 0.0721875, -0.0109375, -0.021875
0.140707, 0, 0.00732, -0.124653, -0.0093025, 0.074375, -0.0021875, -0.0153125
0.160808, 0, 0.0072895, -0.124592, -0.009516, 0.07875, 0.00875, -0.0196875
0.180909, 0, 0.0073505, -0.124592, -0.0096685, 0.07875, 0.0196875, -0.0328125
0.20101, 0, 0.007503, -0.124501, -0.009272, 0.091875, 0.0525, -0.035
0.221111, 0, 0.0076555, -0.12447, -0.009394, 0.074375, 0.0875, -0.0284375
0.241212, 0, 0.00732, -0.124348, -0.0091195, 0.0875, 0.107188, -0.0240625
0.261313, 0, 0.006832, -0.124013, -0.009028, 0.0940625, 0.083125, -0.035
0.281414, 0, 0.0068015, -0.124592, -0.009516, 0.0765625, 0.0415625, -0.0525
0.301515, 0, 0.0069845, -0.124775, -0.009272, 0.0721875, 0.0328125, -0.0525
0.321616, 0, 0.007198, -0.12444, -0.008784, 0.0984375, 0.0065625, -0.048125
0.341717, 0, 0.007442, -0.124226, -0.00915, 0.0503125, 0.004375, -0.039375
0.361818, 0, 0.0072895, -0.124592, -0.008418, 0.035, -0.0065625, -0.021875
0.381919, 0, 0.0072895, -0.124165, -0.0089365, -0.004375, 0.013125, -0.021875
0.40202, 0, 0.0075945, -0.124288, -0.009333, -0.0328125, 0.04375, 0.004375
0.422121, 0, 0.0073505, -0.124562, -0.008906, 0.013125, 0.142188, -0.0240625
0.442222, 0, 0.0068625, -0.124623, -0.008723, 0.00875, 0.124688, -0.0328125
0.462323, 0, 0.0068015, -0.124501, -0.0091195, 0.0196875, 0.0634375, -0.0415625
0.482424, 0, 0.0070455, -0.124623, -0.0091805, 0.0415625, 0.04375, -0.048125
0.502525, 0, 0.007137, -0.124715, -0.008906, 0.0678125, 0.039375, -0.0546875
0.522626, 0, 0.0071675, -0.124501, -0.0091195, 0.0940625, 0.030625, -0.07
0.542727, 0, 0.007442, -0.124715, -0.009028, 0.11375, 0.0196875, -0.074375
0.562828, 0, 0.0075945, -0.124623, -0.008601, 0.115938, 0.0153125, -0.07
0.582929, 0, 0.0075335, -0.124318, -0.0085095, 0.0721875, 0.030625, -0.056875
0.60303, 0, 0.0075335, -0.124653, -0.0085095, 0.0459375, 0.02625, -0.039375
0.623131, 0, 0.0074725, -0.124592, -0.0086315, 0.0525, 0.030625, -0.035
0.643232, 0, 0.0072895, -0.124409, -0.0089365, 0.0546875, 0.0503125, -0.030625
0.663333, 0, 0.007442, -0.124226, -0.008723, 0.0546875, 0.0634375, -0.021875
0.683434, 0, 0.007442, -0.124288, -0.0085705, 0.021875, 0.07, -0.0284375
0.703535, 0, 0.0072895, -0.124745, -0.008662, 0.004375, 0.0590625, -0.030625
0.723636, 0, 0.0069845, -0.124836, -0.008967, 0.0153125, 0.04375, -0.0284375
0.743737, 0, 0.006771, -0.124836, -0.0089365, 0.0590625, 0.0415625, -0.0284375
0.763838, 0, 0.0068625, -0.124592, -0.008967, 0.0984375, 0.0371875, -0.039375
0.783939, 0, 0.007015, -0.12444, -0.0089365, 0.118125, 0.0196875, -0.0459375
0.80404, 0, 0.0074725, -0.12447, -0.0086925, 0.0984375, 0.004375, -0.0459375
0.824141, 0, 0.0075335, -0.12444, -0.008723, 0.0853125, 0.013125, -0.0459375
0.844242, 0, 0.007198, -0.12444, -0.0086315, 0.083125, 0.0109375, -0.0415625
0.864343, 0, 0.007564, -0.124928, -0.008845, 0.109375, -0.00875, -0.035
0.884444, 0, 0.0074115, -0.12383, -0.0086925, 0.115938, 0.013125, -0.0371875
0.904545, 0, 0.007442, -0.124806, -0.0091195, 0.0678125, 0.013125, -0.0371875
0.924646, 0, 0.007259, -0.124775, -0.008357, 0.0940625, 0.004375, -0.04375
0.944747, 0, 0.007259, -0.124226, -0.0083875, 0.07875, 0.021875, -0.0634375
0.964848, 0, 0.007686, -0.124348, -0.0086925, 0.0371875, 0.00875, -0.048125
0.984949, 0, 0.00793, -0.12447, -0.008784, 0.0590625, 0.056875, -0.04375
1.00505, 0, 0.007991, -0.124592, -0.0086315, 0.0765625, 0.0940625, -0.06125
1.02515, 0, 0.0075945, -0.124623, -0.0085095, 0.07875, 0.102812, -0.065625
1.04525, 0, 0.007381, -0.124623, -0.0085095, 0.0678125, 0.0896875, -0.056875
1.06535, 0, 0.007503, -0.124867, -0.0090585, 0.07, 0.0721875, -0.0503125
1.08545, 0, 0.0075335, -0.124867, -0.0090585, 0.102812, 0.07, -0.0546875
1.10556, 0, 0.007503, -0.124684, -0.0088145, 0.137812, 0.065625, -0.0721875
1.12566, 0, 0.007198, -0.124348, -0.0088755, 0.13125, 0.056875, -0.074375
1.14576, 0, 0.0072285, -0.124288, -0.0082655, 0.120312, 0.021875, -0.06125
1.16586, 0, 0.0073505, -0.124043, -0.008174, 0.0853125, -0.00875, -0.048125
1.18596, 0, 0.007686, -0.124074, -0.0085095, 0.0175, -0.035, -0.02625
1.20606, 0, 0.0077775, -0.124745, -0.008723, -0.021875, -0.056875, -0.021875
1.22616, 0, 0.007564, -0.124897, -0.008967, 0.0153125, -0.0415625, -0.0415625
1.24626, 0, 0.0075335, -0.124715, -0.0089975, 0.039375, -0.0175, -0.039375
1.26636, 0, 0.007686, -0.124653, -0.008845, 0.0678125, -0.00875, -0.0371875
1.28646, 0, 0.007503, -0.124715, -0.008906, 0.0809375, -0.0109375, -0.0371875
1.30657, 0, 0.0074725, -0.124348, -0.008601, 0.1225, -0.0284375, -0.0459375
1.32667, 0, 0.007564, -0.12444, -0.008479, 0.111562, -0.0459375, -0.0546875
1.34677, 0, 0.007747, -0.124562, -0.0085705, 0.107188, -0.0590625, -0.0546875
1.36687, 0, 0.0073505, -0.12447, -0.0083875, 0.137812, -0.021875, -0.0875
1.38697, 0, 0.0075335, -0.124501, -0.008052, 0.146563, -0.0328125, -0.0984375
1.40707, 0, 0.0074115, -0.124592, -0.007808, 0.146563, -0.0546875, -0.105
1.42717, 0, 0.0075945, -0.124409, -0.0076555, 0.14875, -0.091875, -0.100625
1.44727, 0, 0.007747, -0.124592, -0.007503, 0.115938, -0.100625, -0.0896875
1.46737, 0, 0.008113, -0.124562, -0.007503, 0.0940625, -0.107188, -0.0896875
1.48747, 0, 0.008235, -0.124379, -0.0080215, 0.091875, -0.102812, -0.0721875
1.50758, 0, 0.008113, -0.124715, -0.0082045, 0.0896875, -0.074375, -0.056875
1.52768, 0, 0.008174, -0.124348, -0.0077165, 0.1225, -0.0503125, -0.0590625
1.54778, 0, 0.0082045, -0.123738, -0.0078385, 0.118125, -0.0371875, -0.065625
1.56788, 0, 0.0083875, -0.124409, -0.0080215, 0.0590625, -0.0065625, -0.07
1.58798, 0, 0.008357, -0.124897, -0.007747, 0.0503125, -0.0109375, -0.048125
1.60808, 0, 0.0083875, -0.124409, -0.007503, 0.0678125, 0.013125, -0.0546875
1.62818, 0, 0.008601, -0.124135, -0.0072285, 0.0459375, 0.056875, -0.056875
1.64828, 0, 0.008784, -0.124592, -0.007686, 0.0109375, 0.14875, -0.039375
1.66838, 0, 0.008845, -0.124226, -0.007808, 0.0503125, 0.21875, -0.056875
1.68848, 0, 0.008906, -0.124288, -0.007747, 0.030625, 0.269062, -0.048125
1.70859, 0, 0.00854, -0.124196, -0.007442, -0.0175, 0.273438, -0.021875
1.72869, 0, 0.0082655, -0.124348, -0.0078995, -0.065625, 0.25375, -0.00875
1.74879, 0, 0.008235, -0.124592, -0.0082045, -0.06125, 0.242812, -0.0065625
1.76889, 0, 0.00793, -0.124745, -0.008235, -0.0503125, 0.282187, -0.0021875
1.78899, 0, 0.007869, -0.124684, -0.0085705, -0.0284375, 0.282187, -0.0175
1.80909, 0, 0.0078385, -0.124623, -0.0083875, 0.0153125, 0.251563, -0.035
1.82919, 0, 0.007747, -0.124165, -0.008113, 0.013125, 0.238438, -0.0503125
1.84929, 0, 0.0081435, -0.124013, -0.0083875, -0.039375, 0.21875, -0.0415625
1.86939, 0, 0.008357, -0.124379, -0.0084485, -0.0678125, 0.205625, -0.035
1.88949, 0, 0.008296, -0.124318, -0.0086925, -0.0875, 0.212187, -0.035
1.9096, 0, 0.0077775, -0.124623, -0.0088755, -0.120312, 0.216562, -0.0371875
1.9297, 0, 0.008174, -0.12508, -0.0093635, -0.155312, 0.190313, -0.02625
1.9498, 0, 0.007869, -0.126422, -0.011163, -0.229687, 0.188125, 0.0196875
